"X","focal_ID","focal_DOB","Date_Sampled","Genetic_Sex","Consensus_Sex","AGD_day13","AGD_age_10to15d","AGD_weight","AGD_tail_length","dam_ID","sire_ID","Genetic_LitterID_95CI","Genetic_LitterSize_95CI","Genetic_LitterID_80CI","Genetic_LitterSize_80CI","Social_LitterID","Social_LitterSize","Data_Type","Ind_Deathdate","sex.ratio.M","Density.DOB","Females.at.DOB","Season.DOB","Year_born","hairDate_1","hairDate_2","hairDate_3","Testo_pg.mg_1","Testo_pg.mg_2","Testo_pg.mg_3","Prog_pg.mg_1","Prog_pg.mg_2","Prog_pg.mg_3","Cort_pg.mg_1","Cort_pg.mg_2","Cort_pg.mg_3","AEA_ng.mg_1","AEA_ng.mg_2","AEA_ng.mg_3","AG2_ng.mg_1","AG2_ng.mg_2","AG2_ng.mg_3","OEA_ng.mg_1","OEA_ng.mg_2","OEA_ng.mg_3","Season.hair","sampleSeason_2","sampleSeason_3","closestPopCheck_hairSampling_1","closestPopCheck_hairSampling_2","closestPopCheck_hairSampling_3","Density.hair","Adults.at.hairSampling_2","Adults.at.hairSampling_3","Females.at.hairSampling_1","Females.at.hairSampling_2","Females.at.hairSampling_3","Date.1stLit","Age.1stLit","number_firstRepro","closestPopCheck_firstRepro","Density.1stLit","Females.at.firstRepro","motherCort","motherTesto","motherProg","motherAEA","mother2AG","motherOEA","motherPEA","motherSEA","motherSampleDate","Age_firstLit","closestPopCheck_hairSampling","Adults.at.hairSampling","Females.at.hairSampling","Age_last_seen","life.repro.success","life.repro.y.n","recruitment.y.n","Remarks","missing.tail.y.n","Testo","Year.Month_born","AGD.tail","AGD.weight","weight.tail","tail.day","Age.hair","closestPopCheck_1stLit","Females.at.1stLit","Season.1stLit","Date.Med.1stLit","Density.Med.1stLit","closestPopCheck_Med.1stLit","Females.at.Med.1stLit","Date.2months","Density.2months","closestPopCheck_Date.2months","Females.at.2months","Reproduction.y.n","Repro.onset","Date_last_seen_MM","Date_last_seen_PC","Date_death","Date_last_seen","Longevity"
242,"'0006CC4D6E",2008-08-29,"2008-09-09","F","F",3.2,12,6.3,44.5,"'0006B8D45A","'0006954921","'0006B8D45A_D",7,"'0006B8D45A_D",7,"2008090911_1",10,"P",NA,54.5454545454545,90,47,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-01,276,3,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,NA,427,12,1,"yes",NA,"no",NA,"2008-08",0.0591719008489972,0.00156051232297252,0.252890702165994,2.78247252820144,NA,2009-05-06,55,"Summer",2009-05-22,95,2009-05-06,55,2008-10-28,89,2008-10-28,42,1,"late",2009-09-23,2009-08-31,NA,2009-09-23,390
245,"'0006CC4E27",2009-05-13,"2009-05-25","F","F",4,13,5.8,46,"'0006CC7231","'0006CC7646","'0006CC7231_A",5,"'0006CC7231_A",5,"2009051530",9,"P","2011-02-28",28.5714285714286,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-04-15,337,1,"2010-04-12",180,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,NA,NA,NA,656,23,1,"yes",NA,"no",NA,"2009-05",0.769638911767846,0.921559311110069,-0.511283766190692,0.891449651577726,NA,2010-04-12,88,"Spring",2009-09-25,147,2009-10-07,80,2009-07-12,160,2009-07-16,73,1,"late",2011-02-20,2011-02-28,2011-02-28,2011-02-28,656
247,"'0006CC4F59",2008-09-25,"2008-10-07","F","F",4.5,13,6.9,45,"'0006B8E7E5","'0006CC6D31","'0006B8E7E5_C",2,"'0006B8E7E5_C",3,"2008092833",5,"P",NA,0,90,47,"autumn","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-13,230,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,3,1,"yes","eyes.well.closed","no",NA,"2008-09",1.32932757115528,1.15756195377846,0.764832546047099,-0.108550348422274,NA,2009-05-06,55,"Spring",2009-04-15,95,2009-05-06,55,2008-11-24,89,2008-10-28,42,1,"late",2009-10-23,2009-07-16,NA,2009-10-23,393
252,"'0006CC50D2",2009-01-20,"2009-02-01","F","F",3.4,13,6.9,46,"'0006CC4A3E","'0006CC40FA","'0006CC4A3E_B",7,"'0006CC4A3E_B",7,"2009012230",7,"P",NA,33.3333333333333,93,44,"winter","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-01,132,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,838,12,1,"yes","eyes.well.closed","no",NA,"2009-01",0.169638911767846,0.0575619537784559,0.588716233809308,0.891449651577726,NA,2009-05-06,55,"Summer",2009-05-15,95,2009-05-06,55,2009-03-21,100,2009-03-04,42,1,"late",2011-03-15,2011-03-09,NA,2011-03-15,784
253,"'0006CC50D5",2008-07-14,"2008-07-27","F","F",4.4,14,6.8,49.5,"'0006B9BAB9","'0006B8D5CC","'0006B9BAB9_B",4,"'0006B9BAB9_B",4,"2008072235_2",7,"P",NA,20,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-04-16,276,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,NA,418,14,1,"yes","eyes.open","no",NA,"2008-07",0.960728603911828,1.08156171353588,-0.12769085902296,1.00042677495401,NA,2009-05-06,55,"Spring",2009-04-06,95,2009-05-06,55,2008-09-12,90,2008-09-09,47,1,"late",2009-07-13,2009-07-07,NA,2009-07-13,364
254,"'0006CC50E1",2008-08-15,"2008-08-28","F","F",4.1,14,7.6,56,"'0006CD4515","'0006B8D5CC","'0006CD4515_A",5,"'0006CD4515_A",5,"2008081938",5,"P","2010-04-17",11.1111111111111,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-04-18,246,3,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,610,22,1,"yes","eyes.open","no",NA,"2008-08",0.272752317893506,0.58956363547652,-0.472446888568601,7.50042677495401,NA,2009-05-06,55,"Spring",2009-05-08,95,2009-05-06,55,2008-10-14,89,2008-10-28,42,1,"early",2010-02-04,2010-04-17,2010-04-17,2010-04-17,610
256,"'0006CC52B3",2008-08-15,"2008-08-28","F","F",5.1,14,7.1,54,"'0006CD4515",NA,"'0006CD4515_A",5,"'0006CD4515_A",5,"2008081938",5,"P","2009-11-16",11.1111111111111,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-25,194,3,"2009-05-06",100,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,458,6,1,"yes","eyes.open","no",NA,"2008-08",1.39212963666837,1.70956243426362,-0.620214264093019,5.50042677495401,NA,2009-03-04,42,"Winter",2009-05-08,95,2009-05-06,55,2008-10-14,89,2008-10-28,42,1,"early",2009-11-16,2009-11-09,2009-11-16,2009-11-16,458
261,"'0006CC5684",2008-02-06,"2008-02-17","F","F",4.5,12,6.2,38,"'00069552DA","'00069B52DD","'00069552DA_E",4,"'00069552DA_E",4,"2008021305_2",8,"P",NA,28.5714285714286,65,24,"winter","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-07-16,161,1,"2008-07-22",82,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,632,17,1,"yes","sure.about.age.d.12","no",NA,"2008-02",1.74714818686732,1.32556027208039,1.29764673171163,-3.71752747179856,NA,2008-07-22,46,"Summer",2008-05-31,84,2008-06-05,51,2008-04-06,52,2008-03-31,29,1,"late",2009-09-07,2009-08-31,NA,2009-09-07,579
263,"'0006CC56EC",2008-04-04,"2008-04-16","F","F",3.5,13,6,43,"'0006CC7125",NA,"'0006CC7125_A",2,"'0006CC7125_A",2,"2008041201",6,"P",NA,33.3333333333333,52,29,"spring","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-07-11,98,3,"2008-07-22",82,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,633,27,1,"yes",NA,"no",NA,"2008-04",0.448704889930148,0.37355979159523,0.21706517052268,-2.10855034842227,NA,2008-07-22,46,"Summer",2008-08-17,90,2008-09-09,47,2008-06-03,84,2008-06-05,51,1,"early",2009-10-29,2009-10-29,NA,2009-10-29,573
268,"'0006CC5954",2008-08-28,"2008-09-09","F","F",3.6,13,6.7,49,"'0006BA0C9F","'0006B8E98C","'0006BA0C9F_G",4,"'0006BA0C9F_G",4,"2008082903",6,"P",NA,50,90,47,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-04-27,242,2,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,NA,NA,NA,456,14,1,"yes",NA,"no",NA,"2008-08",0.190572933605544,0.305561473293295,-0.139632702904064,3.89144965157773,NA,2009-05-06,55,"Spring",2009-05-21,95,2009-05-06,55,2008-10-27,89,2008-10-28,42,1,"early",2009-10-07,2009-09-28,NA,2009-10-07,405
269,"'0006CC5A26",2008-07-15,"2008-07-27","F","F",4.1,13,6.3,45,"'0006B8DFD0",NA,"'0006B8DFD0_D",5,"'0006B8DFD0_D",5,"2008072229",5,"P",NA,60,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0,0,"yes",NA,"no",NA,"2008-07",0.92932757115528,0.901560512322972,0.164832546047099,-0.108550348422274,NA,NA,NA,NA,2009-04-07,95,2009-05-06,55,2008-09-13,90,2008-09-09,47,0,NA,2008-10-02,2008-09-30,NA,2008-10-02,79
273,"'0006CC5C30",2008-08-13,"2008-08-25","F","F",4.8,13,10.5,59,"'0006B9BAB9","'0006B8D5CC","'0006B9BAB9_C",3,"'0006B9BAB9_C",3,"2008081934_1",3,"P","2010-09-08",25,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-24,133,2,"2008-12-22",93,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,756,18,1,"yes",NA,"no",NA,"2008-08",0.793686339731205,0.593570602511358,1.89920417471803,13.8914496515777,NA,2008-12-22,44,"Winter",2009-05-06,95,2009-05-06,55,2008-10-12,89,2008-10-28,42,1,"early",2010-07-15,2010-09-08,2010-09-08,2010-09-08,756
276,"'0006CC5CFA",2008-02-23,"2008-03-05","F","F",3.3,12,5.8,40.5,"'00069B345E","'00069B4A4F","'00069B345E_A",3,"'00069B345E_A",3,"2008022708",4,"P",NA,33.3333333333333,65,24,"winter","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-05-19,86,1,"2008-06-05",84,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,478,8,1,"yes",NA,"no",NA,"2008-02",0.397926538398733,0.221559311110069,0.457355951117157,-1.21752747179856,NA,2008-06-05,51,"Spring",2008-06-17,84,2008-06-05,51,2008-04-23,81,2008-04-25,46,1,"early",2009-04-29,2009-04-16,NA,2009-04-29,431
278,"'0006CC5D4D",2008-11-11,"2008-11-23","F","F",3.8,13,8.2,50.5,"'0006954D6A","'0006954921","'0006954D6A_G",3,"'0006954D6A_G",3,"2008112017",4,"P","2009-11-09",33.3333333333333,89,42,"autumn","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-04-29,169,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,363,13,1,"yes","eyes.closed","no",NA,"2008-11",0.301039944524393,0.145565076932004,1.09619282873925,5.39144965157773,NA,2009-05-06,55,"Spring",2009-06-01,95,2009-05-06,55,2009-01-10,93,2008-12-22,44,1,"early",2009-11-07,2009-11-09,2009-11-09,2009-11-09,363
279,"'0006CC5F17",2009-06-22,"2009-07-05","F","F",2.7,14,5.2,43,NA,"'A000106010",NA,NA,NA,NA,"2009062521_1",8,"P","2010-12-21",50.4589006555724,160,73,"summer","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-29,68,1,"2009-08-20",137,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,547,4,1,"yes","eyes.open","no",NA,"2009-06",-0.351295110069852,-0.234442130345414,-0.582934829477319,-5.49957322504599,NA,2009-08-20,80,"Summer",2010-03-15,143,2010-03-25,57,2009-08-21,137,2009-08-20,80,1,"early",2010-10-07,2010-12-21,2010-12-21,2010-12-21,547
280,"'0006CC5FDF",2009-04-18,"2009-04-29","F","F",4.1,12,6.9,49,NA,"'0006CC43B9",NA,NA,"'0006CC50E1_A",5,"2009042939",7,"P","2010-04-29",50.4589006555724,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-15,119,1,"2009-10-07",137,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,376,2,1,"yes","double.sampled.tel.4.Gopi/Jari","no",NA,"2009-04",0.690572933605544,0.757561953778456,0.0603672970959358,7.28247252820144,NA,2009-08-20,80,"Summer",2009-08-31,137,2009-08-20,80,2009-06-17,160,2009-07-16,73,1,"early",2010-04-28,2010-04-29,2010-04-29,2010-04-29,376
287,"'0006CC62D7",2008-07-05,"2008-07-18","F","F",3.5,14,5.2,46,"'0006B9CCE9","'0006B9D770","'0006B9CCE9_D",4,"'0006B9CCE9_D",4,"2008071622",8,"P",NA,50,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,0,0,"yes","eyes.open","no",NA,"2008-07",0.269638911767846,0.565557869654585,-1.11128376619069,-2.49957322504599,NA,NA,NA,NA,2009-03-28,100,2009-03-04,42,2008-09-03,90,2008-09-09,47,0,NA,2009-03-23,2009-03-17,NA,2009-03-23,261
288,"'0006CC636C",2008-06-05,"2008-06-17","F","F",3.3,13,7.4,46,"'0006BA0C9F","'0006B8E98C","'0006BA0C9F_D",4,"'0006BA0C9F_D",4,"2008061710",4,"P",NA,20,84,51,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,0,0,"yes",NA,"no",NA,"2008-06",0.0696389117678459,-0.162436845008641,1.08871623380931,0.891449651577726,NA,NA,NA,NA,2009-02-26,100,2009-03-04,42,2008-08-04,82,2008-07-22,46,0,NA,2008-07-26,2008-07-22,NA,2008-07-26,51
289,"'0006CC6413",2009-05-11,"2009-05-23","F","F",3.8,13,7.5,52,NA,"'0006CD449E",NA,NA,"'0006B8D45A_I",6,NA,10,"P",NA,50.4589006555724,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-13,94,6,"2009-08-20",137,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,172,6,1,"yes",NA,"no",NA,"2009-05",0.211506955443242,0.31356339523394,0.132018360382563,6.89144965157773,NA,2009-08-20,80,"Summer",2009-09-23,147,2009-10-07,80,2009-07-10,160,2009-07-16,73,1,"early",2009-09-15,2009-08-31,NA,2009-09-15,127
291,"'0006CC64B8",2009-05-23,"2009-06-03","F","F",3.5,12,5.2,47,"'0006E4548A","'0006CD326C","'0006E4548A_A",3,"'0006E4548A_A",3,"2009052528",3,"P",NA,20,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-02,71,2,"2009-07-16",160,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,161,1,1,"yes",NA,"no",NA,"2009-05",0.209950252380412,0.565557869654585,-1.28740007842848,5.28247252820144,NA,2009-07-16,73,"Summer",2009-10-05,147,2009-10-07,80,2009-07-22,160,2009-07-16,73,1,"early",2009-09-05,2009-09-01,NA,2009-09-05,105
292,"'0006CC64C7",2009-10-03,"2009-10-16","F","F",4.8,14,7.6,50.5,"'0006B9C383","'0006E4ABEF","'0006B9C383_E",4,"'0006B9C383_E",4,"2009100736",10,"P",NA,0,147,80,"autumn","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-17,257,3,"2010-06-30",158,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,NA,NA,356,4,1,"yes","eyes.slightly.open","no",NA,"2009-10",1.30103994452439,1.28956363547652,0.496192828739249,2.00042677495401,NA,2010-06-30,85,"Summer",2010-04-23,180,2010-04-12,88,2009-12-02,188,2009-12-16,88,1,"late",2010-07-10,2010-07-26,NA,2010-08-25,326
293,"'0006CC64F9",2008-11-13,"2008-11-25","F","F",3.9,13,7.1,45,"'0006B8D45A","'0006954921","'0006B8D45A_E",4,"'0006B8D45A_E",4,"2008112015",8,"P","2009-12-16",77.7777777777778,89,42,"autumn","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-17,185,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,398,11,1,"yes","eyes.closed","no",NA,"2008-11",0.72932757115528,0.509562434263617,0.964832546047098,-0.108550348422274,NA,2009-05-06,55,"Spring",2009-06-03,95,2009-05-06,55,2009-01-12,93,2008-12-22,44,1,"early",2009-12-16,2009-12-16,2009-12-16,2009-12-16,398
296,"'0006CC66F4",2008-08-15,"2008-08-28","F","F",4.7,14,6.8,54,"'0006CD4515","'0006B8D5CC","'0006CD4515_A",5,"'0006CD4515_A",5,"2008081938",5,"P","2009-09-05",11.1111111111111,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-01,259,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,386,8,1,"yes","eyes.open","no",NA,"2008-08",0.992129636668375,1.38156171353588,-0.920214264093019,5.50042677495401,NA,2009-05-06,55,"Spring",2009-05-08,95,2009-05-06,55,2008-10-14,89,2008-10-28,42,1,"early",2009-09-03,2009-09-05,2009-09-05,2009-09-05,386
297,"'0006CC67A7",2009-05-07,"2009-05-20","F","F",4.1,13.5,7.2,46.5,"'0006CC5F82","'0006CC4C2F","'0006CC5F82_A",3,"'0006CC5F82_A",3,"2009051522_1",8,"P","2010-11-30",66.6666666666667,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-05-03,361,1,"2010-04-12",180,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,NA,NA,NA,572,13,1,"yes",NA,"no",NA,"2009-05",0.839794582074129,0.685562674506198,0.800658077690413,-0.304061786734133,NA,2010-04-12,88,"Spring",2009-09-19,147,2009-10-07,80,2009-07-06,160,2009-07-16,73,1,"late",2010-11-29,2010-11-30,2010-11-30,2010-11-30,572
300,"'0006CC688E",2008-09-10,"2008-09-22","F","F",3.6,13,7.1,49,"'0006CC7125","'0006B8BFCF","'0006CC7125_D",6,"'0006CC7125_D",6,"2008091901",6,"P",NA,66.6666666666667,90,47,"autumn","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-17,249,1,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,763,17,1,"yes",NA,"no",NA,"2008-09",0.190572933605544,0.209562434263617,0.260367297095935,3.89144965157773,NA,2009-05-06,55,"Spring",2009-03-31,100,2009-03-04,42,2008-11-09,89,2008-10-28,42,1,"late",2010-07-15,2010-08-14,NA,2010-09-13,733
301,"'0006CC690F",2009-06-05,"2009-06-16","F","F",3.4,12,7.4,39.5,"'0006B9C383","'0006CC59E0","'0006B9C383_D",3,"'0006B9C383_D",3,"2009061640",4,"P",NA,16.6666666666667,95,55,"summer","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,0,0,"yes",NA,"no",NA,"2009-06",0.557615197786167,-0.0624368450086411,2.23347226335495,-2.21752747179856,NA,NA,NA,NA,2010-02-26,143,2010-03-25,57,2009-08-04,137,2009-08-20,80,0,NA,2009-07-31,2009-07-16,NA,2009-07-31,56
302,"'0006CC6992",2008-09-10,"2008-09-22","F","F",3.2,13,7.1,47,"'0006CC7125","'0006B8BFCF","'0006CC7125_D",6,"'0006CC7125_D",6,"2008091901",6,"P",NA,66.6666666666667,90,47,"autumn","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-28,260,5,"2009-05-06",95,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,424,17,1,"yes",NA,"no",NA,"2008-09",-0.0900497476195877,-0.190437565736382,0.612599921571517,1.89144965157773,NA,2009-05-06,55,"Spring",2009-03-31,100,2009-03-04,42,2008-11-09,89,2008-10-28,42,1,"late",2009-10-06,2009-09-09,NA,2009-10-06,391
304,"'0006CC69F3",2009-06-05,"2009-06-16","F","F",3.1,12,6.6,38,"'0006B9C383","'0006CC59E0","'0006B9C383_D",3,"'0006B9C383_D",3,"2009061640",4,"P",NA,16.6666666666667,95,55,"summer","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,0,0,"yes",NA,"no",NA,"2009-06",0.347148186867318,-0.170438766949286,1.69764673171163,-3.71752747179856,NA,NA,NA,NA,2010-02-26,143,2010-03-25,57,2009-08-04,137,2009-08-20,80,0,NA,2009-07-16,2009-07-16,NA,2009-07-16,41
306,"'0006CC6AEE",2008-07-29,"2008-08-11","F","F",3.8,14,6,50,NA,"'0006954D1D",NA,NA,NA,NA,"2008073119",7,"P","2009-12-16",50.4589006555724,82,46,"summer","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-31,306,5,"2009-08-20",95,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,NA,NA,NA,505,6,1,"yes","eyes.half.closed","no",NA,"2008-07",0.33088427421811,0.67355979159523,-1.01574901514186,1.50042677495401,NA,2009-05-06,55,"Spring",2009-04-21,95,2009-05-06,55,2008-09-27,90,2008-09-09,47,1,"late",2009-11-24,2009-12-16,2009-12-16,2009-12-16,505
308,"'0006CC6C08",2009-05-28,"2009-06-10","F","F",3.3,14,7.8,55.5,"'0006CC7774","'0006CC50D1","'0006CC7774_B",4,"'0006CC7774_B",4,"2009060325",4,"P",NA,60,95,55,"spring","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,0,0,"yes","eyes.open","no",NA,"2009-05",-0.497403352412777,-0.258435884038319,-0.184388732449705,7.00042677495401,NA,NA,NA,NA,2009-10-10,147,2009-10-07,80,2009-07-27,160,2009-07-16,73,0,NA,2009-07-21,2009-07-16,NA,2009-07-21,54
