"AGD.tail","Density.DOB","life.repro.success"
1.44870488993015,237,12
-0.331917791294984,237,2
1.32932757115528,207,3
0.908393549317582,207,13
0.689016230542714,207,0
0.52621416502962,207,0
-0.0319177912949842,237,3
-0.254408516195512,240,7
0.508393549317582,304,4
-0.309427066394456,224,8
0.0576151977861667,240,7
-0.212540472520116,224,5
0.0487048899301481,240,0
-0.514097175582946,224,6
-0.0125404725201163,240,6
-0.331917791294984,236,1
0.809950252380412,240,10
0.52621416502962,199,0
0.148704889930148,240,5
-0.37067242884472,240,0
-0.37222913190755,240,0
0.347148186867318,240,4
0.0262141650296198,240,5
0.0680822087050159,236,5
-0.161762120988701,251,7
-0.37378583497038,240,0
0.669638911767846,240,0
0.348704889930148,199,1
-0.430361088232154,251,4
-0.230361088232154,251,5
0.669638911767846,240,11
-0.414097175582946,224,5
-0.752851813132682,224,9
0.947148186867318,236,13
0.208393549317582,240,0
-0.751295110069852,240,5
-0.349738407007022,236,5
-0.803630164664097,240,10
-0.131917791294984,236,11
-0.0319177912949842,251,8
0.509950252380412,199,0
0.569638911767846,240,2
0.548704889930148,240,5
-0.249738407007022,236,1
-1.16911572578189,236,5
1.44870488993015,207,12
0.208393549317582,240,5
-0.151295110069852,276,5
0.451818296055808,207,1
-0.390049747619588,243,2
-0.391606450682418,243,4
-0.410983769457286,307,7
-0.610983769457286,243,8
-0.131917791294984,276,1
0.32932757115528,276,0
0.668082208705016,207,1
-0.842384802213833,222,0
-0.893163153745248,199,0
-0.252851813132682,304,0
0.450261592992978,240,14
-0.121450780376135,236,0
0.292129636668374,236,4
-0.230361088232154,251,0
-0.421450780376135,240,12
0.348704889930148,207,0
0.42932757115528,237,5
-0.660205417925871,237,2
0.548704889930148,207,4
-0.212540472520116,222,4
-0.454408516195512,240,0
0.269638911767846,207,0
-0.207870363331626,222,6
-0.460205417925871,237,5
0.266525505642186,243,4
-0.37222913190755,243,0
-0.0528518131326821,222,0
0.22777086809245,243,0
-0.049738407007022,307,6
-0.530361088232154,243,5
-0.049738407007022,243,0
0.248704889930148,243,1
0.52932757115528,207,2
0.987459527479884,207,0
0.220417263299261,207,2
0.709950252380412,207,2
0.968082208705016,207,5
-0.330361088232154,243,7
1.15181829605581,207,0
-0.149738407007022,243,2
-0.142384802213833,240,7
0.368082208705016,297,14
0.169638911767846,207,0
0.566525505642186,207,0
-0.190049747619588,243,5
0.83088427421811,207,0
-0.428804385169324,243,3
0.0219739663620916,237,4
0.0905729336055443,402,3
0.409950252380412,307,0
-0.0109837694572859,207,13
0.887459527479884,237,0
-0.349738407007022,243,3
0.72932757115528,207,2
0.169638911767846,237,6
0.469638911767846,276,3
0.22777086809245,237,0
0.692129636668375,276,0
0.451818296055808,207,0
0.220417263299261,243,12
0.52777086809245,207,9
-0.0675590227190594,237,1
1.46963891176785,207,8
0.82777086809245,207,0
-0.37222913190755,222,9
-0.812540472520116,222,4
0.32932757115528,237,0
0.368082208705016,243,8
-0.531917791294984,222,0
1.18901623054271,207,23
-1.13036108823215,237,3
-0.354408516195512,307,4
0.350261592992978,297,0
0.213063658506072,276,7
0.750261592992978,207,10
0.609950252380412,207,6
1.58901623054271,307,0
-0.340828099151003,276,0
-0.191606450682418,307,4
0.566525505642186,207,3
0.52777086809245,237,7
0.0502615929929781,237,2
0.287459527479884,272,0
-0.451295110069852,300,2
0.00839354931758195,311,6
0.389016230542714,300,0
0.150261592992978,252,0
0.187459527479884,300,0
0.0696389117678459,300,0
0.00839354931758195,300,4
0.166525505642185,300,0
-0.191606450682418,311,3
-0.0722291319075503,300,0
0.42932757115528,300,2
0.0502615929929781,300,0
0.168082208705016,300,3
0.647148186867318,207,4
0.147148186867318,300,12
0.290572933605544,402,11
0.147148186867318,404,2
0.285902824417054,300,4
-0.0319177912949842,404,2
0.206836846254752,300,0
0.00839354931758195,300,0
-0.249738407007022,300,1
-0.27222913190755,300,1
-0.0900497476195877,207,0
0.166525505642185,311,0
0.0293275711552803,404,3
-0.633474494357814,311,11
-0.0753425380332103,311,0
0.22777086809245,404,5
0.00683684625475188,311,0
0.248704889930148,300,0
-0.273785834970381,311,0
0.42777086809245,300,0
0.72777086809245,207,0
0.0293275711552803,237,7
0.106836846254752,300,7
-0.552851813132682,311,0
-0.17222913190755,300,7
-0.0916064506824181,300,8
0.250261592992978,300,0
0.108393549317582,207,0
0.208393549317582,462,0
-0.0303610882321537,402,0
0.166525505642185,311,2
0.106836846254752,404,3
-0.049738407007022,252,0
0.269638911767846,404,8
-0.110983769457286,300,4
0.189016230542714,311,6
-0.37067242884472,311,0
-0.131917791294984,404,5
-0.190049747619588,311,0
-0.191606450682418,300,0
-0.47222913190755,404,0
0.187459527479884,404,0
-0.230361088232154,300,8
-0.212540472520116,404,1
0.0890162305427142,404,10
-0.0947198568080785,311,0
-0.0722291319075503,300,0
0.22777086809245,404,8
0.42465746196679,311,6
0.566525505642186,311,3
-0.251295110069852,300,6
-0.751295110069852,311,0
-0.652851813132682,311,3
-0.0900497476195877,300,0
0.366525505642186,300,0
0.369638911767846,404,4
0.750261592992978,300,1
-0.412540472520116,311,0
-0.252851813132682,300,5
0.33088427421811,207,0
0.208393549317582,300,6
-0.130361088232154,300,4
0.52621416502962,311,0
-0.190049747619588,311,0
-0.451295110069852,311,9
-0.0722291319075503,207,0
0.287459527479884,311,18
0.366525505642186,300,9
-0.593163153745248,300,10
0.53088427421811,300,3
-0.57222913190755,300,0
-0.37222913190755,311,3
-0.17534253803321,311,0
0.268082208705016,207,9
-0.37067242884472,311,4
0.292129636668374,207,8
-0.00942706639445581,300,0
0.0874595274798837,300,1
0.408393549317582,300,0
-0.37067242884472,488,0
0.147148186867318,252,14
1.20683684625475,300,0
-0.351295110069852,311,0
-0.712540472520116,311,2
0.147148186867318,407,3
0.0680822087050159,300,10
-0.00942706639445581,252,6
-0.130361088232154,207,15
-0.110983769457286,506,0
0.266525505642186,404,6
0.189016230542714,300,7
-0.273785834970381,311,0
0.00839354931758195,300,7
0.408393549317582,300,7
0.32777086809245,300,0
-0.131917791294984,300,0
0.0115069554432425,300,3
0.32932757115528,300,0
0.168082208705016,300,3
-0.210983769457286,300,0
-0.0722291319075503,300,0
0.0277708680924498,252,0
0.00683684625475188,300,3
0.0680822087050159,300,1
-0.149738407007022,300,1
0.0680822087050159,300,5
0.187459527479884,311,8
-0.0334744943578142,300,2
0.389016230542714,300,0
0.806836846254752,300,0
-0.210983769457286,300,6
0.00683684625475188,300,0
0.32932757115528,300,0
-0.27222913190755,300,0
0.608393549317582,300,14
0.009950252380412,488,0
0.468082208705016,315,1
-0.551295110069852,252,9
-0.26911572578189,488,4
0.247148186867318,488,0
0.208393549317582,252,8
-0.051295110069852,315,7
-0.209427066394456,315,0
-0.210983769457286,286,2
-0.0109837694572859,488,0
-0.328804385169323,488,6
0.209950252380412,315,0
-0.731917791294984,488,0
0.22932757115528,488,0
-0.46911572578189,488,0
-0.0931631537452482,252,2
-0.151295110069852,286,2
-0.37222913190755,300,7
-0.152851813132682,300,5
0.12777086809245,300,2
1.10839354931758,207,10
-0.131917791294984,300,1
0.387459527479884,300,5
0.289016230542714,300,0
0.0649688025793554,300,6
-0.0900497476195877,300,0
-0.191606450682418,300,0
-0.17067242884472,300,5
0.306836846254752,300,0
-0.112540472520116,300,10
-0.231917791294984,300,8
-0.47067242884472,207,0
-0.433474494357814,311,0
-0.47378583497038,207,0
-0.210983769457286,454,10
-0.451295110069852,207,12
-0.190049747619588,311,0
-0.17222913190755,207,4
0.12932757115528,207,0
-0.130361088232154,207,0
-0.0900497476195877,311,14
0.0874595274798837,311,7
0.0874595274798837,327,4
-0.231917791294984,252,0
-0.0109837694572859,252,7
-0.112540472520116,252,11
0.148704889930148,311,8
-0.231917791294984,311,0
-0.0706724288447198,407,2
0.00839354931758195,311,6
-0.0722291319075503,207,3
0.368082208705016,207,4
0.790572933605544,327,4
-1.00942706639446,252,0
-0.433474494357814,311,0
0.148704889930148,252,8
-0.407870363331626,311,5
0.0890162305427142,404,6
-0.249738407007022,454,2
-0.612540472520116,207,2
0.168082208705016,407,11
-0.133474494357814,300,1
-0.990049747619588,207,5
-0.254408516195512,311,0
0.23088427421811,252,0
0.390572933605544,252,9
0.109950252380412,404,3
-0.152851813132682,407,0
-0.212540472520116,327,1
-0.110983769457286,311,9
-0.812540472520116,207,4
-0.312540472520116,207,5
0.785902824417054,300,2
-0.349738407007022,311,2
-0.212540472520116,311,7
0.848704889930148,327,1
0.192129636668374,404,2
-0.17222913190755,311,0
-0.133474494357814,300,0
-0.394719856808078,207,3
0.0905729336055443,404,4
-0.27067242884472,311,0
0.364968802579356,404,1
-0.149738407007022,252,8
0.0471481868673176,300,0
-0.631917791294984,311,0
0.192129636668374,327,1
-0.531917791294984,311,4
-0.390049747619588,311,0
-0.535031197420644,311,0
0.0502615929929781,311,9
-0.27067242884472,311,1
-0.0722291319075503,407,2
-0.191606450682418,252,13
-0.17378583497038,407,5
0.42777086809245,207,2
-0.57222913190755,311,0
-0.331917791294984,252,12
0.206836846254752,407,3
0.0696389117678459,252,0
-0.0916064506824181,311,7
-0.330361088232154,252,0
-0.151295110069852,311,1
-0.333474494357814,311,0
0.0890162305427142,300,0
-0.349738407007022,311,0
0.22777086809245,300,5
-0.448181703944191,311,0
-0.410983769457286,311,5
-0.188493044556758,207,0
-0.0125404725201163,404,0
-0.293163153745248,207,2
-0.47222913190755,311,4
-0.112540472520116,445,0
-0.451295110069852,252,3
-0.693163153745248,311,9
-0.0900497476195877,327,0
-0.530361088232154,300,0
-0.291606450682418,454,3
-0.17067242884472,300,7
-0.0916064506824181,300,4
0.368082208705016,300,8
0.148704889930148,300,3
-0.240828099151003,300,1
0.0277708680924498,300,0
0.109950252380412,300,1
0.108393549317582,300,6
0.624657461966789,207,5
0.748704889930148,327,1
-0.109427066394456,311,0
1.66808220870502,311,0
0.106836846254752,407,19
-0.293163153745248,311,6
-0.57222913190755,311,10
-0.631917791294984,327,0
-0.552851813132682,311,0
-0.0319177912949842,327,15
-0.47067242884472,311,30
-0.230361088232154,327,7
-0.631917791294984,207,0
0.209950252380412,404,0
-0.110983769457286,454,0
-0.451295110069852,454,6
0.43088427421811,311,0
-0.233474494357814,207,0
-0.0691157257818898,327,3
-0.612540472520116,207,12
0.809950252380412,252,0
-0.36911572578189,311,0
-0.051295110069852,404,8
0.12777086809245,404,11
-0.430361088232154,404,0
0.0696389117678459,300,5
0.487459527479884,300,2
-0.510983769457286,311,0
0.569638911767846,404,0
0.266525505642186,407,5
-0.27222913190755,311,0
0.0277708680924498,207,0
-0.233474494357814,207,1
0.226214165029619,404,7
0.648704889930148,300,4
-0.193163153745248,311,18
0.147148186867318,207,6
-0.00787036333162537,207,2
-0.17222913190755,407,1
-0.77067242884472,311,0
-0.328804385169323,311,0
0.53088427421811,327,0
-0.391606450682418,207,2
-0.131917791294984,207,2
0.00839354931758195,311,5
-0.0319177912949842,311,0
0.43088427421811,327,3
-0.388493044556757,311,0
0.22777086809245,300,5
-0.151295110069852,286,7
0.12777086809245,407,0
0.00683684625475188,327,3
-0.231917791294984,207,5
0.12932757115528,300,2
-0.331917791294984,454,11
0.147148186867318,407,5
-0.0900497476195877,404,15
0.108393549317582,404,7
0.347148186867318,404,0
0.32777086809245,404,0
-0.110983769457286,311,2
0.269638911767846,300,0
0.405280143191921,311,8
0.269638911767846,404,0
-0.191606450682418,300,0
-0.428804385169324,454,0
-0.510983769457286,207,8
0.0711956148306764,327,1
-0.510983769457286,454,0
0.487459527479884,327,6
0.0308842742181103,404,7
0.589016230542714,300,0
-0.610983769457286,311,0
0.208393549317582,404,7
-0.312540472520116,300,3
0.0471481868673176,327,8
0.226214165029619,311,11
-0.252851813132682,404,0
-0.290049747619588,311,8
0.689016230542714,402,1
-0.409427066394456,454,0
0.306836846254752,311,8
-0.230361088232154,252,4
-0.493163153745248,311,3
-0.0900497476195877,252,0
0.168082208705016,300,9
-0.0319177912949842,404,1
-0.393163153745248,207,0
-0.56911572578189,454,8
-0.0334744943578142,327,1
-0.17534253803321,207,1
0.689016230542714,300,0
0.969638911767846,207,4
0.709950252380412,252,11
-0.452851813132682,207,0
0.145591483804488,207,2
0.209950252380412,404,2
-0.333474494357814,327,9
-1.07067242884472,286,5
-0.210983769457286,300,6
-0.290049747619588,286,11
-0.0109837694572859,252,5
-0.191606450682418,311,2
-0.652851813132682,311,0
-0.0125404725201163,311,0
0.0859028244170537,327,0
-0.231917791294984,300,5
0.0502615929929781,311,0
0.509950252380412,300,0
-0.191606450682418,311,0
0.287459527479884,407,6
-0.410983769457286,311,11
-0.46911572578189,311,0
-0.293163153745248,207,9
0.009950252380412,252,7
-0.233474494357814,404,0
-0.249738407007022,404,5
0.0487048899301481,404,0
-0.291606450682418,300,0
0.22932757115528,327,1
-0.0706724288447198,327,0
-0.290049747619588,311,0
0.471195614830676,404,0
0.511506955443242,404,0
-0.191606450682418,404,0
0.268082208705016,300,6
-0.510983769457286,207,0
-0.388493044556757,311,3
0.42932757115528,404,6
-0.0528518131326821,207,1
0.0487048899301481,404,2
-0.00942706639445581,300,4
0.0293275711552803,252,3
-0.17222913190755,311,0
-0.930361088232154,311,0
0.708393549317582,207,8
-0.310983769457286,300,1
-0.310983769457286,311,11
-0.152851813132682,407,2
0.00683684625475188,327,6
0.0277708680924498,207,6
-0.354408516195512,311,6
-0.233474494357814,311,0
-0.290049747619588,327,13
0.351818296055808,404,3
0.245591483804488,404,0
0.348704889930148,404,0
0.108393549317582,404,13
0.166525505642185,404,0
-0.151295110069852,311,0
-0.0916064506824181,311,1
0.0680822087050159,252,0
-0.0706724288447198,252,5
-0.130361088232154,327,3
-0.351295110069852,311,0
-0.152851813132682,311,0
0.0890162305427142,311,0
-0.36911572578189,252,16
-0.310983769457286,311,7
0.22932757115528,404,5
-0.251295110069852,404,4
-0.507870363331625,454,0
-0.051295110069852,327,0
-0.0319177912949842,252,0
0.708393549317582,300,19
0.42777086809245,407,13
0.147148186867318,404,1
-0.17222913190755,207,0
-0.67378583497038,311,0
0.12932757115528,327,16
0.150261592992978,207,1
-0.993163153745248,311,0
-0.452851813132682,311,0
-0.212540472520116,311,7
-0.0125404725201163,404,1
-0.490049747619588,252,1
-0.37067242884472,311,0
-0.191606450682418,407,11
-0.690049747619588,311,0
0.269638911767846,404,6
0.32932757115528,327,0
-0.614097175582946,207,2
0.0293275711552803,327,0
0.208393549317582,252,0
-0.26911572578189,311,1
0.12932757115528,404,0
-0.130361088232154,311,5
0.708393549317582,327,3
-0.0722291319075503,404,6
-0.251295110069852,311,19
-0.37067242884472,300,8
-0.233474494357814,407,0
-0.148181703944192,311,9
0.145591483804488,207,0
0.266525505642186,327,9
-0.210983769457286,252,0
-0.0125404725201163,445,8
0.287459527479884,404,9
-0.16911572578189,300,6
0.550261592992978,207,5
0.0696389117678459,327,0
-0.210983769457286,454,17
0.0696389117678459,404,4
-0.352851813132682,327,16
-0.0722291319075503,252,0
-0.451295110069852,311,4
-0.431917791294984,454,3
-0.17067242884472,311,0
0.0277708680924498,311,8
-0.210983769457286,311,0
-0.249738407007022,252,12
0.0890162305427142,311,6
-0.430361088232154,311,6
-0.049738407007022,311,10
-0.731917791294984,311,0
0.406836846254752,327,4
0.109950252380412,311,13
0.62777086809245,327,10
-0.0722291319075503,300,6
-0.509427066394456,327,3
0.250261592992978,315,7
-0.210983769457286,286,1
-0.051295110069852,315,8
0.148704889930148,371,7
-0.0706724288447198,315,0
0.72932757115528,315,6
0.22932757115528,286,1
-0.0109837694572859,447,0
-0.551295110069852,286,9
-0.110983769457286,447,1
-0.493163153745248,315,6
-0.251295110069852,371,0
0.0680822087050159,417,4
-0.0737858349703803,371,0
-0.210983769457286,506,0
-0.488493044556757,252,2
0.0471481868673176,252,0
-0.67222913190755,286,5
-0.17067242884472,371,1
0.22777086809245,506,0
-0.349738407007022,252,0
-0.214097175582947,311,0
-0.390049747619588,443,17
-0.410983769457286,311,1
-0.0319177912949842,252,12
0.0859028244170537,286,0
0.22777086809245,506,0
-0.209427066394456,252,0
0.187459527479884,371,0
0.0487048899301481,252,5
0.408393549317582,252,0
-0.290049747619588,371,1
0.0680822087050159,315,13
-0.17067242884472,443,4
-0.0916064506824181,462,2
0.208393549317582,506,0
0.247148186867318,371,0
0.0277708680924498,488,8
-0.051295110069852,371,1
0.489016230542714,443,0
0.12777086809245,371,2
-0.0528518131326821,506,0
0.0680822087050159,506,0
-0.051295110069852,488,5
-0.0916064506824181,488,4
-0.051295110069852,447,1
0.272752317893506,447,1
-0.27067242884472,488,1
0.306836846254752,417,5
0.0502615929929781,443,1
0.208393549317582,371,0
-0.449738407007022,371,6
0.406836846254752,506,2
0.168082208705016,443,11
-0.27222913190755,506,0
-0.190049747619588,371,0
0.72932757115528,506,0
0.147148186867318,447,1
-0.193163153745248,371,0
0.0487048899301481,506,0
-0.331917791294984,488,4
0.00839354931758195,371,7
-0.349738407007022,447,10
0.0890162305427142,315,3
-0.290049747619588,315,10
-0.190049747619588,315,0
1.24870488993015,315,0
0.206836846254752,371,6
0.708393549317582,417,1
0.0874595274798837,371,0
0.00839354931758195,417,5
-0.190049747619588,447,9
-0.190049747619588,315,4
0.150261592992978,286,2
-0.649738407007022,371,0
-0.27067242884472,286,6
-0.490049747619588,315,1
-0.0722291319075503,371,0
-0.112540472520116,371,0
0.62777086809245,371,3
-0.0691157257818898,443,5
-0.631917791294984,315,3
-0.17067242884472,315,4
0.009950252380412,443,13
0.189016230542714,443,1
-0.310983769457286,252,18
0.0518182960558086,488,9
-0.290049747619588,371,7
0.211506955443242,488,1
-0.251295110069852,315,2
-0.112540472520116,488,1
-0.191606450682418,286,3
-0.0303610882321537,315,16
0.0471481868673176,252,0
0.368082208705016,315,13
-0.231917791294984,252,5
0.247148186867318,417,0
0.269638911767846,286,0
0.0262141650296198,252,0
-0.231917791294984,488,0
0.268082208705016,286,6
0.0277708680924498,252,7
0.12932757115528,445,7
-0.17067242884472,286,0
0.348704889930148,315,0
0.250261592992978,443,0
-0.17067242884472,488,0
-0.0706724288447198,506,0
-0.510983769457286,286,4
-0.17067242884472,315,5
-0.110983769457286,286,2
0.290572933605544,252,4
0.12932757115528,506,0
-0.131917791294984,488,2
-0.390049747619588,315,0
0.0277708680924498,371,0
0.009950252380412,252,0
0.00839354931758195,371,4
-0.509427066394456,488,0
-0.27222913190755,488,0
-0.0109837694572859,447,4
0.0680822087050159,252,0
-0.27067242884472,371,2
-0.449738407007022,506,0
-0.0722291319075503,506,0
-0.328804385169323,488,0
-0.67067242884472,371,0
-0.567559022719059,488,0
-0.0706724288447198,252,0
0.748704889930148,315,0
-0.249738407007022,315,6
-0.0288043851693236,252,0
-0.491606450682418,252,0
-0.17067242884472,371,0
-0.0722291319075503,506,4
-0.16911572578189,488,0
0.109950252380412,506,0
0.208393549317582,488,0
-0.131917791294984,447,4
0.12932757115528,445,2
0.53244097728094,447,1
-0.291606450682418,315,1
0.32932757115528,371,4
0.00839354931758195,506,0
-0.46911572578189,252,0
-0.17067242884472,488,0
-0.47222913190755,371,0
0.666525505642185,371,4
0.43088427421811,488,0
0.306836846254752,371,0
-0.0722291319075503,371,0
-0.17067242884472,371,1
0.108393549317582,252,0
-0.0916064506824181,488,0
-0.049738407007022,315,1
-0.0900497476195877,286,0
-0.209427066394456,506,0
-0.231917791294984,252,11
-0.391606450682418,454,0
-0.0900497476195877,443,4
-0.293163153745248,286,0
-0.449738407007022,286,4
-0.210983769457286,286,1
0.371195614830676,286,5
0.32932757115528,252,0
-0.454408516195512,311,0
-0.330361088232154,252,4
-0.112540472520116,371,0
0.709950252380412,443,0
-0.0109837694572859,488,0
0.408393549317582,447,4
-0.17067242884472,371,8
-0.193163153745248,286,0
-0.330361088232154,371,3
-0.248181703944192,286,0
-0.0303610882321537,371,7
0.609950252380412,371,0
-0.26911572578189,371,0
0.22932757115528,286,2
-0.46755902271906,252,0
0.169638911767846,447,1
-0.230361088232154,371,4
-0.0916064506824181,286,1
-0.0722291319075503,286,2
-0.333474494357814,371,0
-0.37222913190755,311,0
-0.630361088232154,252,5
-0.27222913190755,371,6
0.0308842742181103,371,7
-0.909427066394456,443,0
-0.0125404725201163,371,0
0.550261592992978,443,5
-0.349738407007022,506,0
0.248704889930148,371,0
0.369638911767846,252,0
0.697926538398733,506,2
0.0293275711552803,252,4
0.187459527479884,488,0
-0.312540472520116,311,1
-0.17067242884472,506,2
0.0874595274798837,506,0
0.43088427421811,315,0
-0.428804385169324,371,0
0.590572933605544,443,7
-0.0722291319075503,371,1
-0.233474494357814,506,0
0.00528014319192155,454,4
-0.210983769457286,371,0
0.0277708680924498,252,13
0.168082208705016,371,7
0.251818296055808,371,1
0.171195614830677,315,16
-0.451295110069852,443,1
-0.0916064506824181,252,1
-0.17067242884472,252,2
-0.17067242884472,252,0
0.469638911767846,315,8
-0.310983769457286,286,0
0.171195614830677,443,16
0.0293275711552803,286,4
-0.17222913190755,443,2
-0.830361088232154,443,1
-0.493163153745248,371,0
0.369638911767846,315,0
-0.430361088232154,443,0
-0.0884930445567576,252,0
-0.349738407007022,371,0
0.292129636668374,443,2
0.0487048899301481,371,4
0.168082208705016,371,2
0.0308842742181103,443,0
0.23088427421811,443,0
-0.47067242884472,447,1
-0.0706724288447198,371,3
-0.110983769457286,315,2
0.00839354931758195,315,5
-0.57222913190755,315,0
0.0727523178935065,443,0
-0.328804385169323,443,8
0.22777086809245,371,0
-0.0109837694572859,286,0
0.0293275711552803,286,6
-0.552851813132682,371,0
-0.390049747619588,506,0
-0.349738407007022,447,0
-0.273785834970381,371,2
-0.290049747619588,447,2
-0.410983769457286,443,1
0.269638911767846,447,0
-0.148181703944192,286,6
-0.309427066394456,315,2
0.12932757115528,315,4
0.247148186867318,371,0
-0.452851813132682,286,0
-0.233474494357814,286,0
-0.130361088232154,315,7
0.42932757115528,315,2
0.00683684625475188,315,3
0.0696389117678459,315,1
-0.149738407007022,443,1
-0.110983769457286,371,2
-0.430361088232154,315,0
-0.354408516195512,286,1
0.108393549317582,286,0
-0.049738407007022,443,0
-0.27067242884472,286,3
0.0502615929929781,315,7
-0.210983769457286,252,10
-0.412540472520116,286,3
1.35026159299298,252,5
0.0471481868673176,454,0
0.009950252380412,443,4
-0.26911572578189,315,0
-0.0931631537452482,443,0
0.0277708680924498,371,2
-0.391606450682418,252,0
0.106836846254752,252,23
-0.212540472520116,315,0
-0.509427066394456,252,0
0.23088427421811,252,4
-0.0319177912949842,506,0
-0.26911572578189,443,0
-0.109427066394456,315,0
-0.56911572578189,252,8
0.269638911767846,252,7
0.150261592992978,488,0
0.0874595274798837,286,4
-0.0288043851693236,488,0
0.42932757115528,315,4
-0.510983769457286,443,1
1.72932757115528,315,0
0.169638911767846,445,0
-0.291606450682418,506,0
-0.47222913190755,286,1
-0.152851813132682,371,6
-0.57222913190755,371,0
-0.410983769457286,371,1
0.208393549317582,315,0
-0.67067242884472,286,0
-0.26911572578189,315,8
0.0711956148306764,443,4
-0.290049747619588,252,4
0.308393549317582,315,0
-0.130361088232154,488,5
-0.0706724288447198,252,1
-0.17222913190755,488,4
-0.049738407007022,315,1
-0.0722291319075503,315,0
-0.548181703944192,252,5
-0.0125404725201163,488,0
-0.333474494357814,286,7
-0.191606450682418,447,4
-0.731917791294984,286,2
-0.588493044556758,252,4
-0.051295110069852,315,0
0.23088427421811,315,11
-0.707870363331626,488,0
-0.249738407007022,488,0
0.0471481868673176,315,0
-0.133474494357814,447,3
-0.0303610882321537,506,6
-0.328804385169323,488,0
-0.428804385169324,488,0
0.0471481868673176,506,0
-0.00942706639445581,488,0
0.0680822087050159,506,1
0.0487048899301481,488,0
-0.0691157257818898,443,0
0.22777086809245,371,3
-0.449738407007022,315,0
-0.230361088232154,252,12
-0.47222913190755,488,0
-0.509427066394456,488,0
-0.449738407007022,443,4
-0.291606450682418,443,4
-0.0931631537452482,488,0
-0.410983769457286,252,11
-0.248181703944192,443,16
-0.454408516195512,371,1
-0.0481817039441915,252,11
-0.290049747619588,443,3
0.0277708680924498,371,0
-0.0706724288447198,252,8
-0.36755902271906,315,5
-0.130361088232154,252,0
-0.191606450682418,417,7
-0.131917791294984,286,6
0.0890162305427142,506,3
-0.233474494357814,252,13
-0.210983769457286,454,2
-0.051295110069852,315,2
-0.190049747619588,252,13
0.168082208705016,286,2
-0.288493044556758,443,4
-0.188493044556758,315,1
-0.128804385169324,286,4
-0.349738407007022,252,0
-0.451295110069852,286,1
-0.0109837694572859,252,0
-0.27067242884472,252,0
-0.57222913190755,286,0
-0.449738407007022,252,9
-0.56911572578189,252,5
-0.431917791294984,286,0
-0.26755902271906,286,7
0.0277708680924498,371,0
-0.391606450682418,454,0
-0.210983769457286,443,2
0.0277708680924498,371,1
0.190572933605544,252,10
0.168082208705016,371,8
0.189016230542714,506,1
-0.630361088232154,252,0
-0.27067242884472,286,3
-0.130361088232154,252,1
0.247148186867318,371,8
-0.0109837694572859,447,7
0.32777086809245,454,0
0.306836846254752,315,0
0.171195614830677,315,9
-0.512540472520116,371,10
-0.051295110069852,286,1
-0.112540472520116,315,0
-0.128804385169324,443,1
-0.430361088232154,443,4
0.106836846254752,371,0
0.909950252380412,315,5
0.42932757115528,315,4
-0.248181703944192,315,2
-0.0722291319075503,286,7
-0.290049747619588,315,0
-0.410983769457286,315,6
-0.551295110069852,286,0
-0.410983769457286,447,4
-0.228804385169324,315,0
0.0246574619667893,417,0
-0.328804385169323,443,7
-0.0916064506824181,454,8
-0.291606450682418,443,2
0.768082208705016,315,0
-0.0706724288447198,447,0
-0.293163153745248,286,0
0.0115069554432425,443,5
0.0680822087050159,506,0
0.42621416502962,417,4
0.22932757115528,443,0
-0.149738407007022,447,2
-0.0900497476195877,371,3
-0.37222913190755,371,0
-0.233474494357814,252,4
0.0696389117678459,286,0
-0.151295110069852,371,2
0.009950252380412,371,2
-0.112540472520116,488,0
-0.330361088232154,506,1
-0.46911572578189,371,7
-0.251295110069852,506,0
-0.210983769457286,371,0
-0.349738407007022,454,11
-0.049738407007022,488,0
-0.17222913190755,371,0
-0.112540472520116,371,0
-0.151295110069852,506,4
-0.051295110069852,371,0
-0.051295110069852,447,3
-0.951295110069852,286,10
0.464968802579355,371,0
0.209950252380412,371,0
-0.27222913190755,443,5
-0.210983769457286,371,0
-0.290049747619588,506,0
-0.231917791294984,506,0
-0.0722291319075503,506,0
0.12932757115528,443,4
-0.610983769457286,371,4
-0.148181703944192,286,0
-0.17067242884472,371,0
-0.0109837694572859,315,0
0.0665255056421859,371,0
-0.231917791294984,371,0
0.206836846254752,417,4
0.00839354931758195,371,0
-0.351295110069852,462,4
-0.790049747619588,315,6
-0.051295110069852,286,0
-0.290049747619588,371,3
-0.131917791294984,371,5
0.348704889930148,506,8
-0.47222913190755,371,2
-0.27222913190755,506,0
0.269638911767846,488,6
-0.551295110069852,286,0
0.0890162305427142,252,3
0.00839354931758195,315,8
0.00683684625475188,252,7
-0.588493044556758,315,1
0.108393549317582,371,0
0.0665255056421859,506,0
-0.409427066394456,454,7
-0.131917791294984,286,0
0.0680822087050159,371,3
-0.751295110069852,443,0
0.12932757115528,506,0
-0.230361088232154,445,8
-0.290049747619588,506,6
-0.0125404725201163,488,2
-0.190049747619588,252,0
-0.051295110069852,286,0
0.0277708680924498,506,0
-0.130361088232154,506,0
-0.291606450682418,371,0
-0.154408516195513,417,7
-0.17378583497038,315,0
0.32621416502962,252,3
-0.590049747619588,315,3
-0.593163153745248,311,0
-0.351295110069852,286,0
0.187459527479884,371,3
0.0890162305427142,371,1
-0.00942706639445581,506,0
-0.288493044556758,252,0
-0.391606450682418,371,3
-0.333474494357814,506,0
0.00839354931758195,315,2
0.0665255056421859,443,4
