"agd_tail","predicted","conf.low","conf.high"
0.05,1.90786545426498,1.79464782920812,2.02108307932184
0.052,1.90842343049601,1.79523080087159,2.02161606012042
0.053,1.90870248810032,1.79552299261701,2.02188198358363
0.058,1.91009847131381,1.79699894115762,2.02319800146999
0.059,1.9103778070481,1.79731388217664,2.02344173191955
0.061,1.91093661766909,1.79776400867246,2.02410922666573
0.065,1.91205479573378,1.79899267515832,2.02511691630925
0.067,1.91261416329923,1.79941390444115,2.02581442215732
0.068,1.91289391674188,1.79962456405557,2.02616326942819
0.07,1.9134535629851,1.80021078890924,2.02669633706096
0.071,1.9137334558009,1.80056091471271,2.02690599688909
0.073,1.914293380859,1.80126142448151,2.02732533723648
0.075,1.91485349186988,1.80164808015407,2.02805890358569
0.077,1.91541378889454,1.80195853277425,2.02886904501484
0.079,1.91597427199399,1.8022690635461,2.02967948044189
0.08,1.91625458334083,1.80242435824639,2.03008480843528
0.082,1.91681534566689,1.80273500629068,2.03089568504311
0.084,1.91737629422034,1.80304573254654,2.03170685589414
0.086,1.91793742906225,1.80336073229014,2.03251412583436
0.087,1.91821806636047,1.80356880381996,2.03286732890099
0.089,1.91877948074964,1.80398503383055,2.03357392766873
0.091,1.91934108158005,1.80440137980474,2.03428078335535
0.092,1.91962195192982,1.80460959628907,2.03463430757057
0.096,1.92074589973777,1.80544275230948,2.03604904716606
0.098,1.92130815359414,1.80588696622218,2.0367293409661
0.099,1.92158935053719,1.80614769577235,2.03703100530204
0.101,1.92215188449133,1.80665700452234,2.03764676446031
0.103,1.92271460525385,1.80708849809218,2.03834071241552
0.105,1.92327751288602,1.80732865070162,2.03922637507042
0.107,1.92384060744912,1.80750646496478,2.04017474993347
0.108,1.92412222484893,1.80761603447343,2.04062841522443
0.11,1.92468559992337,1.80792844616218,2.04144275368456
0.112,1.92524916208203,1.80809502181946,2.0424033023446
0.113,1.92553101333711,1.80827370845594,2.04278831821828
0.117,1.92665888637477,1.80925173179424,2.04406604095531
0.12,1.9275052827861,1.8100455876071,2.04496497796509
0.122,1.92806978128645,1.81064196516872,2.04549759740419
0.124,1.92863446723941,1.81124664017062,2.04602229430821
0.125,1.92891688052983,1.81154905929626,2.04628470176339
0.126,1.92919934070644,1.81185153285075,2.04654714856213
0.128,1.92976440174902,1.81242090428524,2.0471078992128
0.129,1.93004700263036,1.81266946503787,2.04742454022285
0.131,1.93061234515159,1.81316670498356,2.04805798531963
0.132,1.93089508680687,1.81341583314438,2.04837434046936
0.137,1.93230949933765,1.81467271063268,2.04994628804261
0.138,1.93259252274856,1.81492420745551,2.05026083804161
0.14,1.93315871053674,1.81548718427973,2.05083023679375
0.141,1.93344187492942,1.81578569619229,2.05109805366656
0.143,1.93400834475047,1.81618039762431,2.05183629187664
0.146,1.93485840218689,1.81682722226079,2.05288958211299
0.147,1.93514184875116,1.81708977112375,2.05319392637857
0.149,1.93570888305416,1.81742640038946,2.05399136571886
0.15,1.93599247080832,1.81757763787317,2.05440730374346
0.152,1.93655978756053,1.81797591401681,2.05514366110426
0.159,1.93854688006477,1.81972105827062,2.05737270185891
0.161,1.9391150449984,1.82028855657074,2.05794153342607
0.162,1.93939919820688,1.8205599478565,2.05823844855726
0.165,1.94025194089171,1.8213744045347,2.05912947724873
0.167,1.9408206719751,1.82185456250924,2.05978678144096
0.168,1.94110510832805,1.82191500348365,2.06029521317246
0.17,1.94167412269516,1.82241655280105,2.06093169258926
0.171,1.94195870072479,1.82274398353205,2.06117341791754
0.173,1.94252799851493,1.8232177208249,2.06183827620496
0.177,1.94366716123553,1.82402793224656,2.06330639022451
0.179,1.94423702628995,1.82443319435576,2.06404085822414
0.18,1.94452202976782,1.82463586452275,2.06440819501289
0.183,1.94537732409707,1.82524537287392,2.06550927532021
0.186,1.94623304443267,1.8258646733177,2.06660141554764
0.187,1.94651837924882,1.82607207332344,2.0669646851742
0.189,1.94708919098412,1.8264869554297,2.06769142653854
0.191,1.94766019224183,1.82701920344181,2.06830118104185
0.192,1.947945763961,1.82729522458223,2.06859630333978
0.198,1.94966019002995,1.82877432849494,2.07054605156496
0.199,1.94994609373963,1.8290819345994,2.07081025287987
0.201,1.9505180435417,1.82965233749396,2.07138374958945
0.205,1.95166251289449,1.83026526003244,2.07305976575654
0.207,1.95223503256971,1.83042831772594,2.07404174741349
0.208,1.95252136368428,1.83051036063481,2.07453236673375
0.21,1.95309416850626,1.8307919028911,2.07539643412142
0.212,1.95366716350397,1.83119567290262,2.07613865410531
0.213,1.9539537323382,1.83134506466461,2.07656240001178
0.217,1.95510048342615,1.83193659396487,2.07826437288743
0.219,1.95567414452991,1.8322323737766,2.07911591528322
0.22,1.95596104649903,1.83238026746005,2.07954182553802
0.222,1.95653499331078,1.83267606236381,2.08039392425775
0.226,1.95768345864681,1.83326768221603,2.08209923507759
0.228,1.95825797729603,1.83356669584843,2.08294925874362
0.229,1.95854530814327,1.83371631593686,2.08337430034969
0.231,1.9591201129221,1.83401556465705,2.08422466118716
0.232,1.95940758686932,1.83416578464562,2.08464938909302
0.234,1.95998267791845,1.83446726073819,2.0854980950987
0.24,1.96170909686643,1.83544028292283,2.08797791081004
0.241,1.96199700053584,1.83562806103943,2.08836594003224
0.246,1.96343723583,1.83656723306632,2.09030723859368
0.247,1.96372542633309,1.8367551237691,2.09069572889708
0.249,1.9643019508462,1.8371309614819,2.0914729402105
0.25,1.9645902848719,1.83731890849438,2.09186166124942
0.252,1.96516709650078,1.83769485883767,2.0926393341639
0.259,1.96718744558904,1.8390908416214,2.09528404955669
0.261,1.96776511941241,1.83952431756949,2.09600592125533
0.265,1.96892104243641,1.8403120503929,2.09753003447991
0.267,1.96949929176274,1.84059147592693,2.09840710759855
0.268,1.969788488407,1.84080992492054,2.09876705189346
0.27,1.97036702569702,1.84130571011706,2.09942834127698
0.271,1.9706563663585,1.84155366044303,2.09975907227397
0.273,1.97123519175375,1.84204967658084,2.10042070692667
0.277,1.97239341905372,1.842794505939,2.10199233216844
0.28,1.97326259422244,1.84324538257916,2.10327980586571
0.282,1.9738422847834,1.84354658644235,2.10413798312446
0.286,1.97500224326536,1.844154878194,2.10584960833673
0.287,1.97529235321517,1.84430695923407,2.10627774719628
0.289,1.97587271756518,1.84466824184682,2.10707719328354
0.291,1.97645327456829,1.84504470879316,2.10786184034342
0.292,1.97674362533448,1.84521753422303,2.10826971644594
0.298,1.97848674213389,1.84573424281213,2.11123924145564
0.299,1.97877743037453,1.84582038107222,2.11173447967684
0.301,1.97935895159041,1.84610922835726,2.11260867482357
0.307,1.98110467368395,1.84661725771902,2.11559208964888
0.308,1.98139579638927,1.84675673724013,2.1160348555384
0.31,1.981978186748,1.84706823661343,2.11688813688257
0.312,1.98256077042365,1.84738008905665,2.11774145179065
0.313,1.98285213477511,1.8475360220469,2.11816824750332
0.319,1.98460133657368,1.84824211626721,2.12096055688014
0.32,1.98489303956236,1.84833046448761,2.12145561463712
0.322,1.985476590773,1.84850133681708,2.12245184472892
0.326,1.98664427434942,1.84870399306092,2.12458455563791
0.328,1.98722840684213,1.84880658244048,2.12565023124378
0.329,1.98752054579239,1.84886155918377,2.12617953240101
0.331,1.98810496914041,1.8489714110085,2.12723852727232
0.332,1.98839725355406,1.8491016741117,2.12769283299641
0.334,1.98898196790032,1.84953660158731,2.12842733421334
0.335,1.98927439784883,1.84976865977225,2.12878013592541
0.338,1.99015197889125,1.85068113899474,2.12962281878777
0.34,1.9907372756631,1.85128973422053,2.13018481710566
0.341,1.99102999689594,1.85159526635527,2.13046472743662
0.343,1.99161558509526,1.8520361702693,2.13119499992122
0.346,1.99249433184763,1.85234783416052,2.13264082953474
0.347,1.99278734465116,1.85245171326962,2.1331229760327
0.349,1.99337351613511,1.85265945817867,2.13408757409155
0.35,1.99366667483146,1.85276332396955,2.13457002569338
0.352,1.99425313817272,1.85297417327437,2.13553210307108
0.358,1.99601369635884,1.85390557377271,2.13812181894497
0.359,1.99630729316391,1.85411813049212,2.1384964558357
0.361,1.99689463293788,1.85454331047003,2.13924595540572
0.365,1.99806989736455,1.8553939366007,2.14074585812839
0.367,1.99865782214498,1.85581938276402,2.14149626152594
0.368,1.99895185770492,1.85603414168494,2.14186957372491
0.37,1.9995400752042,1.85646374526443,2.14261640514397
0.371,1.99983425715951,1.85667858092188,2.14298993339715
0.373,2.00042276752146,1.85701195997945,2.14383357506347
0.38,2.00248409236668,1.85813051991019,2.14683766482317
0.386,2.00425284870089,1.85908951273952,2.14941618466227
0.387,2.00454781264722,1.85924936521332,2.14984626008111
0.389,2.00513788737535,1.8595690875628,2.1507066871879
0.391,2.00572815793758,1.85988883309356,2.1515674827816
0.394,2.00661393111015,1.86036849479878,2.15285936742151
0.398,2.00779564802502,1.86079066150811,2.15480063454192
0.399,2.00809119981046,1.86089616694406,2.15528623267686
0.405,2.00986554061789,1.8617834289385,2.15794765229729
0.407,2.01045738016354,1.86220993976856,2.15870482055852
0.408,2.01075337358687,1.86242323091648,2.15908351625726
0.41,2.01134550777475,1.86289641336179,2.15979460218771
0.412,2.01193783847119,1.8633975595759,2.16047811736647
0.417,2.01341952535962,1.8644249477653,2.16241410295394
0.419,2.01401254434295,1.86478352311162,2.16324156557428
0.42,2.01430912762996,1.86502232863926,2.16359592662065
0.425,2.01579278234064,1.86576132314206,2.16582424153922
0.426,2.01608966099432,1.86591121090238,2.16626811108626
0.428,2.01668356607771,1.86621101637024,2.16715611578518
0.429,2.01698059252356,1.86636093407644,2.16760025097068
0.431,2.01757479326388,1.86666079942998,2.16848878709778
0.432,2.01787196757449,1.86681074707597,2.16893318807301
0.437,2.01935857885493,1.86745269333138,2.17126446437849
0.438,2.01965604911302,1.86756832762541,2.17174377060063
0.441,2.02054875603666,1.86791532002814,2.17318219204517
0.447,2.0223355032836,1.86829811058648,2.17637289598073
0.449,2.02293148101783,1.86841637112202,2.17744659091364
0.45,2.02322954404358,1.86851312510647,2.1779459629807
0.452,2.02382581845283,1.86877020995491,2.17888142695076
0.453,2.02412402985253,1.86889874941572,2.17934931028933
0.455,2.02472060108253,1.86915582238674,2.18028537977831
0.461,2.02651150280074,1.86961668342674,2.18340632217474
0.465,2.02770642795149,1.86985491488103,2.18555794102195
0.467,2.02830418792308,1.86997379519887,2.18663458064729
0.468,2.02860314228633,1.87003317643665,2.18717310813601
0.47,2.02920119980832,1.87015293248292,2.18824946713372
0.471,2.0295003029833,1.87021278040422,2.18878782556237
0.473,2.03009865820183,1.87031217952937,2.18988513687428
0.479,2.03189491539094,1.87081249905476,2.19297733172711
0.48,2.03219446543977,1.87098718609604,2.1934017447835
0.486,2.03399280957669,1.87203571587363,2.19594990327974
0.487,2.03429270764944,1.87221053877606,2.19637487652282
0.489,2.03489265305386,1.87256073014784,2.19722457595989
0.491,2.03549279752448,1.87291401096386,2.19807158408509
0.492,2.03579294442997,1.87306705881738,2.19851883004255
0.499,2.03789536737246,1.8736218309067,2.20216890383822
0.505,2.03969938814874,1.87408738884444,2.20531138745304
0.507,2.04030112749666,1.87417776803666,2.20642448695666
0.508,2.04060207203657,1.87422255167273,2.20698159240042
0.51,2.04120411088918,1.87431204892224,2.20809617285612
0.512,2.04180634949327,1.87440145274197,2.20921124624458
0.517,2.04331282034546,1.87487179340234,2.21175384728858
0.519,2.04391575859485,1.87509381159725,2.21273770559246
0.52,2.04421730273267,1.87520479974608,2.21322980571926
0.525,2.04572577388038,1.87562301712387,2.21582853063689
0.526,2.04602761825896,1.87570136640923,2.2163538701087
0.528,2.04663145723071,1.8758580071783,2.21740490728313
0.529,2.04693345184026,1.87597658905083,2.2178903146297
0.531,2.0475375913477,1.87629474073452,2.21878044196088
0.532,2.04783973626198,1.87645381455424,2.21922565796972
0.54,2.05025870051242,1.87717168296707,2.22334571805776
0.546,2.05207503118275,1.87780678799985,2.22634327436565
0.547,2.05237792872841,1.87792299764108,2.22683285981573
0.549,2.05298387455135,1.87815809112663,2.22780965797607
0.55,2.05328692284507,1.87827585916748,2.22829798652267
0.552,2.05389317023815,1.87851138641656,2.22927495405974
0.553,2.05419636935396,1.87862914561588,2.22976359309204
0.558,2.0557131194548,1.87934707129008,2.23207916761953
0.559,2.05601662043695,1.8794927239077,2.23254051696621
0.561,2.05662377342912,1.87978405511196,2.23346349174627
0.562,2.0569274254556,1.87992973369667,2.23392511721453
0.567,2.05844644122169,1.88048813495269,2.2364047474907
0.568,2.05875039555935,1.88051295054294,2.23698784057576
0.57,2.05935845548507,1.88061692830839,2.23809998266174
0.571,2.05966256108963,1.8807315286992,2.23859359348006
0.577,2.06148825422074,1.88141903534953,2.24155747309194
0.579,2.0620972224164,1.88164816765781,2.24254627717498
0.584,2.06362052688523,1.88212901320933,2.24511204056113
0.586,2.06423020243822,1.88220370689525,2.24625669798119
0.587,2.06453511605467,1.88224137426444,2.24682885784491
0.589,2.06514509500886,1.88231707451432,2.2479731155034
0.591,2.06575527631325,1.88239493303193,2.24911561959458
0.592,2.06606044286747,1.8824338054647,2.24968708027024
0.605,2.07003221681453,1.8832730353898,2.25679139823925
0.607,2.0706440193061,1.88345239802318,2.25783564058901
0.608,2.07094999665282,1.88350597084284,2.25839402246281
0.61,2.07156210358966,1.88361300874487,2.25951119843444
0.619,2.07431909846553,1.884094820194,2.26454337673706
0.62,2.07462568530076,1.88414866552304,2.26510270507847
0.622,2.07523901151372,1.88425624883439,2.26622177419306
0.625,2.07615938231423,1.88447390405177,2.26784486057668
0.626,2.07646627434262,1.8845825595779,2.26834998910735
0.628,2.07708021109171,1.8847998485117,2.26936057367172
0.629,2.07738725582905,1.88490848190739,2.26986602975071
0.631,2.07800149807096,1.88512603512502,2.27087696101689
0.632,2.07830869559219,1.88523640153273,2.27138098965164
0.647,2.08292277643474,1.88653508873704,2.27931046413244
0.649,2.0835388547848,1.88681356055812,2.28026414901148
0.65,2.08384697058536,1.88695279325609,2.28074114791464
0.652,2.08446335547932,1.88723263054386,2.28169408041478
0.658,2.08631373710578,1.88807309830823,2.28455437590333
0.659,2.08662231306075,1.8882000420905,2.28504458403101
0.661,2.08723961848933,1.88841860106596,2.28606063591271
0.665,2.08847484365543,1.88885930387353,2.28809038343733
0.667,2.08909276352692,1.88904783919429,2.28913768785956
0.668,2.0894018003141,1.8891223916857,2.2896812089425
0.67,2.09002002763322,1.88927141612231,2.29076863914412
0.671,2.09032921818192,1.8893458880392,2.29131254832464
0.673,2.09094775309953,1.88949475119928,2.29240075499978
0.677,2.09218543845041,1.88979215442767,2.29457872247315
0.687,2.09528324546883,1.89013016749125,2.30043632344641
0.689,2.0959034234628,1.89020405251826,2.30160279440734
0.691,2.09652380714375,1.89027789009485,2.30276972419265
0.692,2.09683407613787,1.89031479107363,2.30335336120211
0.698,2.0986967707836,1.89060532910636,2.30678821246084
0.699,2.09900740008328,1.89071682188894,2.30729797827762
0.701,2.09962881320876,1.89093978746023,2.30831783895728
0.707,2.10149428940072,1.89162219132347,2.31136638747796
0.708,2.10180538255681,1.89173679518665,2.31187396992696
0.71,2.10242772362267,1.89196598391077,2.31288946333457
0.713,2.10336162223222,1.8922816713016,2.31444157316284
0.719,2.10523081352562,1.89277701403637,2.31768461301486
0.72,2.1055425262197,1.89285950435422,2.31822554808518
0.725,2.10710186510499,1.89314788462763,2.32105584558235
0.728,2.10803808907242,1.89328023724253,2.32279594090231
0.729,2.10835026721835,1.89332430876341,2.32337622567329
0.731,2.10897477879616,1.89341238271992,2.32453717487241
0.741,2.11210044460561,1.89385660892692,2.3303442802843
0.746,2.11366522176104,1.89408633925716,2.33324410426492
0.747,2.11397833286784,1.89414416964726,2.33381249608843
0.749,2.11460471082505,1.8942957347017,2.3349136869484
0.75,2.11491797769243,1.8943714880787,2.33546446730616
0.758,2.11742598308303,1.89497681424575,2.33987515192031
0.759,2.11773971769074,1.89505239226907,2.34042704311242
0.761,2.1183673429556,1.89520348971353,2.34153119619766
0.768,2.12056567079473,1.89573171445394,2.34539962713552
0.77,2.12119423314736,1.89588245940616,2.34650600688857
0.771,2.12150859248031,1.89595780243458,2.34705938252604
0.773,2.12213746750203,1.89620139593618,2.34807353906789
0.78,2.12434017270928,1.8970630189955,2.35161732642306
0.786,2.1262302411409,1.89780259386492,2.35465788841687
0.787,2.12654543534936,1.89792586225991,2.35516500843882
0.789,2.1271759805316,1.8981724040973,2.35617955696591
0.791,2.12780673479121,1.89841895264672,2.35719451693569
0.792,2.12812219034638,1.89854222943174,2.35770215126101
0.794,2.1287532583502,1.89878955036089,2.35871696633951
0.807,2.13286030386071,1.90042397257618,2.36529663514524
0.808,2.13317659716208,1.90054971592509,2.36580347839907
0.81,2.13380934106913,1.90080357098873,2.36681511114953
0.812,2.1344422947724,1.90105754364403,2.36782704590078
0.819,2.13665928586963,1.90199756909157,2.37132100264769
0.82,2.13697620891991,1.90216938867618,2.37178302916365
0.825,2.1385616123658,1.90302878354537,2.37409444118623
0.828,2.13951348529815,1.90311546833859,2.37591150225772
0.829,2.1398308814713,1.90320171739947,2.37646004554314
0.831,2.14046583166273,1.90344769934144,2.37748396398403
0.832,2.14078338569821,1.90357069162375,2.37799607977267
0.834,2.14141865169171,1.90381667879577,2.37902062458765
0.84,2.14332571367209,1.90455226853888,2.38209915880531
0.841,2.1436437417592,1.90465000726459,2.38263747625381
0.847,2.14555301760801,1.90513417830749,2.38597185690853
0.849,2.14618986493634,1.90522137693806,2.38715835293462
0.85,2.14650836777282,1.90526536336229,2.38775137218335
0.858,2.14905829173913,1.9052203893709,2.39289619410737
0.862,2.15033452213651,1.90516015865701,2.39550888561602
0.868,2.1522504548056,1.90552959596794,2.39897131364325
0.87,2.1528895225248,1.90573617105077,2.40004287399883
0.871,2.15320913582887,1.9058395662085,2.40057870544924
0.873,2.1538485213692,1.90604636270996,2.40165068002845
0.875,2.15448811887687,1.90625316745644,2.4027230702973
0.879,2.15576795007134,1.90653991767027,2.4049959824724
0.88,2.15608804045781,1.90658132448607,2.40559475642954
0.887,2.15833015911805,1.90687020810154,2.40979011013456
0.889,2.15897124233812,1.90695243590895,2.4109900487673
0.891,2.15961253808039,1.90703452553959,2.4121905506212
0.894,2.16057488032486,1.90716038204302,2.41398937860671
0.899,2.16217984766094,1.90737433729763,2.41698535802426
0.907,2.16475056315729,1.90771492038167,2.42178620593291
0.908,2.16507214229459,1.90775734190128,2.42238694268789
0.91,2.16571546046509,1.90784208385772,2.42358883707246
0.912,2.1663589918882,1.90792669093262,2.42479129284379
0.92,2.16893525150097,1.90826376790674,2.42960673509519
0.928,2.17151492873483,1.90861324905288,2.43441660841679
0.929,2.17183762891309,1.90865774323963,2.43501751458655
0.932,2.17280605035617,1.90879102677323,2.43682107393911
0.94,2.17539086240375,1.90914498726258,2.44163673754493
0.943,2.17636105066981,1.90927717289646,2.44344492844317
0.947,2.1776553854842,1.9094003590277,2.4459104119407
0.949,2.1783028746746,1.90957397531315,2.44703177403606
0.95,2.17862669974628,1.90968504918865,2.4475683503039
0.959,2.18154354126353,1.91076526553466,2.45232181699241
0.961,2.1821923191999,1.91106041696256,2.45332422143723
0.962,2.18251678880244,1.91120800415576,2.45382557344913
0.968,2.18446473585224,1.91199169199986,2.45693777970462
0.97,2.18511448200716,1.91198688871678,2.45824207529755
0.973,2.18608950504847,1.91197923844407,2.46019977165288
0.977,2.18739028991635,1.91196820565027,2.46281237418244
0.986,2.190320209869,1.91194980283496,2.46869061690304
0.987,2.19064602630859,1.91194759635281,2.46934445626437
0.989,2.19129782116044,1.91194300577044,2.47065263655044
0.991,2.19194983203467,1.91193817818777,2.47196148588156
0.992,2.19227591850222,1.91195413804957,2.47259769895488
0.998,2.19423357228973,1.91247266957445,2.47599447500501
0.999,2.19456003716708,1.9125590511945,2.47656102313966
1.008,2.1975006563477,1.913341067705,2.4816602449904
1.01,2.1981547229575,1.9135169373263,2.4827925085887
1.012,2.19880900633181,1.91369276321547,2.48392524944815
1.02,2.20142830889081,1.91439562831899,2.48846098946262
1.026,2.20339506530947,1.91492231518357,2.49186781543538
1.029,2.20437917689333,1.91518550958478,2.49357284420188
1.031,2.20503552306545,1.91536091719191,2.49471012893898
1.032,2.205363777713,1.91544860437602,2.49527895104997
1.04,2.20799177354172,1.91615173336068,2.49983181372276
1.049,2.21095243505699,1.91693468672063,2.50497018339335
1.05,2.21128167001564,1.91695211322159,2.50561122680969
1.052,2.2119403035806,1.91694850407474,2.50693210308647
1.058,2.21391751409841,1.91693661073792,2.5108984174589
1.061,2.21490685657393,1.91698628621601,2.51282742693185
1.062,2.21523674667584,1.91701608679842,2.51345740655326
1.067,2.21688701716243,1.91716422466817,2.51660980965669
1.068,2.21721723531764,1.91719367904718,2.51724079158811
1.07,2.21787783575742,1.91725241439701,2.51850325711783
1.071,2.21820821805985,1.91728169531446,2.51913474080523
1.087,2.22350178474965,1.91774230096302,2.52926126853628
1.089,2.22416446761564,1.91779882948021,2.53053010575108
1.091,2.22482737006041,1.91785512457342,2.53179961554739
1.103,2.22880939990027,1.91818798117774,2.53943081862279
1.108,2.23047091647275,1.91832417794832,2.54261765499718
1.11,2.23113590849543,1.91837824476855,2.5438935722223
1.113,2.23213380967599,1.91851764713706,2.54574997221491
1.119,2.23413110025526,1.91875205876167,2.54951014174884
1.128,2.23713076031566,1.91910181061191,2.55515971001941
1.129,2.23746433198422,1.91914053653135,2.55578812743708
1.131,2.23813164109331,1.91921790699665,2.55704537518997
1.149,2.24414738076713,1.91993917967703,2.56835558185723
1.152,2.24515174882428,1.92006067432169,2.57024282332686
1.167,2.25018108139047,1.92066462204352,2.57969754073741
1.17,2.25118844807275,1.92078505727643,2.58159183886907
1.189,2.25758007287957,1.92152440409831,2.59363574166083
1.191,2.25825404616752,1.92159925041166,2.59490884192338
1.198,2.2606147113667,1.92186034206736,2.59936908066605
1.203,2.26230257701495,1.92204600552498,2.60255914850492
1.207,2.26365387614138,1.92219403684965,2.6051137154331
1.208,2.26399184080569,1.92222351343683,2.60576016817455
1.21,2.26466793805749,1.92225463328059,2.60708124283439
1.229,2.27110204221479,1.92247495698872,2.61972912744086
1.231,2.27178049467984,1.92251121483416,2.62104977452551
1.247,2.27721621074428,1.92264741846389,2.63178500302466
1.249,2.2778966883968,1.92266493040721,2.6331284463864
1.27,2.28505532563389,1.92297152660177,2.64713912466601
1.271,2.28539683439027,1.92299116891739,2.64780249986315
1.279,2.28813094100431,1.92314682486541,2.6531150571432
1.289,2.29155367094316,1.92334976637236,2.65975757551397
1.291,2.29223889722652,1.92339078835576,2.66108700609728
1.294,2.29326716218322,1.92345201701533,2.66308230735111
1.299,2.29498207247938,1.92355325220553,2.66641089275323
1.301,2.29566843419289,1.92359346150612,2.66774340687967
1.313,2.29979138054675,1.92414991395946,2.67543284713405
1.32,2.30220021796428,1.92464975116801,2.67975068476055
1.328,2.30495659540866,1.92415652622074,2.68575666459658
1.329,2.30530139934214,1.92409969508494,2.68650310359934
1.331,2.3059911784801,1.92412949504719,2.687852861913
1.349,2.31220947872452,1.92439520885521,2.70002374859383
1.35,2.3125554834474,1.92441155023524,2.70069941665957
1.361,2.31636531813998,1.92458850041437,2.70814213586559
1.368,2.31879337292882,1.92470077990356,2.71288596595409
1.371,2.31983482942362,1.92474832516692,2.71492133368032
1.38,2.32296230382046,1.92488866272423,2.72103594491668
1.382,2.32365793109455,1.9249193798368,2.7223964823523
1.389,2.32609444090604,1.92503338786412,2.72715549394796
1.392,2.32713952393767,1.9250820763224,2.72919697155293
1.398,2.32923124752868,1.92517829920217,2.73328419585519
1.399,2.3295800701387,1.92519418655676,2.73396595372065
1.42,2.33691869802057,1.92561799631285,2.7482193997283
1.431,2.34077293323235,1.92632708046362,2.75521878600108
1.447,2.34639163462002,1.92737247841679,2.76541079082325
1.449,2.34709501903169,1.92745253217209,2.76673750589129
1.45,2.34744679855581,1.9274924890578,2.76740110805382
1.458,2.35026313164075,1.92781046162932,2.77271580165219
1.47,2.35449462889061,1.92819066669843,2.78079859108279
1.491,2.36191999978898,1.92831853697749,2.79552146260047
1.498,2.36440086335734,1.92835603877899,2.80044568793568
1.528,2.37506574518925,1.92900223523672,2.82112925514178
1.529,2.37542215384526,1.9290262757913,2.82181803189922
1.55,2.38292037470345,1.92952076219238,2.83631998721451
1.552,2.38363585075129,1.92956682051086,2.83770488099172
1.561,2.3868584245313,1.92977184377872,2.84394500528388
1.564,2.38793368262588,1.9298393689793,2.84602799627247
1.57,2.39008580063238,1.92997319236627,2.85019840889849
1.573,2.39116266106654,1.93003948949045,2.85228583264263
1.58,2.39367741500344,1.93019258577479,2.85716224423209
1.589,2.39691495249783,1.93038612958408,2.86344377541157
1.594,2.39871566855315,1.93049204769474,2.86693928941156
1.61,2.40448797999331,1.93075514936809,2.87822081061853
1.612,2.40521059384347,1.93077299668302,2.87964819100392
1.629,2.4113624743435,1.93088263591185,2.89184231277515
1.661,2.42298952268524,1.93036552926148,2.915613516109
1.668,2.42554115410065,1.93004587344068,2.92103643476062
1.67,2.42627073447603,1.92995406448999,2.92258740446206
1.71,2.44091314098385,1.92826269465702,2.95356358731067
1.72,2.44458890411317,1.92823389265123,2.96094391557512
1.728,2.44753389489554,1.92821263763538,2.96685515215569
1.729,2.44790229279328,1.92820974498011,2.96759484060644
1.747,2.45454388412885,1.92815522408234,2.98093254417535
1.752,2.45639228207013,1.9281268719419,2.98465769219835
1.77,2.46305918407937,1.92801939415961,2.99809897399912
1.78,2.46677160258376,1.92795221750849,3.00559098765904
1.931,2.52358172197712,1.92634084360206,3.12082260035219
1.991,2.54655192878038,1.92689312060445,3.16621073695632
2.01,2.55387344474679,1.92697176823288,3.18077512126069
2.029,2.56121798717222,1.92688530289137,3.19555067145306
2.152,2.60932616358742,1.92476129956143,3.29389102761341
2.25,2.64836218772715,1.92075811945088,3.37596625600342
2.271,2.65680957787301,1.91982670282453,3.39379245292149
2.37,2.69702998038699,1.91592107203712,3.47813888873686
2.487,2.74541862143784,1.9120998806953,3.57873736218038
