"LC.MS.run","External.ID2","BarnID","focal_ID","hairDate","Testo_pg.mg","Prog_pg.mgSE","Cort_pg.mg","AEA.pg.mg","AG2.pg.mg","OEA.ng.mg","A.ng.mg","PEA.ng.mg","AGD","weight","tail","hairDateMIN30d","DOB","sex","Age","Season","closestPopCheck_hairSampling","Density","Females.at.hairSampling","closestDateHandling","weight.at.hair"
"3_812",493,"'0007B11D8B","'0007B0D243",2018-07-03,1.75,3.37,34.56,50.1619047619048,41.1904761904762,4.74285714285714,6.42857142857143,6.17142857142857,"3.4","3.8","34",2018-06-03,17635,"M",80,"Summer",2018-05-09,311,228,NA,NA
"3_812",494,"'0007B11ED5","'0007B11ED5",2018-07-03,0.44,2.51,29.59,37.1333333333333,25.4714285714286,3.17142857142857,2.19047619047619,3.47619047619048,NA,"5",NA,2018-06-03,17635,"F",80,"Summer",2018-05-09,311,228,NA,NA
"3_812",495,"'0007B0FE55","'0007B0FE55",2018-07-03,0.87,6.54,35.86,32.9285714285714,45.8571428571429,2.9952380952381,3.69523809523809,3.83809523809524,"2.8","5.4","41",2018-06-03,17569,"F",146,"Summer",2018-05-09,311,228,NA,NA
"3_812",496,"'0007B1224E","'0007B1224E",2018-07-03,0.52,3.67,39.96,33.8333333333333,49.3047619047619,2.7952380952381,1.9047619047619,3.17619047619048,"3","5.7","45",2018-06-03,17647,"F",68,"Summer",2018-05-09,311,228,NA,NA
"3_812",497,"'0007B12253","'0007B120B2",2018-07-03,0.48,3.18,63.07,33.4428571428571,42.3333333333333,2.64761904761905,2.41428571428571,3.60952380952381,"3.1","5.9","46",2018-06-03,17646,"F",69,"Summer",2018-05-09,311,228,NA,NA
"3_812",498,"'0007B11C61","'0007B11C61",2018-07-03,1.05,2.29,54.43,53.152380952381,80.7285714285714,4.16666666666667,5.59523809523809,6,"4.3","6.4","41",2018-06-03,17643,"M",72,"Summer",2018-05-09,311,228,NA,NA
"3_812",499,"'00079A2ADC","'00079A2ADC",2018-07-03,0.95,16.52,59.62,22.7142857142857,11.2571428571429,2.65238095238095,5.13809523809524,4.17142857142857,"2.8","6.2","36",2018-06-03,17319,"F",396,"Summer",2018-05-09,311,228,NA,NA
"3_812",500,"'0007B047DD","'0007B047DD",2018-07-03,1.12,7.5,61.56,27.8428571428571,23.4238095238095,2.93809523809524,3.51428571428571,3.75238095238095,"2.7","6.1","40",2018-06-03,17620,"F",95,"Summer",2018-05-09,311,228,NA,NA
"3_812",501,"'0007ABCD2F","'0007ABCD2F",2018-07-03,1.17,8.68,59.62,24.4666666666667,26.2,2.72857142857143,3.2047619047619,3.9,"3.4","5.7","42",2018-06-03,17279,"F",436,"Summer",2018-05-09,311,228,NA,NA
"3_812",502,"'0007B0DFD0","'0007B0DFD0",2018-07-03,0.84,8.99,58.97,22.3952380952381,31.0904761904762,2.54761904761905,2.57142857142857,3.3,NA,"21",NA,2018-06-03,NA,"Q",NA,"Summer",2018-05-09,311,228,NA,NA
"3_812",503,"'0007B11C9E","'0007B11C9E",2018-07-03,2.7,2.85,46.66,NA,NA,NA,NA,NA,"4.1","5.6","41",2018-06-03,17620,"M",95,"Summer",2018-05-09,311,228,NA,NA
"4_812",504,"'0007B0CD3D","'0007B0CD3D",2018-03-23,5.37,7.27,70.27,22.8333333333333,24.8809523809524,2.72857142857143,2.6,3.14761904761905,NA,"20.3",NA,2018-02-21,NA,"M",NA,"Winter",2018-02-26,207,127,NA,NA
"4_812",505,"'0007B0D2BA","'0007B0D2BA",2018-03-23,1.32,7.88,45.56,39.4952380952381,26.2285714285714,3.4,2.47619047619048,3.38571428571429,"2.2","4.2","34",2018-02-21,17410,"F",203,"Winter",2018-02-26,207,127,NA,NA
"4_812",506,"'0007B0FEA3","'0007B0FEA3",2018-03-23,2.67,7.92,52.65,26.5619047619048,29.4380952380952,2.82857142857143,2.82857142857143,3.50952380952381,NA,"18.9",NA,2018-02-21,NA,"F",NA,"Winter",2018-02-26,207,127,NA,NA
"4_812",507,"'0007B0FF0C","'0007B0FF0C",2018-03-23,2.01,11.54,51.64,30.3142857142857,14.7,3.11428571428571,2.25714285714286,3.4,"3.1","3.9","38",2018-02-21,17412,"F",201,"Winter",2018-02-26,207,127,NA,NA
"4_812",508,"'0007B0FEF6","'0007B0FEF6",2018-03-23,2.92,15.65,35.03,18.3571428571429,24.7714285714286,2.3952380952381,3.28571428571429,3.52380952380952,"3.2","6.2","47",2018-02-21,17408,"F",205,"Winter",2018-02-26,207,127,NA,NA
"4_812",509,"'0007B0FE95","'0007B0FE95",2018-03-23,1.36,12.92,41.51,36.3619047619048,39.5666666666667,3.72380952380952,3.64285714285714,4.34761904761905,"2.7","4","37",2018-02-21,17471,"F",142,"Winter",2018-02-26,207,127,NA,NA
"4_812",510,"'0007B046C2","'0007B046C2",2018-03-23,5.91,10.65,47.79,28.8428571428571,18.247619047619,2.88095238095238,1.51904761904762,3.00952380952381,"4.3","5.1","38",2018-02-21,17468,"M",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",511,"'0007B0499B","'0007B0499B",2018-03-23,4.09,8.77,57.31,38.3761904761905,37.9238095238095,2.68095238095238,1.81428571428571,3.15714285714286,"4.2","4.1","39",2018-02-21,17473,"M",140,"Winter",2018-02-26,207,127,NA,NA
"4_812",512,"'0007B12147","'0007B12147",2018-03-23,1.6,7.76,48.8,28.1761904761905,25.7047619047619,3.27619047619048,2.78095238095238,3.8047619047619,"3.1","4.1","39",2018-02-21,17412,"F",201,"Winter",2018-02-26,207,127,NA,NA
"4_812",513,"'0007B121E8","'0007B121E8",2018-03-23,1.81,10.91,33.21,36.5047619047619,26.8666666666667,3.50952380952381,1.6952380952381,3.71428571428571,"2.4","3.9","38",2018-02-21,17472,"F",141,"Winter",2018-02-26,207,127,NA,NA
"4_812",514,"'0007B100AF","'0007B100AF",2018-03-26,4.56,9.17,34.63,32.0952380952381,30.1857142857143,3.63809523809524,3.92857142857143,4.49047619047619,NA,NA,NA,2018-02-24,17278,"F",338,"Winter",2018-02-26,207,127,NA,NA
"4_812",515,"'0007B11CD2","'0007B11CD2",2018-03-26,4.41,10.59,59.13,30.0857142857143,28.4761904761905,3.57142857142857,2.94285714285714,3.97619047619048,"4.5","4.5","41",2018-02-24,17471,"M",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",516,"'0007B122EE","'0007B122EE",2018-03-26,1.54,10.98,41.92,34.9904761904762,33.1380952380952,3.59047619047619,4.1047619047619,4.33809523809524,NA,"11.3",NA,2018-02-24,NA,"F",NA,"Winter",2018-02-26,207,127,NA,NA
"4_812",517,"'0007B10040","'0007B10040",2018-03-26,4.88,11.12,36.45,26.8190476190476,25.2238095238095,3.27142857142857,3.86190476190476,4.31428571428571,"3.3","4.1","39",2018-02-24,17471,"F",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",518,"'0007B11DB9","'0007B11DB9",2018-03-26,1.87,7.65,37.67,35.7190476190476,60.4857142857143,3.52380952380952,2.85238095238095,3.96666666666667,"2.7","4.2","37",2018-02-24,17473,"F",143,"Winter",2018-02-26,207,127,NA,NA
"4_812",519,"'0007B10235","'0007B10235",2018-03-26,1.6,9.03,48.2,37.447619047619,47.1761904761905,4.1952380952381,5.12857142857143,5.28571428571429,"2.6","4","36",2018-02-24,17471,"F",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",520,"'0007B0FBAB","'0007B0FBAB",2018-03-26,2.21,13.02,40.3,44.3,41.6047619047619,4.82380952380952,6.05714285714286,6.12857142857143,"2.2999999999999998","4.3","41",2018-02-24,17471,"F",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",521,"'0007B11B57","'0007B11B57",2018-03-26,6.76,8.32,66.83,40.4952380952381,22.2904761904762,4.03333333333333,4.02380952380952,5.12380952380952,"3.9","4.3","40",2018-02-24,17471,"M",145,"Winter",2018-02-26,207,127,NA,NA
"4_812",522,"'0007B11B79","'0007B11B79",2018-03-28,2.02,11.75,52.04,37.2285714285714,31.1904761904762,4.97619047619048,5.63809523809524,6.05238095238095,"2.6","4.2","34",2018-02-26,17420,"F",198,"Winter",2018-02-26,207,127,NA,NA
"4_812",523,"'0007B12067","'0007B12067",2018-03-28,1.53,9.96,36.65,42.7380952380952,23.4190476190476,4.6,4.86190476190476,5.22857142857143,"4","6","40",2018-02-26,17416,NA,202,"Winter",2018-02-26,207,127,NA,NA
"4_812",524,"'0007B102F1","'0007B102F1",2018-03-28,0.74,5.53,47.99,63.7619047619048,71.5523809523809,4.39047619047619,3.52857142857143,4.43809523809524,"4.1","4","36",2018-02-26,17562,"M",56,"Winter",2018-02-26,207,127,NA,NA
"4_812",525,"'0007B12033","'0007B12033",2018-03-28,1.25,10.96,35.03,26.5428571428571,22.347619047619,3.34285714285714,2.46666666666667,3.5047619047619,"3.8","5.6","39",2018-02-26,17416,NA,202,"Winter",2018-02-26,207,127,NA,NA
"4_812",526,"'0007B101AE","'0007B101AE",2018-04-18,6.8,12.35,86.87,22.7380952380952,8.72857142857143,2.9047619047619,3.5,3.88095238095238,"4.7","5","40",2018-03-19,17408,"M",231,"Spring",2018-02-26,207,127,NA,NA
"4_812",527,"'00079DADA4","'00079DADA4",2018-04-18,0.83,9.58,59.94,35.5380952380952,12.5904761904762,3.87142857142857,4.04761904761905,4.55714285714286,NA,"25.6",NA,2018-03-19,NA,"F",NA,"Spring",2018-02-26,207,127,NA,NA
"4_812",528,"'0007B0CDE2","'0007B0CDE2",2018-09-21,4.92,7.96,37.67,18.5,22.2952380952381,2.84761904761905,2.6,3.68571428571429,"4.2","6.2","42",2018-08-22,17651,"M",144,"Summer",2018-09-21,252,156,NA,NA
"4_812",529,"'0007B04D33","'0007B04D33",2018-09-21,0.52,7.39,46.78,48.9666666666667,124.695238095238,4.92380952380952,4.8,5.21904761904762,"2.9","4.6","36",2018-08-22,17732,"F",63,"Summer",2018-09-21,252,156,NA,NA
"4_812",530,"'0007B11F6D","'0007B11F6D",2018-09-21,0.56,9.64,50.02,20.5238095238095,15.1380952380952,3.58095238095238,3.2047619047619,4.02857142857143,"1.7","3.2","37",2018-08-22,17635,"F",160,"Summer",2018-09-21,252,156,NA,NA
"4_812",531,"'0007B11F18","'0007B11F18",2018-09-21,0.59,15.51,58.93,36.8904761904762,74.3095238095238,4.12380952380952,4.91428571428571,4.7,"2.2","4.6","33",2018-08-22,17634,"F",161,"Summer",2018-09-21,252,156,NA,NA
"4_812",532,"'0007B12229","'0007B12229",2018-09-21,0.54,5.73,54.47,39.4714285714286,43.647619047619,4.66666666666667,5.26666666666667,5.24761904761905,"2.5","5.6","41",2018-08-22,17710,"F",85,"Summer",2018-09-21,252,156,NA,NA
"4_812",533,"'0007B0FCF7","'0007B0FCF7",2018-09-21,0.9,6.72,27.14,46.9,79.5285714285714,4.79047619047619,4.62380952380952,5.15714285714286,"4.7","4.8","25",2018-08-22,17710,"M",85,"Summer",2018-09-21,252,156,NA,NA
"4_812",534,"'0007B0FC2F","'0007B0FC2F",2018-09-21,0.72,9.27,41.11,30.6761904761905,20.5047619047619,4.46190476190476,5.03333333333333,5.30952380952381,"2.6","6","43",2018-08-22,17710,"F",85,"Summer",2018-09-21,252,156,NA,NA
"4_812",535,"'0007B10162","'0007B10162",2018-09-21,0.3,5.04,50.42,58.0428571428571,180.552380952381,5.2952380952381,5.90476190476191,5.66190476190476,"4.3","4.9","40",2018-08-22,17735,"M",60,"Summer",2018-09-21,252,156,NA,NA
"4_812",536,"'0007B0CC51","'0007B0CC51",2018-09-21,0.46,6.68,40.1,37.9047619047619,76.947619047619,4.25238095238095,3.25238095238095,4.49047619047619,"5.4","7.6","49",2018-08-22,17738,"M",57,"Summer",2018-09-21,252,156,NA,NA
"4_812",537,"'0007B11F9B","'0007B11F9B",2018-09-21,0.44,4.33,43.54,40.1714285714286,73.2238095238095,4.21428571428571,4.16190476190476,4.84285714285714,"4.9","6.5","45",2018-08-22,17733,"M",62,"Summer",2018-09-21,252,156,NA,NA
"4_812",538,"'0007B0FF43","'0007B0FF43",2018-09-21,1.28,14.78,35.24,20.4,40.3,3.71904761904762,5.75714285714286,5.16190476190476,"3","5.2","44",2018-08-22,17635,"F",160,"Summer",2018-09-21,252,156,NA,NA
"4_812",539,"'0007B11D27","'0007B11D27",2018-09-21,3.38,4.74,41.92,32.1238095238095,34.4523809523809,4.58095238095238,5.63333333333333,5.49047619047619,"4.8","6.8","50",2018-08-22,17652,"M",143,"Summer",2018-09-21,252,156,NA,NA
"4_812",540,"'0007B11F90","'0007B11F90",2018-09-21,5.33,5.75,113.4,43.3047619047619,17.4333333333333,4.12857142857143,3.80952380952381,4.52380952380952,"5.2","6.4","48",2018-08-22,17619,"M",176,"Summer",2018-09-21,252,156,NA,NA
"4_812",541,"'00079A5EAE","'00079A5EAE",2018-09-21,0.66,49.82,70.47,35.1,24.8142857142857,3.51904761904762,3.97142857142857,4.7952380952381,"3.2","5.7","42",2018-08-22,17308,"F",487,"Summer",2018-09-21,252,156,NA,NA
"4_812",542,"'0007B11E9C","'0007B11E9C",2018-09-21,0.72,23.09,62.57,31.7619047619048,20.5142857142857,3.32380952380952,3.91904761904762,4.16190476190476,"3.5","6.7","54",2018-08-22,17477,"F",318,"Summer",2018-09-21,252,156,NA,NA
"4_812",543,"'0007B11BE3","'0007B11BE3",2018-09-21,0.49,58.93,58.32,40.052380952381,35.4047619047619,3.78095238095238,3.66190476190476,4.46666666666667,"3.1","5","39",2018-08-22,17481,"F",314,"Summer",2018-09-21,252,156,NA,NA
"4_812",544,"'0007B0CEE6","'0007B0CEE6",2018-09-21,0.63,51.44,68.45,44.2380952380952,31.6095238095238,4.1,3.24761904761905,4.38095238095238,"2.7","3.1","31",2018-08-22,17388,"F",407,"Summer",2018-09-21,252,156,NA,NA
"4_812",545,"'0007B04BF3","'0007B04BF3",2018-09-21,4.15,4.74,98.21,56.5428571428571,54.6761904761905,4.47619047619048,4.71428571428571,4.9952380952381,"3.1","2.4","29",2018-08-22,17640,"M",155,"Summer",2018-09-21,252,156,NA,NA
"4_812",546,"'0007B0FD8C","'0007B0FD8C",2018-09-21,0.34,18.69,44.96,65.8238095238095,77.2,4.25714285714286,3.62380952380952,4.90952380952381,"4","8","59",2018-08-22,17477,"F",318,"Summer",2018-09-21,252,156,NA,NA
"4_812",547,"'0007B11B69","'0007B11B69",2018-09-21,0.73,25.11,56.5,56.9238095238095,140.685714285714,5.2952380952381,6.75238095238095,6.14285714285714,"2.8","5.2","39",2018-08-22,17651,"F",144,"Summer",2018-09-21,252,156,NA,NA
"4_812",548,"'0007B120E8","'0007B120E8",2018-09-21,0.56,27.14,36.05,41.2190476190476,73.8619047619048,4.57619047619048,3.82857142857143,4.74285714285714,"2.8","7","43",2018-08-22,17644,"F",151,"Summer",2018-09-21,252,156,NA,NA
"4_812",549,"'0007B10102","'0007B10102",2018-09-21,0.54,20.03,36.25,50.0904761904762,153.861904761905,4.63809523809524,4.14761904761905,4.91428571428571,"3","6.7","47",2018-08-22,17671,"F",124,"Summer",2018-09-21,252,156,NA,NA
"4_812",550,"'0007B04B8A","'0007B04B8A",2018-09-21,7.01,4.27,82.22,47.8095238095238,69.852380952381,4.75714285714286,4.23333333333333,4.93809523809524,NA,NA,NA,2018-08-22,NA,NA,NA,"Summer",2018-09-21,252,156,NA,NA
"4_812",551,"'0007B11DF4","'0007B11DF4",2018-09-21,0.91,39.49,70.27,47.4952380952381,49.6142857142857,4.43333333333333,4.35238095238095,5.08095238095238,"2.1","4.3","33",2018-08-22,17672,"F",123,"Summer",2018-09-21,252,156,NA,NA
"4_812",552,"'0007B101BE","'0007B9B1CE",2018-09-21,0.36,4.66,38.48,42.5190476190476,103.566666666667,4.84761904761905,5.23809523809524,5.47142857142857,"2.5","6.6","39",2018-08-22,17670,"F",125,"Summer",2018-09-21,252,156,NA,NA
"4_812",553,"'0007B11B77","'0007B11B77",2018-09-21,0.37,4.29,18.41,49.4285714285714,117.695238095238,5.2,4.88095238095238,5.44285714285714,"4.8","6.7","47",2018-08-22,17738,"M",57,"Summer",2018-09-21,252,156,NA,NA
"4_812",554,"'0007B11EBD","'0007B11EBD",2018-09-21,0.38,3.99,23.49,48.0904761904762,94.9761904761905,4.61904761904762,4.10952380952381,4.78095238095238,"3.2","7.7","54",2018-08-22,17738,"F",57,"Summer",2018-09-21,252,156,NA,NA
"4_812",10001,NA,NA,NA,1.05,33.41,44.35,25.7952380952381,20.5190476190476,3.68571428571429,3.7047619047619,4.15238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4_812",555,"'0007B11BED","'0007B11BED",2018-09-21,0.6,32.6,42.12,57.7809523809524,74.7142857142857,5.29047619047619,5.75238095238095,5.56666666666667,"2.7","6.6","44",2018-08-22,17644,"F",151,"Summer",2018-09-21,252,156,NA,NA
"4_812",556,"'0007B0CCBD","'0007B0CCBD",2018-09-21,0.61,25.11,51.03,49.8285714285714,64.8142857142857,5.84285714285714,6.88095238095238,6.26666666666667,NA,NA,NA,2018-08-22,NA,"F",NA,"Summer",2018-09-21,252,156,NA,NA
"4_812",557,"'0007B12103","'0007B12103",2018-09-21,0.36,45.97,56.3,36.0904761904762,59.447619047619,4.29047619047619,4.27142857142857,5,"3.5","8.3","53",2018-08-22,17667,"F",128,"Summer",2018-09-21,252,156,NA,NA
"4_812",558,"'0007B0D31F","'0007B0D31F",2018-09-21,4.05,3.71,62.78,54.3952380952381,146.857142857143,6.06190476190476,6.20952380952381,6.58571428571429,"5.3","6.8","44",2018-08-22,17651,"M",144,"Summer",2018-09-21,252,156,NA,NA
"4_812",559,"'0007B0FE75","'0007B0FE75",2018-09-21,0.56,5.81,26.33,59.3285714285714,126.785714285714,4.80952380952381,4.62380952380952,5.02857142857143,"4.7","6.3","48",2018-08-22,17710,"M",85,"Summer",2018-09-21,252,156,NA,NA
"4_812",560,"'0007B0D2A9","'0007B0D2A9",2018-09-21,7.47,6.05,59.94,42.6238095238095,33.052380952381,4.17142857142857,3.28571428571429,4.59047619047619,"5","9.2","55",2018-08-22,17646,"M",149,"Summer",2018-09-21,252,156,NA,NA
"4_812",561,"'0007B0FC9B","'0007ABA10E",2018-09-21,0.53,40.1,69.26,35.7571428571429,60.8619047619048,3.61428571428571,2.95238095238095,4.02380952380952,"2.9","3","36",2018-08-22,17388,"F",407,"Summer",2018-09-21,252,156,NA,NA
"4_812",562,"'00079A1B9A","'00079A1B9A",2018-09-21,0.98,46.58,47.39,18.2,40.047619047619,2.98571428571429,3.69523809523809,4.03333333333333,"2.8","5.1","43",2018-08-22,17273,"F",522,"Summer",2018-09-21,252,156,NA,NA
"4_812",563,"'0007B047C2","'0007B047C2",2018-09-21,4.17,3.1,59.94,45.4809523809524,61.1714285714286,4.59047619047619,3.97619047619048,4.79047619047619,"5.1","7.3","45",2018-08-22,17671,"M",124,"Summer",2018-09-21,252,156,NA,NA
"4_812",564,"'0007B0D243","'0007B0D243",2018-09-21,4.64,5.49,48.8,45.2095238095238,99.2523809523809,4,2.54285714285714,4.29047619047619,"3.4","3.8","34",2018-08-22,17635,"M",160,"Summer",2018-09-21,252,156,NA,NA
"4_812",565,"'0007B11D2D","'0007B11D2D",2018-09-21,7.78,8.67,50.42,53.5761904761905,81.3047619047619,4.77142857142857,4.91904761904762,5.51904761904762,"4.6","6","39",2018-08-22,17644,"M",151,"Summer",2018-09-21,252,156,NA,NA
"4_812",566,"'00079A6412","'00079A6412",2018-09-21,0.57,51.23,67.64,33.2904761904762,63.3619047619048,3.81904761904762,5.04285714285714,5.10476190476191,"3.1","6.8","46",2018-08-22,17308,"F",487,"Summer",2018-09-21,252,156,NA,NA
"4_812",567,"'0007B102A6","'0007B102A6",2018-09-21,0.2,5.55,28.76,61.4714285714286,116.847619047619,5.49523809523809,5.2,5.70952380952381,NA,"17.8",NA,2018-08-22,NA,"M",NA,"Summer",2018-09-21,252,156,NA,NA
"4_812",568,"'0007B047FA","'0007B047FA",2018-09-21,0.44,4.9,30.98,50.9523809523809,121.719047619048,4.42380952380952,2.66666666666667,4.44285714285714,"3.9","5","37",2018-08-22,17732,"M",63,"Summer",2018-09-21,252,156,NA,NA
"4_812",569,"'0007B0FEE6","'0007B0FEE6",2018-09-21,1.79,72.7,30.98,10.652380952381,23.9761904761905,2.6047619047619,3.69047619047619,4.11904761904762,"3.4","6.2","48",2018-08-22,17476,"F",319,"Summer",2018-09-21,252,156,NA,NA
"4_812",570,"'0007B11D82","'0007B11D82",2018-09-21,1.32,58.52,52.04,24.1904761904762,18.6761904761905,3.70952380952381,5.45238095238095,5.3,"3.4","8.8","54",2018-08-22,17476,"F",319,"Summer",2018-09-21,252,156,NA,NA
"4_812",571,"'0007B122DB","'0007B122DB",2018-09-21,6.24,4.15,204.53,42.747619047619,32.052380952381,4.54285714285714,4.16190476190476,4.86190476190476,"4.6","5.2","43",2018-08-22,17635,"M",160,"Summer",2018-09-21,252,156,NA,NA
"4_812",10002,NA,NA,NA,0.71,31.59,55.49,25.747619047619,69.2333333333333,3.51904761904762,4.19047619047619,4.62857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4_812",572,"'0007B122F9","'0007B122F9",2018-09-21,5.71,3.81,66.62,48,104.9,4.6,4.21904761904762,4.92857142857143,"4.8","5.5","40",2018-08-22,17638,"M",157,"Summer",2018-09-21,252,156,NA,NA
"4_812",573,"'0007ABE022","'0007ABE022",2018-09-21,0.9,29.41,60.99,32.8142857142857,24.8380952380952,4.15714285714286,6.10952380952381,5.42380952380952,"3.1","4.9","41",2018-08-22,17334,"F",461,"Summer",2018-09-21,252,156,NA,NA
"4_812",574,"'0007B0FE51","'0007B0FE51",2018-09-21,0.72,30.38,54.68,45.4714285714286,76.7761904761905,4.16666666666667,3.86666666666667,4.82380952380952,"2.6","5.8","42",2018-08-22,17620,"F",175,"Summer",2018-09-21,252,156,NA,NA
"4_812",575,"'0007B0D042","'0007B0D042",2018-09-21,0.47,27.34,42.93,54.6380952380952,55.3952380952381,4.41904761904762,3.62857142857143,4.80952380952381,"2.2999999999999998","5.2","40",2018-08-22,17629,"F",166,"Summer",2018-09-21,252,156,NA,NA
"4_812",576,"'0007B11F09","'0007B9ABC5",2018-09-21,0.27,17.29,44.96,49.1,119.133333333333,3.95714285714286,3.13333333333333,4.50952380952381,NA,"11.5",NA,2018-08-22,NA,"F",NA,"Summer",2018-09-21,252,156,NA,NA
"4_812",577,"'0007B0FEB7","'0007B0FEB7",2018-09-21,0.45,44.75,40.91,46.3952380952381,90.1428571428571,4.07142857142857,3.53809523809524,4.64761904761905,"2","3.6","30",2018-08-22,17615,"F",180,"Summer",2018-09-21,252,156,NA,NA
"4_812",578,"'00079A8C6E","'00079A8C6E",2018-09-21,0.94,40.5,69.46,20.4333333333333,40.6571428571429,3.26666666666667,4.12857142857143,4.3047619047619,"3.1","4.3","39",2018-08-22,17263,"F",532,"Summer",2018-09-21,252,156,NA,NA
"4_812",579,"'0007B12240","'0007B12240",2018-09-21,9.11,9.11,79.99,46.0333333333333,82.947619047619,4.86190476190476,5.7,5.61428571428571,"4","5.2","40",2018-08-22,17618,"M",177,"Summer",2018-09-21,252,156,NA,NA
"4_812",580,"'0007B122B0","'0007B122B0",2018-09-21,1.1,10.77,79.99,42.9047619047619,32.347619047619,4.35714285714286,3.95714285714286,4.98095238095238,"3.3","6.1","52",2018-08-22,17624,"F",171,"Summer",2018-09-21,252,156,NA,NA
"4_812",581,"'0007B04894","'0007B04894",2018-09-21,0.87,19.54,36.45,49.8047619047619,101.37619047619,4.71428571428571,4.33809523809524,5.08571428571429,"3","4.3","43",2018-08-22,17624,"F",171,"Summer",2018-09-21,252,156,NA,NA
"4_812",582,"'0007B11F12","'0007B11F12",2018-09-21,0.82,15.17,25.11,48.1285714285714,119.519047619048,5.20952380952381,5.91904761904762,5.72380952380952,"2.7","4.5","40",2018-08-22,17619,"F",176,"Summer",2018-09-21,252,156,NA,NA
"4_812",583,"'0007B0FD73","'0007B0FD73",2018-09-21,0.49,32.81,28.96,45.2238095238095,160.309523809524,3.30952380952381,2.77619047619048,3.58095238095238,"2.9","4.7","40",2018-08-22,17619,"F",176,"Summer",2018-09-21,252,156,NA,NA
"4_812",584,"'0007B1206B","'0007B1206B",2018-09-21,0.8,9.66,44.35,46.4857142857143,99.8809523809524,4.57619047619048,5.4,5.49523809523809,"1.9","3.6","34",2018-08-22,17618,"F",177,"Summer",2018-09-21,252,156,NA,NA
"4_812",585,"'0007B0D3EA","'0007B0D3EA",2018-09-21,0.72,5.59,43.34,69.8190476190476,211.233333333333,5.18095238095238,4.28571428571429,5.65238095238095,"2.7","5.3","42",2018-08-22,17712,"F",83,"Summer",2018-09-21,252,156,NA,NA
"4_812",586,"'0007B121FA","'0007B121FA",2018-09-21,0.86,32.81,51.84,23.8047619047619,18.6380952380952,3.31904761904762,1.71428571428571,3.74761904761905,NA,"26.3",NA,2018-08-22,NA,"F",NA,"Summer",2018-09-21,252,156,NA,NA
"4_812",587,"'0007B120C0","'0007B120C0",2018-09-21,5.31,5.18,63.18,36.5571428571429,40.6857142857143,3.64285714285714,4.36190476190476,3.8047619047619,"4.8","5.9","43",2018-08-22,17647,"M",148,"Summer",2018-09-21,252,156,NA,NA
"4_812",588,"'0007B0FCF5","'0007B0FCF5",2018-09-21,0.41,4.84,46.78,54.6666666666667,125.514285714286,4.40952380952381,5.82857142857143,5.04761904761905,"3.7","4.1","40",2018-08-22,17737,"M",58,"Summer",2018-09-21,252,156,NA,NA
