"LC.MS.run","External_ID2","focal_ID","Cort_pg.mg","Age","Season","Density"
"6_1044",994,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",997,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",998,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",999,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1000,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1001,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1004,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1005,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1006,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1007,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1011,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1013,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1017,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1018,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1022,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1026,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1027,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1028,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1029,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1030,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1031,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1032,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1035,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1037,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1039,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1041,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1046,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1047,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1048,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1049,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1051,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1052,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1053,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1054,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1055,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1056,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1057,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1058,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1059,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1060,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1061,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1062,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1063,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1064,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1065,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1066,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1067,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1069,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1071,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1073,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1074,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1079,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1080,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1083,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1085,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1086,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1087,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1088,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1090,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1092,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1093,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1094,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1096,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1097,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1098,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1099,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1100,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1101,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1102,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1103,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1104,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1108,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1109,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1110,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1111,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1112,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1114,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1115,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1118,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1120,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1121,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1122,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1123,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1124,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1125,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1126,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1127,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1128,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1129,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1130,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1131,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1132,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1136,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1139,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1141,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1142,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",1144,"'0007BAAF5C",60.75,350,"Summer",447
"6_1044",871,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",872,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",873,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",875,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",876,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",878,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",879,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",880,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",881,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",884,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",887,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",895,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",896,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",898,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",899,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",900,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",901,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",904,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",905,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",908,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",909,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",912,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",914,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",915,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",916,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",917,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",918,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",919,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",920,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",922,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",923,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",924,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",930,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",931,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",933,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",935,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",936,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",937,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",939,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",940,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",942,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",944,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",946,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",950,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",951,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",952,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",953,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",954,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",955,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",956,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",961,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",963,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",964,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",965,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",966,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",967,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",975,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",976,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",978,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",980,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",982,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",983,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",984,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",986,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",987,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",988,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",994,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",997,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",998,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",999,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1000,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1001,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1004,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1005,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1006,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1007,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1011,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1013,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1017,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1018,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1022,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1026,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1027,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1028,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1029,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1030,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1031,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1032,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1035,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1037,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1039,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1041,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1046,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1047,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1048,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1049,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1051,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1052,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1053,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1054,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1055,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1056,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1057,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1058,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1059,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1060,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1061,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1062,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1063,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1064,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1065,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1066,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1067,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1069,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1071,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1073,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1074,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1079,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1080,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1083,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1085,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1086,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1087,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1088,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1090,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1092,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1093,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1094,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1096,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1097,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1098,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1099,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1100,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1101,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1102,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1103,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1104,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1108,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1109,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1110,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1111,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1112,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1114,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1115,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1118,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1120,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1121,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1122,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1123,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1124,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1125,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1126,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1127,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1128,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1129,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1130,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1131,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1132,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1136,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1139,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1141,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1142,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",1144,"'0007B8D1B0",74.72,332,"Summer",447
"6_1044",871,"'0007BAD685",67.03,355,"Summer",447
"6_1044",872,"'0007BAD685",67.03,355,"Summer",447
"6_1044",873,"'0007BAD685",67.03,355,"Summer",447
"6_1044",875,"'0007BAD685",67.03,355,"Summer",447
"6_1044",876,"'0007BAD685",67.03,355,"Summer",447
"6_1044",878,"'0007BAD685",67.03,355,"Summer",447
"6_1044",879,"'0007BAD685",67.03,355,"Summer",447
"6_1044",880,"'0007BAD685",67.03,355,"Summer",447
"6_1044",881,"'0007BAD685",67.03,355,"Summer",447
"6_1044",884,"'0007BAD685",67.03,355,"Summer",447
"6_1044",887,"'0007BAD685",67.03,355,"Summer",447
"6_1044",895,"'0007BAD685",67.03,355,"Summer",447
"6_1044",896,"'0007BAD685",67.03,355,"Summer",447
"6_1044",898,"'0007BAD685",67.03,355,"Summer",447
"6_1044",899,"'0007BAD685",67.03,355,"Summer",447
"6_1044",900,"'0007BAD685",67.03,355,"Summer",447
"6_1044",901,"'0007BAD685",67.03,355,"Summer",447
"6_1044",904,"'0007BAD685",67.03,355,"Summer",447
"6_1044",905,"'0007BAD685",67.03,355,"Summer",447
"6_1044",908,"'0007BAD685",67.03,355,"Summer",447
"6_1044",909,"'0007BAD685",67.03,355,"Summer",447
"6_1044",912,"'0007BAD685",67.03,355,"Summer",447
"6_1044",914,"'0007BAD685",67.03,355,"Summer",447
"6_1044",915,"'0007BAD685",67.03,355,"Summer",447
"6_1044",916,"'0007BAD685",67.03,355,"Summer",447
"6_1044",917,"'0007BAD685",67.03,355,"Summer",447
"6_1044",918,"'0007BAD685",67.03,355,"Summer",447
"6_1044",919,"'0007BAD685",67.03,355,"Summer",447
"6_1044",920,"'0007BAD685",67.03,355,"Summer",447
"6_1044",922,"'0007BAD685",67.03,355,"Summer",447
"6_1044",923,"'0007BAD685",67.03,355,"Summer",447
"6_1044",924,"'0007BAD685",67.03,355,"Summer",447
"6_1044",930,"'0007BAD685",67.03,355,"Summer",447
"6_1044",931,"'0007BAD685",67.03,355,"Summer",447
"6_1044",933,"'0007BAD685",67.03,355,"Summer",447
"6_1044",935,"'0007BAD685",67.03,355,"Summer",447
"6_1044",936,"'0007BAD685",67.03,355,"Summer",447
"6_1044",937,"'0007BAD685",67.03,355,"Summer",447
"6_1044",939,"'0007BAD685",67.03,355,"Summer",447
"6_1044",940,"'0007BAD685",67.03,355,"Summer",447
"6_1044",942,"'0007BAD685",67.03,355,"Summer",447
"6_1044",944,"'0007BAD685",67.03,355,"Summer",447
"6_1044",946,"'0007BAD685",67.03,355,"Summer",447
"6_1044",950,"'0007BAD685",67.03,355,"Summer",447
"6_1044",951,"'0007BAD685",67.03,355,"Summer",447
"6_1044",952,"'0007BAD685",67.03,355,"Summer",447
"6_1044",953,"'0007BAD685",67.03,355,"Summer",447
"6_1044",954,"'0007BAD685",67.03,355,"Summer",447
"6_1044",955,"'0007BAD685",67.03,355,"Summer",447
"6_1044",956,"'0007BAD685",67.03,355,"Summer",447
"6_1044",961,"'0007BAD685",67.03,355,"Summer",447
"6_1044",963,"'0007BAD685",67.03,355,"Summer",447
"6_1044",964,"'0007BAD685",67.03,355,"Summer",447
"6_1044",965,"'0007BAD685",67.03,355,"Summer",447
"6_1044",966,"'0007BAD685",67.03,355,"Summer",447
"6_1044",967,"'0007BAD685",67.03,355,"Summer",447
"6_1044",975,"'0007BAD685",67.03,355,"Summer",447
"6_1044",976,"'0007BAD685",67.03,355,"Summer",447
"6_1044",978,"'0007BAD685",67.03,355,"Summer",447
"6_1044",980,"'0007BAD685",67.03,355,"Summer",447
"6_1044",982,"'0007BAD685",67.03,355,"Summer",447
"6_1044",983,"'0007BAD685",67.03,355,"Summer",447
"6_1044",984,"'0007BAD685",67.03,355,"Summer",447
"6_1044",986,"'0007BAD685",67.03,355,"Summer",447
"6_1044",987,"'0007BAD685",67.03,355,"Summer",447
"6_1044",988,"'0007BAD685",67.03,355,"Summer",447
"6_1044",994,"'0007BAD685",67.03,355,"Summer",447
"6_1044",997,"'0007BAD685",67.03,355,"Summer",447
"6_1044",998,"'0007BAD685",67.03,355,"Summer",447
"6_1044",999,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1000,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1001,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1004,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1005,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1006,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1007,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1011,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1013,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1017,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1018,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1022,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1026,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1027,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1028,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1029,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1030,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1031,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1032,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1035,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1037,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1039,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1041,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1046,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1047,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1048,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1049,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1051,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1052,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1053,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1054,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1055,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1056,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1057,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1058,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1059,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1060,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1061,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1062,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1063,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1064,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1065,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1066,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1067,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1069,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1071,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1073,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1074,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1079,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1080,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1083,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1085,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1086,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1087,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1088,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1090,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1092,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1093,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1094,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1096,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1097,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1098,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1099,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1100,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1101,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1102,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1103,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1104,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1108,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1109,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1110,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1111,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1112,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1114,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1115,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1118,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1120,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1121,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1122,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1123,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1124,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1125,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1126,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1127,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1128,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1129,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1130,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1131,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1132,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1136,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1139,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1141,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1142,"'0007BAD685",67.03,355,"Summer",447
"6_1044",1144,"'0007BAD685",67.03,355,"Summer",447
"6_1044",871,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",872,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",873,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",875,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",876,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",878,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",879,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",880,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",881,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",884,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",887,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",895,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",896,"'0007BAA9A5",99.63,351,"Summer",447
"6_1044",898,"'0007BAA9A5",99.63,351,"Summer",447
