focal_ID,Seq
'0007BAB127,2585
'0007BAB13F,2586
'0007BAB14B,2587
'0007BAB15D,2588
'0007BAB166,2589
'0007BAB178,2590
'0007BAB179,2591
'0007BAB17A,2592
'0007BAB19C,2593
'0007BAB1A3,2594
'0007BAB1B2,2595
'0007BAB1B5,2596
'0007BAB1DB,2597
'0007BAB1E5,2598
'0007BAB1E6,2599
'0007BAB1E9,2600
'0007BAB1F7,2601
'0007BAB223,2602
'0007BAB24C,2603
'0007BAB25E,2604
'0007BAB263,2605
'0007BAB27A,2606
'0007BAB299,2607
'0007BAB2AE,2608
'0007BAB2C0,2609
'0007BAB2C1,2610
'0007BAB2E9,2611
'0007BAB311,2612
'0007BAB314,2613
'0007BAB320,2614
'0007BAB321,2615
'0007BAB32A,2616
'0007BAB32D,2617
'0007BAB34A,2618
'0007BAB350,2619
'0007BAB35E,2620
'0007BAB364,2621
'0007BAB371,2622
'0007BAB385,2623
'0007BAB3B9,2624
'0007BAB3CD,2625
'0007BAB3CF,2626
'0007BAB3EA,2627
'0007BAB3F4,2628
'0007BAB3FD,2629
'0007BAB42C,2630
'0007BAB431,2631
'0007BAB442,2632
'0007BAB44B,2633
'0007BAB463,2634
'0007BAB468,2635
'0007BAB473,2636
'0007BAB484,2637
'0007BAB4BE,2638
'0007BAB4C0,2639
'0007BAB4CD,2640
'0007BAB4DC,2641
'0007BAB4E4,2642
'0007BAB4E5,2643
'0007BAB4F5,2644
'0007BAB4FE,2645
'0007BAB500,2646
'0007BAB502,2647
'0007BAB53E,2648
'0007BAB562,2649
'0007BAB564,2650
'0007BAB583,2651
'0007BAB59E,2652
'0007BAB5A3,2653
'0007BAB5B2,2654
'0007BAB5D8,2655
'0007BAB5F8,2656
'0007BAB658,2657
'0007BAB671,2658
'0007BAB672,2659
'0007BAB676,2660
'0007BAB69A,2661
'0007BABE8D,2662
'0007BABEC4,2663
'0007BABECC,2664
'0007BABF21,2665
'0007BABF36,2666
'0007BABF3E,2667
'0007BABF51,2668
'0007BABF76,2669
'0007BABF85,2670
'0007BABF8A,2671
'0007BABFBF,2672
'0007BABFC0,2673
'0007BAC005,2674
'0007BAC025,2675
'0007BAC031,2676
'0007BAC046,2677
'0007BAC082,2678
'0007BAC085,2679
'0007BAC08B,2680
'0007BAC099,2681
'0007BAC0DD,2682
'0007BAC0E3,2683
'0007BAC0F7,2684
'0007BAC102,2685
'0007BAC123,2686
'0007BAC137,2687
'0007BAC143,2688
'0007BAC156,2689
'0007BAC1A5,2690
'0007BAC1B0,2691
'0007BAC1B5,2692
'0007BAC1D2,2693
'0007BAC1E1,2694
'0007BAC202,2695
'0007BAC273,2696
'0007BAC274,2697
'0007BAC280,2698
'0007BAC29E,2699
'0007BAC2BB,2700
'0007BAC2E4,2701
'0007BAC2EB,2702
'0007BAC30F,2703
'0007BAC31F,2704
'0007BAC321,2705
'0007BAC358,2706
'0007BAC391,2707
'0007BAC3A9,2708
'0007BAC3BF,2709
'0007BAC3D1,2710
'0007BAC407,2711
'0007BAC436,2712
'0007BAC440,2713
'0007BAC471,2714
'0007BAC478,2715
'0007BAC4B3,2716
'0007BAC4B6,2717
'0007BAC4CD,2718
'0007BAC4F8,2719
'0007BAC504,2720
'0007BAC513,2721
'0007BAC544,2722
'0007BAC54F,2723
'0007BAC55E,2724
'0007BAC569,2725
'0007BAC57A,2726
'0007BAC57F,2727
'0007BAC59D,2728
'0007BAC5A5,2729
'0007BAC5A8,2730
'0007BAC5AA,2731
'0007BAC5AC,2732
'0007BAC5AD,2733
'0007BAC5FB,2734
'0007BAC610,2735
'0007BAC61C,2736
'0007BAC630,2737
'0007BAC639,2738
'0007BAC649,2739
'0007BAC64F,2740
'0007BAC655,2741
'0007BAC661,2742
'0007BAC67E,2743
'0007BAC6C2,2744
'0007BAC6DB,2745
'0007BAC6E7,2746
'0007BAC706,2747
'0007BAC74F,2748
'0007BAC790,2749
'0007BAC823,2750
'0007BAC83B,2751
'0007BAC8CA,2752
'0007BAC95C,2753
'0007BAC9DA,2754
'0007BACA2B,2755
'0007BACA34,2756
'0007BACA79,2757
'0007BACA94,2758
'0007BACAD6,2759
'0007BACB67,2760
'0007BACBA9,2761
'0007BACBCD,2762
'0007BACC0F,2763
'0007BACCE6,2764
'0007BACD5A,2765
'0007BACD5D,2766
'0007BACD87,2767
'0007BACD8D,2768
'0007BACD95,2769
'0007BACE23,2770
'0007BAD335,2771
'0007BAD62C,2772
'0007BAD647,2773
'0007BAD65A,2774
'0007BAD65B,2775
'0007BAD66B,2776
'0007BAD66D,2777
'0007BAD673,2778
'0007BAD67E,2779
'0007BAD685,2780
'0007BAD686,2781
'0007BAD68F,2782
'0007BAD69F,2783
'0007BAD6A3,2784
'0007BAD6A5,2785
'0007BAD6B5,2786
'0007BAD6BD,2787
'0007BAD6C2,2788
'0007BAD6C9,2789
'0007BAD6E1,2790
'0007BAD6F2,2791
'0007BAD6FE,2792
'0007BAD707,2793
'0007BAD708,2794
'0007BAD714,2795
'0007BAD728,2796
'0007BAD729,2797
'0007BAD742,2798
'0007BAD768,2799
'0007BAD79C,2800
'0007BAD7F1,2801
'0007BAD7F4,2802
'0007BAD800,2803
'0007BAD815,2804
'0007BAD81E,2805
'0007BAD82D,2806
'0007BAD830,2807
'0007BAD844,2808
'0007BAD847,2809
'0007BAD850,2810
'0007BAD854,2811
'0007BAD85C,2812
'0007BAD862,2813
'0007BAD870,2814
'0007BAD873,2815
'0007BAD876,2816
'0007BAD87C,2817
'0007BAD88B,2818
'0007BAD88C,2819
'0007BAD89A,2820
'0007BAD8A0,2821
'0007BAD8A4,2822
'0007BAD8CB,2823
'0007BAD8D2,2824
'0007BAD8DA,2825
'0007BAD8EA,2826
'0007BAD8F2,2827
'0007BAD903,2828
'0007BAD912,2829
'0007BAD93A,2830
'0007BAD950,2831
'0007BAD96F,2832
'0007BAD981,2833
'0007BAD98A,2834
'0007BAD98B,2835
'0007BAD98C,2836
'0007BAD9AC,2837
'0007BAD9BA,2838
'0007BAD9CF,2839
'0007BAD9DF,2840
'0007BAD9EA,2841
'0007BAD9F4,2842
'0007BAD9FA,2843
'0007BADA0D,2844
'0007BADA10,2845
'0007BADA1F,2846
'0007BADA20,2847
'0007BADA30,2848
'0007BADA37,2849
'0007BADA4C,2850
'0007BADA4F,2851
'0007BADA51,2852
'0007BADA6F,2853
'0007BADA83,2854
'0007BADA98,2855
'0007BADA9A,2856
'0007BADA9B,2857
'0007BADAA3,2858
'0007BADAA7,2859
'0007BADACA,2860
'0007BADAD2,2861
'0007BADAD3,2862
'0007BADADB,2863
'0007BADAE0,2864
'0007BADAEB,2865
'0007BADAEE,2866
'0007BADAF8,2867
'0007BADB05,2868
'0007BADB2B,2869
'0007BADB52,2870
'0007BADB5A,2871
'0007BADB5B,2872
'0007BADB78,2873
'0007BADB84,2874
'0007BADB9A,2875
'0007BADBA5,2876
'0007BADBBA,2877
'0007BADBDC,2878
'0007BADBDE,2879
'0007BADBE1,2880
'0007BADBEC,2881
'0007BADC0D,2882
'0007BADC2C,2883
'0007BADC32,2884
'0007BADC3B,2885
'0007BADC5F,2886
'0007BADC76,2887
'0007BADC80,2888
'0007BADC81,2889
'0007BADC8D,2890
'0007BADC97,2891
'0007BADCA0,2892
'0007BADCC3,2893
'0007BADCD0,2894
'0007BADCF8,2895
'0007BADCFF,2896
'0007BADD05,2897
'0007BADD0A,2898
'0007BADD19,2899
'0007BADD36,2900
'0007BADD38,2901
'0007BADD51,2902
'0007BADD57,2903
'0007BADD5F,2904
'0007BADD6C,2905
'0007BADD71,2906
'0007BADD77,2907
'0007BADD7F,2908
'0007BADD8C,2909
'0007BADD96,2910
'0007BADD99,2911
'0007BADDA9,2912
'0007BADDAB,2913
'0007BADDB2,2914
'0007BADDB9,2915
'0007BADDBC,2916
'0007BADDC3,2917
'0007BADDD1,2918
'0007BADDE5,2919
'0007BADDE8,2920
'0007BADDL8,2921
'0007BADE07,2922
'0007BADE08,2923
'0007BADE0A,2924
'0007BADE41,2925
'0007BADE74,2926
'0007BADE79,2927
'0007BADE87,2928
'0007BADE95,2929
'0007BADEAD,2930
'0007BADEB8,2931
'0007BADEDD,2932
'0007BADF0C,2933
'0007BADF21,2934
'0007BADF27,2935
'0007BADF6C,2936
'0007BADF6E,2937
'0007BADFA1,2938
'0007BADFCD,2939
'0007BADFEA,2940
'0007BAE049,2941
'0007BAE070,2942
'0007BAE087,2943
'0007BAE09A,2944
'0007BAE0BD,2945
'0007BAE0DF,2946
'0007BAE0E4,2947
'0007BAE11D,2948
'0007BAE161,2949
'0007BAE16D,2950
'0007BAE189,2951
'0007BAE196,2952
'0007BAE1A1,2953
'0007BAE1E3,2954
'0007BAE20C,2955
'0007BAE226,2956
'0007BAE233,2957
'0007BAE293,2958
'0007BAE2BB,2959
'0007BAE2C9,2960
'0007BAE2D0,2961
'0007BAE302,2962
'0007BAE31A,2963
'0007BAE31B,2964
'0007BAE32C,2965
'0007BAE32E,2966
'0007BAE3AB,2967
'0007BAE3D9,2968
'0007BAE3DE,2969
'0007BAE408,2970
'0007BAE423,2971
'0007BAE427,2972
'0007BAE455,2973
'0007BAE475,2974
'0007BAE47D,2975
'0007BAE4D0,2976
'0007BAE4EC,2977
'0007BAE510,2978
'0007BAE515,2979
'0007BAE56A,2980
'0007BAE57A,2981
'0007BAE584,2982
'0007BAE58E,2983
'0007BAE59E,2984
'0007BAE5B5,2985
'0007BAE5B8,2986
'0007BAE5B9,2987
'0007BAE5C3,2988
'0007BAE768,2989
'0007BAEE57,2990
'0007BAEE5C,2991
'0007BAEE69,2992
'0007BAEE71,2993
'0007BAEE8C,2994
'0007BAEEC5,2995
'0007BAEF27,2996
'0007BAEF2F,2997
'0007BAEFA9,2998
'0007BAF032,2999
'0007BAF043,3000
'0007BAF057,3001
'0007BAF08B,3002
'0007BAF0A9,3003
'0007BAF0DA,3004
'0007BAF172,3005
'0007BAF1E3,3006
'0007BAF1E9,3007
'0007BAF245,3008
'0007BAF2C9,3009
'0007BAF312,3010
'0007BAF345,3011
'0007BAF35E,3012
'0007BAF3C8,3013
'0007BAF3FB,3014
'0007BAF476,3015
'0007BAF4ED,3016
'0007BAF536,3017
'0007BAF54D,3018
'0007BAF568,3019
'0007BAF5CB,3020
'0007BAF5F4,3021
'0007BC3F85,3022
'0007BC429C,3023
'0007BC4360,3024
'0007BCA9D4,3025
'0007BCAD34,3026
'0007BE412B,3027
'0007BE5D47,3028
'0007DEB8F3,3029
'0007DECDF5,3030
'0007DED0C0,3031
'0007E0E5A5,3032
'0007E72E39,3033
'A000101958,3034
'A000103686,3035
'A000103904,3036
'A000104023,3037
'A000104171,3038
'A000105591,3039
'A000105597,3040
'A000105659,3041
'A000105735,3042
'A000105747,3043
'A000105786,3044
'A000105847,3045
'A000106330,3046
'A000106449,3047
'A000106503,3048
'A000106688,3049
'A000106756,3050
'A000106967,3051
'A000106971,3052
'A000107871,3053
'A000108318,3054
'A000108619,3055
'A000111851,3056
'A000113713,3057
'A000113999,3058
'A000114685,3059
'A000114890,3060
'A000115009,3061
'A000115661,3062
'A000115712,3063
'A000115942,3064
'A000116830,3065
'A000116841,3066
'A000118024,3067
'A000119436,3068
'A000120039,3069
'A000120087,3070
'A000120106,3071
'A000120528,3072
'A000120651,3073
'A000120662,3074
'A000121884,3075
'A000123636,3076
'A000123716,3077
'A000124338,3078
'A000124384,3079
'A000124527,3080
'A000124535,3081
'A000124537,3082
'A000124625,3083
'A000124631,3084
'A000124641,3085
'A000127822,3086
'A000127843,3087
'A000129217,3088
'A000130535,3089
'A000132394,3090
'A000133914,3091
'A000133921,3092
'A000135440,3093
'A000137213,3094
'A000141368,3095
'A000141369,3096
'A000141784,3097
'G000121749,3098
'G000141224,3099
'P000103386,3100
'P000103388,3101
'P000103411,3102
'P000103412,3103
'P000103421,3104
'P000103425,3105
'P000103428,3106
'P000103429,3107
'P000103430,3108
'P000103444,3109
'P000103446,3110
'P000103448,3111
'P000103451,3112
'P000103464,3113
'P000103466,3114
'P000103467,3115
'P000103665,3116
'P000103668,3117
'P000103669,3118
'P000103685,3119
'P000103692,3120
'P000103693,3121
'P000103694,3122
'P000103695,3123
'P000103703,3124
'P000103704,3125
'P000103707,3126
'P000103708,3127
'P000103711,3128
'P000103714,3129
'P000103716,3130
'P000103717,3131
'P000103767,3132
'P000103769,3133
'P000103771,3134
'P000103774,3135
'P000103775,3136
'P000103776,3137
'P000103786,3138
'P000103793,3139
'P000103802,3140
'P000103806,3141
'P000103815,3142
'P000103816,3143
'P000103817,3144
'P000103840,3145
'P000103841,3146
'P000103842,3147
'P000103907,3148
'P000103910,3149
'P000103911,3150
'P000103912,3151
'P000103913,3152
'P000103914,3153
'P000103915,3154
'P000103916,3155
'P000103917,3156
'P000103924,3157
'P000103929,3158
'P000103931,3159
'P000103935,3160
'P000103939,3161
'P000103944,3162
'P000103948,3163
'P000103952,3164
'P000103954,3165
'P000103956,3166
'P000103958,3167
'P000103959,3168
'P000103962,3169
'P000103965,3170
'P000103967,3171
'P000103968,3172
'P000103969,3173
'P000103970,3174
'P000103971,3175
'P000103977,3176
'P000103978,3177
'P000103979,3178
'P000103980,3179
'P000103983,3180
'P000103996,3181
'P000104019,3182
'P000104020,3183
'P000104137,3184
'P000104138,3185
'P000104139,3186
'P000104140,3187
'P000104141,3188
'P000104144,3189
'P000104145,3190
'P000104147,3191
'P000104150,3192
'P000104151,3193
'P000104155,3194
'P000104156,3195
'P000104160,3196
'P000104161,3197
'P000104163,3198
'P000104172,3199
'P000104176,3200
'P000104177,3201
'P000104179,3202
'P000104182,3203
'P000104187,3204
'P000104202,3205
'P000104206,3206
'P000104207,3207
'P000104208,3208
'P000104212,3209
'P000104214,3210
'P000104215,3211
'P000104216,3212
'P000104221,3213
'P000104223,3214
'P000104226,3215
'P000104227,3216
'P000104230,3217
'P000104233,3218
'P000104234,3219
'P000104235,3220
'P000104236,3221
'P000104237,3222
'P000104241,3223
'P000104243,3224
'P000104244,3225
'P000104246,3226
'P000104249,3227
'P000104252,3228
'P000104253,3229
'P000104255,3230
'P000104256,3231
'P000104261,3232
'P000104262,3233
'P000104264,3234
'P000104265,3235
'P000104266,3236
'P000104268,3237
'P000104275,3238
'P000104280,3239
'P000104281,3240
'P000104289,3241
'P000104296,3242
'P000104297,3243
'P000104298,3244
'P000104299,3245
'P000104300,3246
'P000104302,3247
'P000104307,3248
'P000104310,3249
'P000104885,3250
'P000104888,3251
'P000104897,3252
'P000104899,3253
'P000105535,3254
'P000105540,3255
'P000105544,3256
'P000105552,3257
'P000105555,3258
'P000105559,3259
'P000105562,3260
'P000105576,3261
'P000105577,3262
'P000105580,3263
'P000105581,3264
'P000105587,3265
'P000105588,3266
'P000105594,3267
'P000105596,3268
'P000105603,3269
'P000105606,3270
'P000105608,3271
'P000105609,3272
'P000105625,3273
'P000105626,3274
'P000105637,3275
'P000105640,3276
'P000105653,3277
'P000105655,3278
'P000105680,3279
'P000105686,3280
'P000105687,3281
'P000105723,3282
'P000105724,3283
'P000105725,3284
'P000105732,3285
'P000105734,3286
'P000105737,3287
'P000105738,3288
'P000105739,3289
'P000105748,3290
'P000105751,3291
'P000105755,3292
'P000105761,3293
'P000105764,3294
'P000105767,3295
'P000105770,3296
'P000105779,3297
'P000105820,3298
'P000105853,3299
'P000105854,3300
'P000105855,3301
'P000105876,3302
'P000105931,3303
'P000105940,3304
'P000105942,3305
'P000105963,3306
'P000105964,3307
'P000105966,3308
'P000105967,3309
'P000106015,3310
'P000106041,3311
'P000106046,3312
'P000106048,3313
'P000106069,3314
'P000106076,3315
'P000106086,3316
'P000106093,3317
'P000106103,3318
'P000106105,3319
'P000106107,3320
'P000106108,3321
'P000106113,3322
'P000106114,3323
'P000106117,3324
'P000106119,3325
'P000106131,3326
'P000106132,3327
'P000106217,3328
'P000106220,3329
'P000106223,3330
'P000106234,3331
'P000106236,3332
'P000106237,3333
'P000106240,3334
'P000106249,3335
'P000106252,3336
'P000106259,3337
'P000106262,3338
'P000106263,3339
'P000106267,3340
'P000106270,3341
'P000106272,3342
'P000106277,3343
'P000106293,3344
'P000106294,3345
'P000106295,3346
'P000106301,3347
'P000106313,3348
'P000106327,3349
'P000106331,3350
'P000106332,3351
'P000106333,3352
'P000106335,3353
'P000106336,3354
'P000106337,3355
'P000106339,3356
'P000106341,3357
'P000106343,3358
'P000106352,3359
'P000106353,3360
'P000106354,3361
'P000106355,3362
'P000106359,3363
'P000106361,3364
'P000106370,3365
'P000106371,3366
'P000106372,3367
'P000106378,3368
'P000106399,3369
'P000106400,3370
'P000106401,3371
'P000106406,3372
'P000106408,3373
'P000106411,3374
'P000106413,3375
'P000106415,3376
'P000106416,3377
'P000106420,3378
'P000106423,3379
'P000106425,3380
'P000106430,3381
'P000106432,3382
'P000106441,3383
'P000106450,3384
'P000106452,3385
'P000106489,3386
'P000106495,3387
'P000106497,3388
'P000106516,3389
'P000106517,3390
'P000106527,3391
'P000106529,3392
'P000106531,3393
'P000106537,3394
'P000106539,3395
'P000106544,3396
'P000106545,3397
'P000106546,3398
'P000106548,3399
'P000106549,3400
'P000106554,3401
'P000106560,3402
'P000106561,3403
'P000106563,3404
'P000106564,3405
'P000106566,3406
'P000106585,3407
'P000106590,3408
'P000106654,3409
'P000106655,3410
'P000106684,3411
'P000106687,3412
'P000106689,3413
'P000106709,3414
'P000106710,3415
'P000106717,3416
'P000106718,3417
'P000106734,3418
'P000106735,3419
'P000106737,3420
'P000106743,3421
'P000106747,3422
'P000106761,3423
'P000106762,3424
'P000106765,3425
'P000106766,3426
'P000106767,3427
'P000106769,3428
'P000106771,3429
'P000106811,3430
'P000106814,3431
'P000106816,3432
'P000106882,3433
'P000106884,3434
'P000106886,3435
'P000106908,3436
'P000106910,3437
'P000106919,3438
'P000106921,3439
'P000106936,3440
'P000106937,3441
'P000106940,3442
'P000106945,3443
'P000106951,3444
'P000106952,3445
'P000106953,3446
'P000106974,3447
'P000106975,3448
'P000106985,3449
'P000107007,3450
'P000107023,3451
'P000107028,3452
'P000107029,3453
'P000107031,3454
'P000107265,3455
'P000107268,3456
'P000107269,3457
'P000107364,3458
'P000107372,3459
'P000107375,3460
'P000107377,3461
'P000107391,3462
'P000107395,3463
'P000107396,3464
'P000107397,3465
'P000107408,3466
'P000107409,3467
'P000107418,3468
'P000107430,3469
'P000107433,3470
'P000107435,3471
'P000107436,3472
'P000107442,3473
'P000107574,3474
'P000107575,3475
'P000107576,3476
'P000107584,3477
'P000107586,3478
'P000107620,3479
'P000107621,3480
'P000107622,3481
'P000107639,3482
'P000107647,3483
'P000107653,3484
'P000107654,3485
'P000107655,3486
'P000107658,3487
'P000107659,3488
'P000107660,3489
'P000107678,3490
'P000107706,3491
'P000107709,3492
'P000107721,3493
'P000107735,3494
'P000107743,3495
'P000107749,3496
'P000107751,3497
'P000107760,3498
'P000107761,3499
'P000107764,3500
'P000107769,3501
'P000107772,3502
'P000107779,3503
'P000107794,3504
'P000107797,3505
'P000107803,3506
'P000107805,3507
'P000107810,3508
'P000107811,3509
'P000107818,3510
'P000107819,3511
'P000107820,3512
'P000107821,3513
'P000107831,3514
'P000107833,3515
'P000107834,3516
'P000107835,3517
'P000107837,3518
'P000107838,3519
'P000107839,3520
'P000107855,3521
'P000107862,3522
'P000107865,3523
'P000107870,3524
'P000107876,3525
'P000107877,3526
'P000107880,3527
'P000107881,3528
'P000107887,3529
'P000107889,3530
'P000107890,3531
'P000107891,3532
'P000107895,3533
'P000107897,3534
'P000107899,3535
'P000107900,3536
'P000107901,3537
'P000107924,3538
'P000107932,3539
'P000107934,3540
'P000107941,3541
'P000107942,3542
'P000107956,3543
'P000107963,3544
'P000107974,3545
'P000107977,3546
'P000107979,3547
'P000107982,3548
'P000107996,3549
'P000107998,3550
'P000107999,3551
'P000108001,3552
'P000108005,3553
'P000108007,3554
'P000108008,3555
'P000108017,3556
'P000108024,3557
'P000108026,3558
'P000108027,3559
'P000108028,3560
'P000108030,3561
'P000108040,3562
'P000108045,3563
'P000108053,3564
'P000108054,3565
'P000108057,3566
'P000108059,3567
'P000108061,3568
'P000108067,3569
'P000108070,3570
'P000108071,3571
'P000108074,3572
'P000108076,3573
'P000108084,3574
'P000108089,3575
'P000108101,3576
'P000108102,3577
'P000108103,3578
'P000108104,3579
'P000108110,3580
'P000108112,3581
'P000108113,3582
'P000108137,3583
'P000108138,3584
'P000108140,3585
'P000108187,3586
'P000108232,3587
'P000108233,3588
'P000108238,3589
'P000108239,3590
'P000108247,3591
'P000108252,3592
'P000108253,3593
'P000108254,3594
'P000108261,3595
'P000108262,3596
'P000108264,3597
'P000108267,3598
'P000108269,3599
'P000108271,3600
'P000108272,3601
'P000108274,3602
'P000108288,3603
'P000108308,3604
'P000108311,3605
'P000108316,3606
'P000108325,3607
'P000108326,3608
'P000108328,3609
'P000108329,3610
'P000108348,3611
'P000108349,3612
'P000108352,3613
'P000108353,3614
'P000108355,3615
'P000108368,3616
'P000108372,3617
'P000108375,3618
'P000108376,3619
'P000108383,3620
'P000108388,3621
'P000108392,3622
'P000108398,3623
'P000108399,3624
'P000108402,3625
'P000108410,3626
'P000108411,3627
'P000108412,3628
'P000108413,3629
'P000108418,3630
'P000108435,3631
'P000108445,3632
'P000108464,3633
'P000108489,3634
'P000108498,3635
'P000108500,3636
'P000108526,3637
'P000108527,3638
'P000108645,3639
'P000108648,3640
'P000108651,3641
'P000108653,3642
'P000108658,3643
'P000108660,3644
'P000108661,3645
'P000108678,3646
'P000108742,3647
'P000108833,3648
'P000108837,3649
'P000108843,3650
'P000108845,3651
'P000108850,3652
'P000108857,3653
'P000108858,3654
'P000108865,3655
'P000108886,3656
'P000108906,3657
'P000109546,3658
'P000109551,3659
'P000109557,3660
'P000109571,3661
'P000109572,3662
'P000109581,3663
'P000109584,3664
'P000109618,3665
'P000109619,3666
'P000109621,3667
'P000109624,3668
'P000109625,3669
'P000109630,3670
'P000109632,3671
'P000109634,3672
'P000109635,3673
'P000109636,3674
'P000109703,3675
'P000109705,3676
'P000109709,3677
'P000109715,3678
'P000109719,3679
'P000109724,3680
'P000109726,3681
'P000109733,3682
'P000109736,3683
'P000109737,3684
'P000109740,3685
'P000109743,3686
'P000109749,3687
'P000109754,3688
'P000109758,3689
'P000109769,3690
'P000109781,3691
'P000109785,3692
'P000109786,3693
'P000109801,3694
'P000109804,3695
'P000109805,3696
'P000109806,3697
'P000109807,3698
'P000109818,3699
'P000109819,3700
'P000109821,3701
'P000109822,3702
'P000109824,3703
'P000109827,3704
'P000109830,3705
'P000109833,3706
'P000109835,3707
'P000109860,3708
'P000109871,3709
'P000109873,3710
'P000109874,3711
'P000109875,3712
'P000109876,3713
'P000109880,3714
'P000109887,3715
'P000109982,3716
'P000109988,3717
'P000109990,3718
'P000109992,3719
'P000110004,3720
'P000110021,3721
'P000110027,3722
'P000110042,3723
'P000110044,3724
'P000110049,3725
'P000110050,3726
'P000110052,3727
'P000110056,3728
'P000110057,3729
'P000110081,3730
'P000110084,3731
'P000110087,3732
'P000110105,3733
'P000110114,3734
'P000110115,3735
'P000110124,3736
'P000110130,3737
'P000110131,3738
'P000110133,3739
'P000110136,3740
'P000110140,3741
'P000110147,3742
'P000110151,3743
'P000110153,3744
'P000110154,3745
'P000110155,3746
'P000110156,3747
'P000110174,3748
'P000110177,3749
'P000110183,3750
'P000110350,3751
'P000110354,3752
'P000110356,3753
'P000110421,3754
'P000110498,3755
'P000110516,3756
'P000110517,3757
'P000110522,3758
'P000110539,3759
'P000110639,3760
'P000110654,3761
'P000110655,3762
'P000110672,3763
'P000110678,3764
'P000110680,3765
'P000110684,3766
'P000110685,3767
'P000110689,3768
'P000110692,3769
'P000110695,3770
'P000110700,3771
'P000110702,3772
'P000110704,3773
'P000110707,3774
'P000110709,3775
'P000110714,3776
'P000110715,3777
'P000110719,3778
'P000110724,3779
'P000110725,3780
'P000110742,3781
'P000110743,3782
'P000110754,3783
'P000110760,3784
'P000110765,3785
'P000110766,3786
'P000110768,3787
'P000110769,3788
'P000110779,3789
'P000110781,3790
'P000110783,3791
'P000110881,3792
'P000110885,3793
'P000110891,3794
'P000111421,3795
'P000111423,3796
'P000111424,3797
'P000111425,3798
'P000111433,3799
'P000111455,3800
'P000111470,3801
'P000111476,3802
'P000111480,3803
'P000111481,3804
'P000111497,3805
'P000111498,3806
'P000111509,3807
'P000111517,3808
'P000111518,3809
'P000111521,3810
'P000111524,3811
'P000111529,3812
'P000111539,3813
'P000111540,3814
'P000111548,3815
'P000111552,3816
'P000111555,3817
'P000111559,3818
'P000111578,3819
'P000111591,3820
'P000111595,3821
'P000111600,3822
'P000111601,3823
'P000111612,3824
'P000111614,3825
'P000111615,3826
'P000111619,3827
'P000111622,3828
'P000111639,3829
'P000111640,3830
'P000111664,3831
'P000111674,3832
'P000111677,3833
'P000111679,3834
'P000111681,3835
'P000111690,3836
'P000111697,3837
'P000111700,3838
'P000111707,3839
'P000111710,3840
'P000111732,3841
'P000111751,3842
'P000111755,3843
'P000111758,3844
'P000111773,3845
'P000111774,3846
'P000111790,3847
'P000111792,3848
'P000111793,3849
'P000111839,3850
'P000111846,3851
'P000111848,3852
'P000111850,3853
'P000111859,3854
'P000111862,3855
'P000111868,3856
'P000111869,3857
'P000111870,3858
'P000111886,3859
'P000111887,3860
'P000111888,3861
'P000111891,3862
'P000111893,3863
'P000111895,3864
'P000111898,3865
'P000111902,3866
'P000111904,3867
'P000111914,3868
'P000111927,3869
'P000111928,3870
'P000111933,3871
'P000111976,3872
'P000112113,3873
'P000112117,3874
'P000112121,3875
'P000112123,3876
'P000112124,3877
'P000112127,3878
'P000112128,3879
'P000112147,3880
'P000112153,3881
'P000112155,3882
'P000112162,3883
'P000112163,3884
'P000112166,3885
'P000112239,3886
'P000112240,3887
'P000112243,3888
'P000112244,3889
'P000112248,3890
'P000112254,3891
'P000112260,3892
'P000112275,3893
'P000112276,3894
'P000112288,3895
'P000112311,3896
'P000112317,3897
'P000112318,3898
'P000112322,3899
'P000112326,3900
'P000112331,3901
'P000112334,3902
'P000112337,3903
'P000112339,3904
'P000112340,3905
'P000112365,3906
'P000112380,3907
'P000112391,3908
'P000112409,3909
'P000112410,3910
'P000112426,3911
'P000112427,3912
'P000112459,3913
'P000112468,3914
'P000112472,3915
'P000112487,3916
'P000112525,3917
'P000112678,3918
'P000112713,3919
'P000112715,3920
'P000112761,3921
'P000112768,3922
'P000112773,3923
'P000112774,3924
'P000112782,3925
'P000112784,3926
'P000112792,3927
'P000112803,3928
'P000112833,3929
'P000112863,3930
'P000112868,3931
'P000112898,3932
'P000112918,3933
'P000112919,3934
'P000112922,3935
'P000112924,3936
'P000112950,3937
'P000112951,3938
'P000112952,3939
'P000112953,3940
'P000113111,3941
'P000113112,3942
'P000113129,3943
'P000113346,3944
'P000113712,3945
'P000113813,3946
'P000114002,3947
'P000114005,3948
'P000114016,3949
'P000114038,3950
'P000114044,3951
'P000114049,3952
'P000114059,3953
'P000114061,3954
'P000114064,3955
'P000114067,3956
'P000114530,3957
'P000114533,3958
'P000114534,3959
'P000114540,3960
'P000114542,3961
'P000114554,3962
'P000114556,3963
'P000114557,3964
'P000114558,3965
'P000114560,3966
'P000114563,3967
'P000114565,3968
'P000114567,3969
'P000114589,3970
'P000114590,3971
'P000114593,3972
'P000114594,3973
'P000114601,3974
'P000114603,3975
'P000114604,3976
'P000114608,3977
'P000114612,3978
'P000114663,3979
'P000114669,3980
'P000114679,3981
'P000114680,3982
'P000114683,3983
'P000114684,3984
'P000114701,3985
'P000114704,3986
'P000114725,3987
'P000114729,3988
'P000114734,3989
'P000114735,3990
'P000114757,3991
'P000114760,3992
'P000114761,3993
'P000114786,3994
'P000114796,3995
