"focal_ID","Season.DOB","Density.DOB","AGD.weight"
"'0007500EEE","spring",226,-0.278440688889931
"'000750103F","spring",226,-0.00244044864735018
"'000750138F","spring",256,0.249560031837811
"'000757AB7C","summer",207,0.745559070867488
"'000757AC41","summer",207,0.577560752565553
"'000757AC7F","autumn",297,0.505561473293295
"'000757AC9D","summer",207,0.117558350139747
"'000757ADBA","spring",243,-0.414443331558318
"'000757AE29","spring",243,-0.574439727919608
"'000757AE87","spring",237,0.349560031837811
"'000757AE9C","summer",207,1.29755955135265
"'000757AEA4","spring",243,-0.034436124280899
"'000757AF0E","spring",243,0.285562674506198
"'000757AF42","spring",237,-0.210442370587995
"'000757B004","summer",276,0.609562434263617
"'000757B018","spring",222,-0.190443571800898
"'000757B082","summer",240,-0.926446214469285
"'000757B0CA","autumn",240,-0.366443812043479
"'000757B156","spring",237,0.469558830624908
"'000757B29F","summer",207,1.39355859038233
"'000757B315","winter",272,0.269558830624908
"'000757B347","spring",222,-0.0104423705879952
"'000757B3C0","summer",207,-0.030441169375092
"'000757B64F","summer",207,0.337557148926844
"'000757B734","spring",237,-0.138443091315737
"'000757B927","spring",237,0.625560272080391
"'000757BA05","summer",207,0.78155570747136
"'000757BAE9","summer",207,0.305555467228779
"'000757BB48","summer",207,0.585562674506198
"'000757BB65","spring",237,-0.270438766949286
"'000757BBBC","autumn",297,0.125560272080391
"'000757BCC3","summer",207,0.453560992808134
"'000757BD50","summer",207,0.381561713535876
"'000757BD82","summer",207,-0.0104363645234795
"'000757BE0B","summer",207,-0.0984394876770276
"'000757BF03","summer",207,0.841558109897166
"'000757BF43","summer",207,0.37355979159523
"'000757BF72","summer",207,0.0775607525655527
"'000757C0E7","winter",272,0.221559311110069
"'000757C3B3","spring",222,-0.410442370587995
"'000757C412","spring",237,0.281561713535876
"'000757C4B9","spring",243,0.309562434263618
"'000757C77F","summer",207,1.03755714892684
"'000757C7DA","spring",237,-0.314443331558318
"'000757C94F","spring",237,0.841558109897166
"'000757C965","spring",237,0.133556187956521
"'000757CB4E","autumn",402,0.337557148926844
"'000757CB56","spring",222,-0.406435403553157
"'000757CCBE","spring",199,-0.138437085251222
"'000757CDEB","summer",236,-0.0784406888899308
"'000757CEDB","summer",207,0.989557629412005
"'000757CEE4","spring",243,0.037563154991359
"'000757CF4C","summer",276,0.469564836689423
"'000757CFC8","summer",207,0.601560512322972
"'000757D010","summer",207,0.353566998872649
"'000757D0B8","summer",276,0.517564356204262
"'000757D1E1","summer",207,-0.0144433315583179
"'000757D20B","summer",207,0.121559311110069
"'000757D234","summer",207,1.27755474650104
"'000757D300","spring",222,-0.0744397279196083
"'000757D390","summer",240,-0.34244405228606
"'000757D41A","spring",237,0.281561713535876
"'000757D490","summer",207,0.669552824560393
"'000757D517","spring",237,0.605561473293295
"'000757D556","summer",307,0.445559070867489
"'000757D598","autumn",240,0.445559070867489
"'000757D661","summer",236,-0.174439727919608
"'000757D697","summer",207,0.125554266015876
"'000757D6FE","winter",330,0.345559070867488
"'000757D71C","spring",222,-0.646445013256382
"'000757D776","summer",207,0.577560752565553
"'000757D77E","spring",222,-0.242438046221544
"'000757D8BA","summer",307,0.145559070867489
"'000757D960","summer",207,0.641552103832651
"'000757DA26","summer",207,0.361562914748778
"'000757DACB","summer",207,0.65755594771394
"'000757DCF5","spring",237,0.433556187956521
"'000757DD20","spring",237,-0.798439487677028
"'000757DD9B","spring",237,-0.146439007191866
"'000757DD9F","spring",237,-0.458441890102834
"'000757DE8A","summer",307,0.31356339523394
"'000757DE90","summer",207,0.445565076932004
"'000757DEC0","summer",207,0.913557389169424
"'000757DED6","summer",207,0.145559070867489
"'000757DF6E","summer",207,-0.13444813640993
"'000757E085","summer",207,0.909556428199102
"'000757E0DE","spring",222,0.125560272080391
"'000757E26C","summer",207,0.485556668441682
"'000757E30C","summer",240,-0.362442851073157
"'000757E438","spring",222,-0.450439968162189
"'000757E45B","spring",222,-0.422439247434447
"'000757E51A","spring",222,-0.090443571800898
"'000757E5CB","autumn",297,1.14555907086749
"'000757E5F9","summer",307,0.493564596446842
"'000757E7AE","spring",237,-0.0704387669492856
"'000757E874","spring",243,-0.0144433315583179
"'000757E90F","spring",243,-0.434442130345415
"'000757E92C","summer",240,-0.150445974226705
"'000757EB52","summer",207,-0.20244044864735
"'000757EB5D","spring",222,0.00156051232297252
"'000757EB7F","spring",222,-0.418438286464125
"'000757EBAC","autumn",297,0.641564115961682
"'000757EBE6","spring",222,-0.00644140961767268
"'000757EEA7","summer",307,0.145559070867489
"'000757EFB6","summer",207,0.849560031837811
"'000757F083","spring",222,-0.526440208404769
"'000757F2CC","summer",207,0.725560272080392
"'000757F365","spring",222,-0.698445493741543
"'000757F3A0","summer",207,1.22556027208039
"'000757F46F","spring",243,0.389557629412005
"'000757F481","spring",222,-0.242438046221544
"'000757F54D","summer",207,0.521559311110069
"'000757F5EF","spring",222,-0.342438046221544
"'000757F62A","spring",222,0.277560752565553
"'000757F656","summer",207,0.177560752565553
"'000757F70B","autumn",297,-0.0664378059789635
"'000757F876","spring",237,-0.414437325493802
"'000757F8B0","spring",222,-0.40244044864735
"'000757F8B8","summer",207,0.59755955135265
"'000757F925","autumn",240,0.225566278144907
"'000757F93F","spring",243,0.0895576294120049
"'000757FBF7","summer",207,0.377554746501037
"'000757FD6A","spring",237,0.965557869654585
"'000757FDD2","summer",207,0.801554506258457
"'000757FDF0","summer",207,0.701560512322972
"'000758000B","spring",237,0.229561233050714
"'000758007C","spring",237,0.345559070867488
"'0007580090","spring",243,0.441558109897166
"'0007580091","summer",207,0.793558590382327
"'00075801FB","spring",237,-0.246439007191866
"'000758031E","spring",237,0.0855626745061979
"'000758034C","spring",222,-0.498439487677028
"'00075804D6","spring",237,1.12956123305071
"'00075804E3","summer",207,0.00156051232297252
"'000758051A","autumn",297,0.0655578696545854
"'00075805ED","summer",207,0.785562674506198
"'000758063C","spring",237,0.765557869654586
"'0007580670","summer",207,1.01355738916942
"'0007580698","summer",207,0.0975595513526499
"'0007580777","autumn",276,0.337557148926844
"'00075807B6","winter",330,0.569558830624908
"'000758081B","winter",330,1.39355859038233
"'0007580836","spring",304,0.353560992808134
"'00075A0493","spring",243,-0.314437325493802
"'00075A08F9","summer",207,0.25755594771394
"'00075A0CE7","summer",207,1.04555907086749
"'00075A11EA","autumn",402,0.68155570747136
"'00075A12A8","spring",237,-0.318438286464125
"'00075A135F","summer",207,0.865557869654585
"'00075A2FB5","summer",207,0.405555467228779
"'00075A32DB","summer",276,0.509562434263617
"'00075A330D","summer",207,1.33755714892684
"'00075A345D","summer",251,-0.274439727919608
"'00075A346F","autumn",297,0.945559070867489
"'00075A34AB","spring",222,0.0575559477139402
"'00075A366F","autumn",276,-0.00644140961767268
"'00075A3CFA","summer",207,0.0855626745061979
"'00075A3E53","spring",243,-0.51043636452348
"'00075A3F03","spring",237,0.145559070867489
"'00075A4063","summer",207,0.481561713535875
"'00075A41E6","summer",276,0.525560272080392
"'00075A42E8","spring",237,0.177560752565553
"'00075A4300","summer",207,0.409562434263617
"'00075A46B6","summer",207,0.441558109897166
"'00075A47A4","winter",330,1.29355859038233
"'00075A48FC","summer",207,1.18156171353588
"'00075A4A40","spring",237,0.309562434263618
"'00075A4C75","summer",207,0.689557629412005
"'00075A4CAF","summer",207,1.00156051232297
"'00075A535E","autumn",297,0.545559070867489
"'00075A542F","spring",243,0.261556908684263
"'00075A54C1","winter",272,-0.10244044864735
"'00075A54FF","summer",207,0.301560512322972
"'00075A5530","spring",222,-1.02644020840477
"'00075A553B","summer",207,-0.310436364523479
"'00075A56F5","summer",207,0.529561233050714
"'00075A58A0","winter",222,-0.606441409617673
"'00075A58C3","summer",207,-0.158435884038318
"'00075A5A64","summer",207,0.425554266015876
"'00075A5B95","summer",276,0.705561473293295
"'00075A5C68","spring",237,0.717558350139747
"'00075A5E46","spring",243,0.353560992808134
"'00075A61F5","spring",222,-0.0984394876770276
"'00075A6236","summer",276,0.0335561879565209
"'00075A6310","summer",207,0.78155570747136
"'00075A6345","spring",237,0.413557389169424
"'00075A63D5","summer",207,1.10156051232297
"'00075A6549","spring",222,-0.714437325493802
"'00075A65A2","summer",207,0.805555467228779
"'00075A65AB","winter",222,-0.158435884038318
"'00075A668A","summer",207,0.58956363547652
"'00075A6759","winter",224,-1.05844189010283
"'00075A675D","spring",222,-0.0104423705879952
"'00075A67BF","summer",276,0.0255602720803918
"'00075A67D4","spring",243,0.41356339523394
"'00075A68C3","summer",207,1.32155931111007
"'00075A6927","spring",243,0.213557389169424
"'00075A6B0A","spring",237,0.469558830624908
"'00075A6C87","summer",207,0.577554746501038
"'00075A6F3E","winter",272,0.0375571489268434
"'00075A6F96","summer",207,0.49755955135265
"'00075A6FF3","spring",237,-0.342438046221544
"'00075A7217","summer",207,0.937557148926843
"'00075A740E","summer",307,0.165563875719101
"'00075A74A0","spring",222,-0.282441649860253
"'00075A7512","spring",222,-0.546439007191866
"'00075A7711","summer",207,0.229555226986199
"'00075A774C","summer",207,-0.298439487677028
"'00075A778B","autumn",240,-0.194438526706705
"'00075A77B0","summer",207,-0.030441169375092
"'00075A7933","summer",207,-0.0184382864641247
"'00075A7A45","summer",276,0.0495660379023265
"'00075A7B73","spring",243,0.109556428199102
"'00075A7B8E","summer",236,0.0175583501397466
"'00075A7DA8","spring",243,0.0295552269861989
"'00075A7E4F","summer",207,0.0575619537784559
"'00075A7ED0","summer",207,0.0815617135358754
"'00075A7F3B","spring",222,-0.706441409617673
"'00075A7F72","winter",224,-0.0664378059789635
"'00075A801A","spring",237,-0.282441649860253
"'00075A8103","summer",207,0.701554506258457
"'00075A815F","spring",237,0.329561233050714
"'00075A8190","spring",237,0.0455590708674886
"'00075A8230","summer",207,0.937557148926843
"'00075A82E9","summer",207,0.77355979159523
"'00075A8334","spring",237,0.0575619537784559
"'00075A8446","summer",307,0.461556908684263
"'00075A8499","summer",207,0.729561233050714
"'00075A85F5","summer",207,-0.238437085251221
"'00075A87BC","summer",207,1.67756075256555
"'00075A88DE","spring",237,-0.734436124280899
"'00075A8984","summer",207,0.377560752565553
"'00075A8A5D","winter",272,-0.506441409617673
"'00075A8BC4","spring",237,0.401560512322972
"'00075A8D8B","winter",330,1.14956003183781
"'00075A8DCE","summer",207,0.777560752565553
"'00075A8E79","summer",207,0.477554746501037
"'00075A8F0F","summer",207,0.657561953778456
"'00075A8F51","winter",272,0.205561473293295
"'00075A8FC3","spring",237,0.0535609928081334
"'00075A8FC4","spring",243,-0.390443571800898
"'00075A9052","spring",237,1.42155931111007
"'00075A9160","spring",237,-0.358441890102834
"'00075A9196","summer",207,1.27756075256555
"'00075A92A6","summer",207,0.701560512322972
"'00075A94ED","spring",237,-0.0104423705879952
"'00075A9515","autumn",240,-0.398445493741543
"'00075A97F6","winter",224,-0.314437325493802
"'00075B0937","summer",240,-0.218438286464124
"'00075B0E1E","winter",224,-0.934442130345415
"'00075B1074","autumn",240,-0.0624428510731567
"'00075B135D","spring",236,-0.646439007191866
"'00075B16A9","summer",240,0.733562194021036
"'00075B1B83","spring",199,0.165557869654585
"'00075B1C7B","summer",240,-0.142438046221544
"'00075B1D24","summer",240,-0.278440688889931
"'00075B202B","autumn",240,-0.386442610830576
"'00075B22CB","autumn",240,0.213557389169424
"'00075B2A64","summer",236,0.113557389169424
"'00075B3038","summer",251,-0.254440929132512
"'00075B30FE","autumn",240,-0.446445013256382
"'00075B350E","spring",199,0.393558590382327
"'00075B38CA","summer",251,-0.446439007191867
"'00075B39CC","summer",251,-0.12644020840477
"'00075B4150","winter",224,-0.642444052286059
"'00075B415E","winter",224,-1.03044116937509
"'00075B4194","summer",236,0.669558830624908
"'00075B4390","autumn",240,0.145559070867489
"'00075B45B4","summer",240,-0.874439727919609
"'00075B4AD2","summer",236,-0.12644020840477
"'00075B5BCC","summer",236,0.00955642819910163
"'00075B5BFA","summer",251,-0.154440929132512
"'00075B6780","spring",199,0.505561473293295
"'00075B6CB7","autumn",240,0.457561953778456
"'00075B70EE","autumn",240,0.641558109897166
"'00075B7157","summer",236,0.0215593111100693
"'00075B80AA","summer",207,1.25356099280813
"'00075B81B9","autumn",240,0.337557148926844
"'00075B845A","autumn",276,0.0375571489268434
"'00075B8607","summer",207,0.58956363547652
"'00075B8BCB","spring",243,-0.154440929132512
"'00075B9469","spring",243,-0.622439247434447
"'00075B9578","summer",307,-0.378440688889931
"'00075B9A25","spring",243,-0.290443571800898
"'00075B9BC7","summer",276,0.177554746501037
"'00075BD23E","summer",207,0.929555226986199
"'00075BD3AB","spring",222,-1.07844068888993
"'00075CCA18","spring",199,-1.20644140961767
"'00075D3941","summer",240,0.625560272080391
"'00075D5929","spring",236,-0.0104423705879952
"'00075D674A","summer",251,-0.150439968162189
"'00075D67E2","summer",240,-0.310442370587995
"'00075DFA5E","summer",207,0.537557148926843
"'00075DFA7D","spring",237,0.425560272080392
"'00075DFA88","spring",237,-0.406441409617673
"'00075DFACE","summer",207,0.641558109897166
"'00075DFB01","spring",222,-0.0704447730138012
"'00075DFB2F","summer",207,0.277560752565553
"'00075DFB54","spring",222,-0.346433001127351
"'00075DFB63","spring",237,-0.374439727919609
"'00075DFB98","spring",243,0.277554746501037
"'00075DFB9E","spring",243,-0.530441169375092
"'00075DFC2D","spring",222,-0.450439968162189
"'00075DFC5F","spring",243,0.189557629412005
"'00075DFD4B","summer",307,0.245559070867488
"'00075DFD78","spring",243,-0.282441649860253
"'00075DFDA6","spring",243,0.17355979159523
"'00075DFDB1","spring",243,-0.0424380462215442
"'00075DFDF8","summer",207,0.573559791595231
"'00075DFE02","summer",207,1.20155450625846
"'00075DFE07","summer",207,0.11356339523394
"'00075DFE36","summer",207,1.11355738916942
"'00075DFE38","summer",207,0.821559311110069
"'00075DFE56","spring",243,0.0135573891694241
"'00075DFE7A","summer",207,1.24156411596168
"'00075DFECB","spring",243,-0.334436124280899
"'00075DFEDC","autumn",240,-0.330441169375092
"'00075DFFBC","autumn",297,0.437557148926843
"'00075DFFC0","summer",207,0.00956243426361726
"'00075DFFE4","summer",207,0.601554506258457
"'00075E001E","spring",243,0.165557869654585
"'00075E00C4","summer",207,1.17355979159523
"'00075E012C","spring",243,0.165557869654585
"'00075E020C","spring",237,0.429561233050714
"'00075E0270","summer",307,-0.00243444258283456
"'00075E0367","summer",207,-0.0504399681621888
"'00075E037E","spring",237,0.765557869654586
"'00075E0395","spring",243,-0.582435643795738
"'00075E03A2","summer",207,1.03755714892684
"'00075E03DE","spring",237,0.177560752565553
"'00075E045E","autumn",276,0.59755955135265
"'00075E04C1","spring",237,0.0935585903823274
"'00075E04C8","summer",276,0.745565076932005
"'00075E0529","summer",207,0.757561953778456
"'00075E0557","spring",243,0.0415641159616817
"'00075E057A","summer",207,0.873553785530715
"'00075E05E9","summer",207,1.38156171353588
"'00075E05F0","summer",207,1.1495540257733
"'00075E0633","winter",222,-0.578440688889931
"'00076B2716","spring",222,-1.12644020840477
"'00076B2986","spring",237,0.541558109897166
"'00076B2B87","spring",243,0.341558109897166
"'00076B2B9B","spring",222,-0.678440688889931
"'00076B2DB5","summer",207,0.837563154991359
"'00076B2E1B","spring",237,-0.810442370587995
"'00076B30A4","summer",307,-0.282447655924769
"'00076B314B","autumn",297,0.381561713535876
"'00076B379F","summer",207,0.877560752565552
"'00076B3A2B","summer",207,0.557561953778456
"'00076B3B1F","summer",307,1.64555907086749
"'00076B3E9E","summer",307,-0.182441649860254
"'00076B46BA","spring",237,0.417558350139747
"'00076D3FA9","winter",272,0.141558109897166
"'0007839132","spring",300,-0.478440688889931
"'000783A501","spring",311,0.0895576294120049
"'000783A665","spring",300,0.517558350139747
"'000783AA80","autumn",252,0.109562434263617
"'000783B11D","spring",300,0.0655578696545854
"'000783B3CA","spring",300,-0.030441169375092
"'000783B5CC","spring",300,-0.0384430913157372
"'000783BD84","spring",311,-0.0144433315583179
"'000783CE0D","spring",300,-0.254440929132512
"'000783ED4B","summer",300,0.249560031837811
"'000783F523","spring",300,0.141558109897166
"'0007996A9B","summer",207,0.537557148926843
"'0007996EF9","autumn",402,0.453560992808134
"'0007997249","autumn",404,-0.130441169375092
"'000799742E","spring",300,-0.0344421303454147
"'0007997568","spring",300,-0.198439487677028
"'00079975F5","summer",300,-0.242438046221544
"'000799780B","spring",300,-0.214443331558318
"'000799836D","summer",207,0.265557869654585
"'0007998946","spring",311,-0.0144433315583179
"'00079992BF","autumn",404,-0.0464390071918663
"'000799964D","spring",311,-0.646445013256382
"'0007999B6B","spring",311,-0.206447415682188
"'0007999C83","autumn",404,0.0935585903823274
"'000799A24F","spring",311,-0.354440929132511
"'000799AC2E","spring",300,-0.0184382864641247
"'000799B00A","spring",311,-0.562442851073157
"'000799B28E","summer",300,0.221559311110069
"'000799B2E2","summer",207,0.929555226986199
"'000799B387","spring",237,-0.022439247434447
"'000799B4BE","spring",300,-0.182441649860254
"'000799B7B8","spring",311,-0.590443571800898
"'000799BED6","spring",300,-0.106441409617673
"'000799C1FE","spring",300,0.545559070867489
"'000799C2E7","summer",207,0.213557389169424
"'000799C71C","autumn",462,0.241558109897166
"'000799CB9A","spring",311,0.0575559477139402
"'000799CD2C","autumn",404,-0.182441649860254
"'000799CF26","autumn",252,0.0775607525655527
"'000799D093","summer",404,0.349560031837811
"'000799D16D","spring",300,-0.198439487677028
"'000799D750","spring",311,0.317558350139746
"'000799DC4C","summer",404,-0.134442130345415
"'000799DE1A","spring",311,-0.0264402084047695
"'000799DF7F","spring",300,-0.254440929132512
"'000799FCD7","spring",300,-0.198439487677028
"'000799FDA2","summer",404,-0.190443571800898
"'000799FFB1","autumn",404,0.0735597915952306
"'000799FFC1","spring",311,-0.298445493741543
"'00079A040E","spring",300,-0.230441169375092
"'00079A086B","autumn",404,-0.00244044864735018
"'00079A126C","spring",311,0.197553545288134
"'00079A1315","spring",311,0.313557389169424
"'00079A2092","spring",311,-0.634442130345415
"'00079A2576","spring",311,-0.810442370587995
"'00079A2781","spring",300,-0.310436364523479
"'00079A2EAF","spring",300,-0.030441169375092
"'00079A37A9","summer",404,0.233562194021037
"'00079A5012","spring",311,-0.606441409617673
"'00079A5CBB","summer",207,0.409562434263617
"'00079A641A","spring",311,0.405555467228779
"'00079A6C77","spring",311,-0.266437805978963
"'00079A723E","spring",311,-0.334442130345415
"'00079A826F","summer",207,-0.30244044864735
"'00079A8C6E","spring",311,0.38155570747136
"'00079AA8DB","spring",300,0.729561233050714
"'00079ACB49","spring",311,-0.338443091315737
"'00079AD6D2","spring",311,-0.330447175439608
"'00079AEA49","summer",207,0.145559070867489
"'00079AEAFE","spring",311,-0.68643660476606
"'00079AEC71","summer",207,0.537563154991359
"'00079AF642","spring",300,0.0815617135358754
"'00079AF685","spring",300,-0.250439968162189
"'00079B14AA","spring",300,0.345559070867488
"'00079C02EA","summer",488,-0.350439968162189
"'00079C4C40","autumn",252,0.301554506258457
"'00079CD761","summer",300,0.917558350139747
"'00079CD82C","spring",311,-0.546439007191866
"'00079CDA08","spring",311,-0.882441649860253
"'00079CDA23","autumn",407,-0.058441890102834
"'00079CDA54","spring",300,0.0175583501397466
"'00079DB0B3","spring",207,0.141558109897166
"'00079DE31F","summer",506,-0.0784406888899308
"'0007ABA10E","summer",404,0.493552584317812
"'0007ABC041","spring",300,0.245559070867488
"'0007ABC23D","spring",311,-0.370444773013801
"'0007ABC465","spring",300,0.161556908684263
"'0007ABCD2F","spring",300,0.345559070867488
"'0007ABCDCC","summer",300,0.0735597915952306
"'0007ABD031","spring",300,-0.422439247434447
"'0007ABD5AA","summer",300,0.257561953778456
"'0007ABDD2C","summer",300,0.39755955135265
"'0007ABE022","summer",300,0.237557148926844
"'0007ABEA35","spring",300,-0.370438766949286
"'0007ABF170","spring",300,0.0335561879565209
"'0007ABF465","autumn",252,-0.250439968162189
"'0007AC1576","spring",300,0.00555546722877937
"'0007AC38D6","spring",300,0.0415581098971661
"'0007AC504D","spring",300,0.289557629412005
"'0007AFD61D","spring",311,0.161556908684263
"'0007AFD6E3","spring",300,-0.0224452534989625
"'0007AFD73C","summer",300,0.325560272080392
"'0007AFD78B","summer",300,0.613557389169424
"'0007AFD8AC","spring",300,-0.130441169375092
"'0007AFDA11","spring",300,-0.238443091315737
"'0007AFE54A","summer",488,0.0535609928081334
"'0007AFE586","spring",315,0.201560512322972
"'0007AFE653","autumn",252,-0.674439727919608
"'0007AFE6C7","summer",488,0.00156051232297252
"'0007AFE863","autumn",252,0.289557629412005
"'0007AFE8B0","spring",315,-0.414437325493802
"'0007AFE8C4","spring",315,-0.502434442582835
"'0007AFE8DC","winter",286,-0.322439247434447
"'0007AFE8FE","autumn",488,-0.122439247434447
"'0007AFE972","summer",488,-0.28643660476606
"'0007AFE980","spring",315,0.277560752565553
"'0007AFEA06","autumn",488,0.129561233050714
"'0007AFEB3E","summer",488,-0.294438526706705
"'0007AFEC4D","autumn",252,-0.430441169375092
"'0007AFECA8","spring",286,-0.178440688889931
"'0007B007F9","spring",300,-0.382441649860253
"'0007B0085F","spring",300,0.0175583501397466
"'0007B00A15","spring",300,-0.230441169375092
"'0007B00A6A","summer",300,0.289557629412005
"'0007B00A87","summer",300,0.369558830624908
"'0007B00AFA","spring",300,-0.102446454711866
"'0007B00B15","spring",300,0.145559070867489
"'0007B00B64","spring",300,-0.446439007191867
"'0007B00BE1","spring",300,0.0655578696545854
"'0007B00C21","spring",300,0.0415581098971661
"'0007B0197D","spring",300,-0.234442130345414
"'0007B045FE","winter",207,-0.306441409617673
"'0007B046D7","spring",207,-0.666443812043479
"'0007B046DC","summer",454,-0.106441409617673
"'0007B047B8","spring",311,-0.242438046221544
"'0007B047DD","spring",207,-0.450439968162189
"'0007B0483A","spring",207,-0.282435643795738
"'0007B04897","spring",207,-0.122439247434447
"'0007B048F5","spring",311,0.0495600318378113
"'0007B048F7","spring",311,-0.274439727919608
"'0007B0490C","autumn",327,0.0615569086842629
"'0007B0494B","summer",252,-0.38643660476606
"'0007B0494E","autumn",252,-0.138443091315737
"'0007B049D7","spring",311,-0.162442851073156
"'0007B049F0","autumn",407,-0.0744397279196083
"'0007B04A04","spring",311,-0.246439007191866
"'0007B04A38","spring",207,-0.182441649860254
"'0007B04A63","summer",207,0.485556668441682
"'0007B04AA1","autumn",327,0.665563875719101
"'0007B04AC1","spring",311,-0.590443571800898
"'0007B04AFA","autumn",252,-0.118438286464124
"'0007B04B55","spring",311,-0.306435403553157
"'0007B04B69","summer",404,-0.022439247434447
"'0007B04B85","summer",454,-0.218438286464124
"'0007B04BBF","autumn",407,0.0695588306249081
"'0007B04D7D","spring",311,-0.470444773013801
"'0007B0CC1B","autumn",252,0.141564115961682
"'0007B0CC49","autumn",252,0.217564356204262
"'0007B0CCB0","summer",404,0.153560992808133
"'0007B0CDA8","autumn",407,-0.526440208404769
"'0007B0CDCE","autumn",327,-0.0704447730138012
"'0007B0CDD8","spring",311,-0.10244044864735
"'0007B0CDDF","spring",207,-0.910442370587995
"'0007B0CDF2","spring",207,-0.60244044864735
"'0007B0CE56","spring",311,-0.334442130345415
"'0007B0CE5D","autumn",327,0.629561233050714
"'0007B0CE69","summer",404,0.00556747935781041
"'0007B0CE7A","spring",311,-0.450439968162189
"'0007B0CE7D","spring",300,-0.21844429252864
"'0007B0CE81","spring",207,-0.550445974226704
"'0007B0CEC0","spring",311,-0.346439007191867
"'0007B0CEE6","summer",404,0.269552824560393
"'0007B0CF36","spring",311,-0.634442130345415
"'0007B0CF7F","spring",311,-0.678440688889931
"'0007B0CFA1","spring",311,-0.22644020840477
"'0007B0CFAB","spring",311,-0.678446694954446
"'0007B0CFBF","spring",311,0.0335621940210366
"'0007B0CFF0","autumn",407,-0.374439727919609
"'0007B0CFF8","autumn",252,-0.30244044864735
"'0007B0CFFF","autumn",407,-0.31844429252864
"'0007B0D003","winter",207,0.341558109897166
"'0007B0D042","spring",311,-0.634442130345415
"'0007B0D059","autumn",252,-0.11844429252864
"'0007B0D07B","autumn",407,-0.0344421303454147
"'0007B0D089","spring",311,0.133556187956521
"'0007B0D09B","spring",311,0.0135573891694241
"'0007B0D15D","summer",300,0.189557629412005
"'0007B0D172","spring",311,-0.0464390071918663
"'0007B0D19B","spring",311,-0.474439727919608
"'0007B0D1E0","spring",207,-0.11043636452348
"'0007B0D1FA","summer",404,0.153554986743618
"'0007B0D32F","spring",311,-0.438443091315737
"'0007B0D33A","autumn",445,-0.090443571800898
"'0007B0D346","autumn",252,-0.382441649860253
"'0007B0D388","spring",300,-0.546439007191866
"'0007B0D3EA","summer",454,-0.258441890102834
"'0007B0DD7F","spring",300,-0.0784406888899308
"'0007B0DDB0","spring",300,-0.274439727919608
"'0007B0DDC5","spring",300,0.437557148926843
"'0007B0DF08","spring",300,0.121559311110069
"'0007B0E197","spring",300,0.15755594771394
"'0007B0E243","spring",300,0.0575619537784559
"'0007B0E393","summer",207,0.541552103832651
"'0007B0FB57","autumn",327,0.553560992808133
"'0007B0FB72","spring",311,-0.18643660476606
"'0007B0FB96","autumn",407,-0.230441169375092
"'0007B0FBA5","spring",311,-0.34244405228606
"'0007B0FBA9","spring",311,-0.658441890102834
"'0007B0FBAB","autumn",327,-0.41844429252864
"'0007B0FBB4","spring",311,-0.686442610830576
"'0007B0FBC5","autumn",327,-0.058441890102834
"'0007B0FBD7","spring",311,-0.498439487677028
"'0007B0FBDC","autumn",327,-0.0784406888899308
"'0007B0FC1C","summer",404,0.205561473293295
"'0007B0FC25","summer",454,0.113557389169424
"'0007B0FC34","spring",311,0.533562194021037
"'0007B0FC83","winter",207,-0.294444532771221
"'0007B0FC9D","autumn",327,0.29755955135265
"'0007B0FD08","summer",404,-0.198439487677028
"'0007B0FD18","summer",404,0.161556908684263
"'0007B0FD2B","autumn",404,-0.30244044864735
"'0007B0FD39","spring",300,0.461556908684263
"'0007B0FD3C","spring",311,-0.646439007191866
"'0007B0FD65","summer",404,0.505561473293295
"'0007B0FD66","autumn",407,-0.0344421303454147
"'0007B0FD6D","spring",311,-0.406441409617673
"'0007B0FD78","winter",207,-0.390443571800898
"'0007B0FD86","summer",404,-0.0384430913157372
"'0007B0FD96","summer",300,0.501560512322972
"'0007B0FDED","winter",207,0.0615569086842629
"'0007B0FE0A","spring",207,0.0215653171745848
"'0007B0FE24","spring",311,-1.18243564379574
"'0007B0FE41","spring",311,-0.334436124280899
"'0007B0FE4C","autumn",327,0.681561713535875
"'0007B0FE51","spring",207,-0.478440688889931
"'0007B0FE6B","spring",311,0.0415581098971661
"'0007B0FE70","spring",311,0.0375571489268434
"'0007B0FE71","autumn",327,0.653560992808134
"'0007B0FE79","spring",311,-0.166437805978963
"'0007B0FE7F","summer",300,0.189557629412005
"'0007B0FE80","spring",286,-0.154440929132512
"'0007B0FE95","autumn",327,0.0535549867436181
"'0007B0FEF6","summer",404,0.0255602720803918
"'0007B0FF08","summer",404,-0.0264402084047695
"'0007B0FF0C","autumn",404,0.477554746501037
"'0007B0FF2C","autumn",404,0.121559311110069
"'0007B0FF43","spring",311,0.0655578696545854
"'0007B0FF4E","summer",300,0.565557869654585
"'0007B0FF89","summer",404,0.229561233050714
"'0007B0FFAF","spring",300,-0.278440688889931
"'0007B1002B","autumn",327,0.11356339523394
"'0007B1003F","summer",454,-0.718438286464124
"'0007B10040","autumn",327,0.629555226986198
"'0007B10044","summer",404,0.181561713535875
"'0007B10045","spring",300,0.717558350139747
"'0007B1004D","spring",311,-0.674439727919608
"'0007B1005D","summer",404,0.313557389169424
"'0007B10062","spring",300,-0.434442130345415
"'0007B1006C","autumn",327,-0.0624428510731567
"'0007B100A3","spring",311,0.0575559477139402
"'0007B10102","spring",311,-0.294438526706705
"'0007B1010C","summer",402,0.793558590382327
