"Season.DOB","Density.DOB","AGD.weight"
"spring",81,0.0575619537784559
"spring",81,0.0295612330507141
"spring",81,-0.114437325493802
"spring",81,-0.266437805978963
"spring",81,0.337563154991359
"spring",81,0.185562674506198
"spring",81,-0.438437085251221
"spring",81,-0.182435643795738
"spring",81,0.157561953778456
"spring",81,0.569564836689424
"spring",81,-1.08243564379574
"spring",81,0.89755955135265
"spring",81,0.145559070867489
"spring",81,-0.0984394876770276
"spring",81,1.49355859038233
"spring",81,0.717564356204262
"spring",81,0.429561233050714
"spring",81,0.537563154991359
"spring",81,1.245565076932
"spring",84,1.96956483668942
"spring",84,1.645565076932
"summer",84,1.01755835013975
"summer",84,0.201560512322972
"summer",84,0.821559311110069
"summer",84,0.99755955135265
"summer",84,-0.61043636452348
"summer",84,0.537563154991359
"summer",84,-0.446439007191867
"summer",84,0.0495600318378113
"summer",84,-0.150439968162189
"summer",84,-0.114443331558318
"summer",84,0.941558109897166
"summer",84,0.737557148926844
"summer",84,0.637557148926844
"summer",84,-0.210442370587995
"summer",84,-0.122433241369931
"summer",84,-0.046433001127351
"summer",84,-0.150433962097673
"summer",84,-0.894432520642189
"summer",84,0.225560272080392
"summer",84,1.05356099280813
"summer",84,1.17756075256555
"summer",84,1.55356099280813
"summer",84,0.729561233050714
"summer",84,0.601560512322972
"summer",84,0.69755955135265
"summer",84,1.24956003183781
"summer",84,0.38956363547652
"summer",84,-0.446433001127351
"summer",84,0.0535669988726491
"summer",84,0.177566758630068
"summer",84,0.0775667586300684
"summer",84,0.253566998872649
"summer",84,0.105561473293295
"summer",84,-0.698439487677028
"summer",84,-0.0704387669492856
"summer",84,1.53756315499136
"summer",84,0.957561953778456
"summer",84,1.16156291474878
"summer",84,1.24156411596168
"summer",84,0.613563395233939
"summer",82,0.217564356204262
"summer",82,1.83356219402104
"summer",82,0.857561953778456
"summer",82,0.929561233050714
"summer",82,0.645559070867489
"summer",82,0.721565317174585
"summer",82,0.0615689208132936
"summer",82,0.297565557417165
"summer",82,1.21756435620426
"summer",82,0.365557869654585
"summer",82,0.693558590382327
"summer",82,0.0135573891694241
"summer",82,2.14956003183781
"summer",82,1.02556027208039
"summer",82,1.37355979159523
"summer",82,1.12155931111007
"summer",82,1.02556027208039
"summer",82,1.37355979159523
"summer",82,1.54956003183781
"summer",82,0.453560992808134
"summer",82,0.341564115961682
"summer",82,0.949560031837811
"summer",82,1.12556027208039
"summer",82,0.0135633952339398
"summer",82,-0.222439247434447
"summer",82,0.241558109897166
"summer",82,0.309556428199102
"summer",82,0.613563395233939
"summer",82,0.585562674506198
"summer",90,0.449560031837811
"summer",90,0.429561233050714
"summer",90,0.501560512322972
"autumn",90,0.909562434263617
"autumn",90,0.509562434263617
"autumn",90,0.957561953778456
"autumn",90,1.09755955135265
"autumn",90,0.365557869654585
"summer",82,1.72956123305071
"summer",82,1.26156291474878
"summer",82,1.43356219402104
"summer",82,0.409562434263617
"summer",82,1.33756315499136
"summer",82,0.837563154991359
"summer",82,0.809562434263618
"summer",82,1.22556627814491
"summer",82,1.46156291474878
"summer",82,1.36156291474878
"summer",82,1.81756435620426
"summer",90,1.34956003183781
"summer",90,0.749560031837811
"summer",90,0.761562914748779
"winter",93,0.417558350139747
"winter",93,0.121559311110069
"winter",93,-0.398439487677028
"winter",93,0.701560512322972
"winter",93,0.281561713535876
"winter",93,0.877560752565552
"winter",93,0.47355979159523
"winter",100,-0.210442370587995
"spring",100,-0.30244044864735
"spring",95,-0.638437085251222
"spring",95,-0.0104363645234795
"spring",95,-0.170438766949286
"spring",95,0.037563154991359
"spring",95,0.261562914748779
"spring",95,0.137563154991359
"spring",95,0.385562674506198
"spring",95,0.00156051232297252
"spring",95,0.409562434263617
"spring",95,-0.0704387669492856
"spring",95,-0.266437805978963
"spring",95,-0.72644020840477
"spring",95,0.485556668441682
"spring",95,0.709556428199102
"spring",95,1.50956243426362
"spring",95,0.853560992808133
"spring",95,0.325560272080392
"spring",95,0.569558830624908
"spring",95,1.07756675863007
"spring",95,-0.958435884038318
"spring",95,-0.426434202340254
"spring",95,-0.71043636452348
"spring",95,-0.538437085251221
"spring",95,-0.138437085251222
"spring",95,0.453554986743618
"spring",95,0.805561473293294
"spring",95,0.37355979159523
"spring",95,1.05756195377846
"spring",95,0.533562194021037
"spring",95,1.22155931111007
"spring",95,0.769558830624908
"spring",95,0.77355979159523
"spring",95,1.18155570747136
"spring",95,0.781561713535875
"spring",95,1.12556027208039
"spring",95,1.14956003183781
"spring",95,1.00956243426362
"spring",95,0.525560272080392
"spring",95,-0.298439487677028
"spring",95,0.165563875719101
"spring",95,0.0415641159616817
"spring",95,0.565563875719101
"spring",95,-1.41043636452348
"spring",95,0.797565557417165
"spring",95,1.02156531717458
"spring",95,0.51356339523394
"spring",95,0.0855626745061979
"spring",95,-0.322439247434447
"spring",95,-0.666437805978963
"spring",95,-0.862436845008641
"spring",95,-0.658435884038318
"spring",95,-0.382435643795738
"spring",95,0.165563875719101
"spring",95,0.28956363547652
"spring",95,0.381561713535876
"spring",95,-0.442438046221544
"summer",95,0.0295612330507141
"summer",95,0.529561233050714
"summer",95,0.481561713535875
"summer",160,1.30956243426362
"summer",160,1.40956243426362
"summer",160,0.117558350139747
"summer",160,0.225566278144907
"summer",160,-0.21043636452348
"summer",160,-0.370438766949286
"summer",160,0.337563154991359
"summer",160,0.137563154991359
"summer",160,-0.390437565736383
"summer",160,0.0815617135358754
"summer",160,0.325560272080392
"summer",160,-0.818438286464125
"summer",160,-0.350439968162189
"summer",160,-0.782435643795738
"summer",160,-0.478440688889931
"summer",160,-0.630441169375092
"summer",160,-0.326446214469285
"summer",160,-0.522439247434447
"summer",160,-0.00644140961767268
"summer",160,0.341558109897166
"summer",160,0.0975595513526499
"summer",160,0.125560272080391
"summer",160,0.245559070867488
"summer",160,-0.126446214469285
"summer",160,-0.670438766949286
"summer",160,-0.0704387669492856
"summer",160,0.421565317174584
"summer",160,-0.866437805978963
"summer",160,-0.782441649860253
"summer",160,-0.662442851073156
"summer",160,-0.0104423705879952
"summer",160,-0.582441649860253
"summer",160,-0.0384430913157372
"summer",160,0.0975595513526499
"summer",160,-0.978440688889931
"summer",137,-0.0304351633105763
"summer",137,-0.498433481612512
"summer",137,0.137563154991359
"summer",137,0.481561713535875
"summer",137,0.729561233050714
"summer",137,0.381561713535876
"summer",137,0.0455590708674886
"summer",137,0.337557148926844
"summer",137,-0.318438286464125
"autumn",137,-0.33444813640993
"autumn",137,-0.398439487677028
"autumn",137,-0.206435403553157
"summer",137,0.0775607525655527
"summer",137,0.0975595513526499
"summer",137,-0.406441409617673
"summer",137,0.0215593111100693
"autumn",137,-0.838437085251221
"autumn",137,-0.462436845008641
"autumn",137,-0.190437565736382
"autumn",147,-0.294432520642189
"autumn",147,0.609562434263617
"winter",188,0.233556187956521
"winter",188,-0.650439968162189
"winter",188,-1.09843948767703
"summer",137,0.385556668441682
"summer",137,-0.422439247434447
"summer",137,0.109562434263617
"summer",137,-0.18643660476606
"summer",137,0.485556668441682
"summer",137,0.653560992808134
"summer",137,0.745559070867488
"summer",137,0.757561953778456
"summer",137,1.17355979159523
"summer",137,-0.118438286464124
"summer",137,-0.342438046221544
"summer",137,-0.166437805978963
"summer",137,-0.526434202340254
"spring",180,-0.290443571800898
"spring",180,-0.562442851073157
"spring",180,-1.03844309131574
"spring",180,-0.810442370587995
"spring",180,-0.662442851073156
"spring",180,-0.41844429252864
"spring",180,-0.538443091315737
"spring",180,-0.058441890102834
"spring",180,-0.598439487677028
"spring",180,-0.622439247434447
"spring",180,-0.426440208404769
"spring",180,-0.60244044864735
"spring",180,-0.482441649860253
"spring",180,-0.390443571800898
"spring",180,0.00555546722877937
"spring",180,-0.138443091315737
"spring",180,-0.578440688889931
"spring",180,-0.0944385267067051
"spring",180,0.529561233050714
"spring",180,0.333562194021037
"spring",180,-0.506435403553157
"spring",180,-0.158435884038318
"spring",180,-0.654440929132512
"spring",180,-0.290437565736383
"spring",180,-0.214437325493802
"spring",180,-0.0944325206421897
"spring",180,-0.382435643795738
"spring",180,-0.538437085251221
"spring",180,-0.178434682825415
"spring",180,-0.122439247434447
"spring",180,-0.61043636452348
"spring",180,-0.658429877973803
"spring",180,-0.7784286767609
"spring",180,-0.0304351633105763
"spring",180,-0.494438526706705
"spring",180,-0.618438286464124
"spring",180,-0.198439487677028
"spring",180,0.385562674506198
"spring",180,-0.382435643795738
"spring",180,-0.434436124280899
"spring",180,-0.362436845008641
"spring",180,0.157561953778456
"spring",180,-0.0904375657363828
"spring",180,0.145559070867489
"spring",180,0.00956243426361726
"spring",180,-0.574433721855092
"spring",180,-0.334436124280899
"spring",180,-0.358435884038318
"spring",180,-0.0864366047660603
"spring",180,-0.40244044864735
"spring",180,-0.650439968162189
"spring",180,-0.70244044864735
"spring",180,-0.450439968162189
"spring",180,-0.60244044864735
"spring",158,-0.638437085251222
"spring",158,0.161562914748779
"spring",158,-0.442438046221544
"spring",158,-0.562436845008641
"spring",158,-0.0424380462215442
"spring",158,-1.19443852670671
"spring",158,-0.0544409291325115
"spring",158,-0.170438766949286
"spring",158,-0.250439968162189
"spring",158,-0.434442130345415
"spring",158,-0.44244405228606
"spring",158,-0.214443331558318
"spring",158,-0.338443091315737
"summer",158,-0.558441890102834
"summer",158,-0.138437085251222
"summer",158,0.649560031837811
"summer",158,-0.60244044864735
"summer",158,0.593558590382327
"summer",158,-0.646439007191866
"summer",158,0.345559070867488
"summer",158,0.125560272080391
"summer",158,0.561562914748779
"summer",158,-0.21043636452348
"summer",158,0.305561473293295
"summer",158,-0.338431079186706
"summer",158,-0.290431559671867
"summer",158,-0.51043636452348
"summer",158,-0.146439007191866
"summer",158,-0.838437085251221
"summer",158,-0.522439247434447
"summer",158,-0.154440929132512
"summer",158,-0.0784406888899308
"summer",158,-0.354440929132511
"summer",158,-0.542432040157029
"summer",158,-0.642432040157029
"summer",158,-0.662436845008641
"summer",158,-0.48643660476606
"summer",158,-0.214437325493802
"summer",158,-0.590437565736383
"summer",158,-0.338437085251221
"summer",158,-0.374439727919609
"summer",158,-0.0464390071918663
"summer",158,-0.658441890102834
"summer",158,-0.38643660476606
"summer",158,0.0295612330507141
"summer",158,-0.0944385267067051
"summer",158,-0.350439968162189
"summer",158,-0.782441649860253
"summer",158,-0.358441890102834
"summer",158,0.037563154991359
"summer",158,-0.0184382864641247
"summer",158,-0.258435884038319
"summer",158,-0.0904375657363828
"summer",158,-0.0424440522860595
"summer",158,1.21756435620426
"summer",158,0.177566758630068
"summer",158,-0.0944385267067051
"summer",158,-0.346433001127351
"summer",158,-0.550433962097673
"summer",158,0.0295672391152296
"summer",158,-0.11043636452348
"summer",158,-0.138437085251222
"summer",158,0.241564115961681
"summer",158,-0.214437325493802
"summer",158,-0.262436845008641
"summer",158,-0.314437325493802
"summer",158,-0.594438526706705
"summer",158,0.145559070867489
"summer",158,0.285562674506198
"summer",158,0.237563154991359
"summer",158,0.0655638757191011
"summer",158,0.193564596446843
"summer",158,-0.18643660476606
"summer",158,0.437563154991359
"summer",158,-0.398439487677028
"summer",158,-0.682435643795738
"summer",158,-0.28643660476606
"summer",158,0.293564596446843
"summer",158,-0.342438046221544
"summer",138,-0.0864366047660603
"summer",138,-0.146439007191866
"summer",138,-0.206441409617673
"summer",138,-0.0784406888899308
"summer",138,-0.10244044864735
"summer",138,-0.306435403553157
"summer",138,-0.262436845008641
"autumn",160,1.31356339523394
"autumn",160,0.985562674506198
"autumn",160,0.217558350139747
"autumn",160,1.49355859038233
"autumn",160,0.0695588306249081
"autumn",160,-0.522439247434447
"autumn",160,-0.20244044864735
"autumn",160,0.0935585903823274
"spring",155,-0.758435884038319
"spring",155,-0.294444532771221
"spring",155,-1.17443972791961
"spring",155,-0.0904375657363828
"spring",155,-0.78643660476606
"spring",87,-0.0824356437957378
"spring",87,-0.182435643795738
"spring",87,-0.462436845008641
"spring",87,-0.0824356437957378
"spring",87,0.393564596446843
"spring",87,-0.354434923067996
"spring",87,-0.0304351633105763
"spring",87,-0.278434682825416
"spring",87,-0.0504339620976732
"spring",87,-0.0384370852512215
"spring",87,-0.542438046221544
"spring",87,-0.194438526706705
"spring",87,-0.158435884038318
"spring",87,-0.630435163310576
"spring",87,-0.610442370587995
"spring",87,-0.786442610830576
"spring",87,-1.05844189010283
"spring",87,-0.738443091315737
"spring",87,-0.346445013256382
"spring",87,-0.346439007191867
"spring",87,-0.554440929132511
"spring",87,-0.698433481612512
"spring",87,-0.962430838944125
"spring",87,-0.270438766949286
"spring",87,0.325560272080392
"spring",87,0.225560272080392
"spring",87,0.457561953778456
"spring",87,-0.190443571800898
"spring",87,-0.0464390071918663
"spring",87,0.333562194021037
"spring",87,0.333562194021037
"spring",87,0.277560752565553
"spring",87,0.321559311110069
"spring",87,0.529561233050714
"spring",87,0.321565317174585
"spring",87,0.621565317174585
"spring",87,0.793564596446843
"spring",87,-0.214443331558318
"spring",87,-0.214443331558318
"spring",87,0.181561713535875
"spring",87,0.581561713535875
"spring",87,0.633562194021037
"spring",87,0.793558590382327
"spring",87,0.345559070867488
"spring",87,0.00955642819910163
"spring",87,-0.578440688889931
"spring",87,0.0175583501397466
"spring",87,-0.40244044864735
"spring",87,-0.758441890102834
"spring",87,-0.510442370587995
"spring",87,0.257561953778456
"spring",87,-0.266437805978963
"spring",87,-0.0704387669492856
"spring",87,-0.666437805978963
"spring",87,1.32956723911523
"spring",87,0.277560752565553
"spring",87,-0.242438046221544
"spring",87,0.429561233050714
"spring",163,-0.738437085251221
"spring",163,-0.0904375657363828
"spring",163,0.0415641159616817
"spring",163,-0.330435163310577
"spring",163,0.265563875719101
"spring",163,0.233562194021037
"spring",163,-0.442438046221544
"summer",163,-0.262442851073156
"summer",163,-0.162442851073156
"summer",163,-0.398439487677028
"summer",163,-0.206441409617673
"summer",163,-0.578434682825415
"summer",163,-0.662436845008641
"summer",163,-0.398439487677028
"summer",163,0.0495600318378113
"summer",163,-0.218438286464124
"summer",163,0.0815617135358754
"summer",163,0.465557869654585
"summer",163,-0.618438286464124
"summer",163,-0.570438766949286
"summer",163,-0.570438766949286
"summer",163,-0.662442851073156
"summer",163,-0.482441649860253
"summer",163,0.725560272080392
"summer",163,0.409562434263617
"summer",163,-0.0904375657363828
"summer",163,-0.558441890102834
"summer",163,-0.598445493741543
"summer",176,0.101560512322972
"summer",176,0.0775547465010376
"summer",176,0.133562194021037
"summer",176,-1.03843708525122
"summer",176,-0.214437325493802
"summer",176,-0.490437565736383
"summer",176,-0.838437085251221
"summer",176,-0.318438286464125
"summer",176,-0.666437805978963
"summer",176,-0.254434923067996
"summer",176,-0.134436124280899
"summer",176,-0.346433001127351
"summer",176,0.157567959842971
"summer",176,0.0935645964468431
"summer",176,-0.234436124280899
"summer",176,0.461562914748778
"summer",176,-0.146445013256382
"summer",176,-0.0984454937415433
"summer",176,-0.474445733984124
"summer",176,-0.138437085251222
"summer",176,-0.398439487677028
"summer",176,-0.466437805978963
"summer",176,-0.738437085251221
"summer",176,0.0335682000855522
"summer",176,0.321565317174585
"summer",176,-0.022439247434447
"summer",176,0.949560031837811
"summer",176,0.745565076932005
"summer",176,0.469564836689423
"summer",181,-0.850433962097673
"summer",181,-0.37043276088477
"summer",181,-0.174433721855092
"summer",181,-0.246433001127351
"summer",181,-0.254440929132512
"summer",181,0.265557869654585
"autumn",181,-0.634442130345415
"autumn",181,0.0215593111100693
"autumn",181,-0.138443091315737
"spring",145,0.221559311110069
"spring",145,-0.50244044864735
"spring",145,-0.454434923067996
"spring",145,-0.178440688889931
"spring",145,0.233562194021037
"spring",145,-0.20244044864735
"spring",145,-0.278440688889931
"spring",145,0.0135633952339398
"spring",145,-0.666437805978963
"spring",145,-0.50244044864735
"spring",145,-0.314437325493802
"spring",145,0.733562194021036
"spring",145,0.121559311110069
"spring",145,-0.218438286464124
"spring",145,0.169558830624908
"spring",145,0.689563635476521
"spring",145,-0.38643660476606
"spring",145,0.213557389169424
"spring",145,-0.234436124280899
"spring",145,0.429561233050714
"spring",145,0.101566518387488
"spring",145,0.349566037902326
"spring",145,0.0655638757191011
"spring",145,-0.498439487677028
"spring",145,-0.346439007191867
"spring",145,0.0695648366894238
"spring",145,-0.134436124280899
"spring",145,0.129561233050714
"spring",145,-0.594438526706705
"spring",145,-0.270438766949286
"spring",145,-0.450433962097674
"spring",145,0.449560031837811
"spring",145,-0.270438766949286
"spring",145,0.693564596446843
"spring",214,-0.534442130345415
"spring",214,-0.414443331558318
"spring",214,-0.182435643795738
"spring",214,-0.630435163310576
"spring",214,-0.514437325493802
"spring",214,-0.0824416498602535
"spring",214,0.161562914748779
"spring",214,0.365563875719101
"spring",214,0.353554986743618
"spring",214,0.529561233050714
"spring",214,-0.174439727919608
"spring",214,0.037563154991359
"spring",214,0.109562434263617
"spring",214,-0.0184382864641247
"spring",214,-0.346439007191867
"spring",214,-0.0944385267067051
"spring",214,-0.526440208404769
"spring",214,-0.550439968162189
"spring",214,-0.654440929132512
"spring",214,-0.174439727919608
"spring",214,0.113557389169424
"spring",214,0.0175643562042623
"spring",214,-0.422439247434447
"spring",214,-0.0144373254938022
"spring",214,-0.146439007191866
"spring",214,-0.706435403553157
"spring",214,-0.298439487677028
"spring",214,-0.0744397279196083
"spring",214,0.27355979159523
"spring",214,0.0975595513526499
"spring",214,0.821565317174585
"spring",214,-0.678440688889931
"spring",214,-0.466437805978963
"spring",214,-1.25843588403832
"spring",214,-1.17443372185509
"spring",214,-0.398433481612512
"spring",214,0.0175583501397466
"summer",214,-0.334442130345415
"summer",214,0.461556908684263
"summer",214,0.28155570747136
"summer",214,-0.250433962097673
"summer",214,-0.678434682825415
"summer",214,0.161556908684263
"summer",214,0.249560031837811
"summer",214,0.0415581098971661
"summer",214,0.261556908684263
"summer",214,-0.214437325493802
"summer",214,-0.378440688889931
"summer",214,0.0735597915952306
"summer",214,-0.534430118216383
"summer",214,0.00556147329329455
"summer",214,0.809556428199102
"summer",214,0.141558109897166
"summer",206,1.10156051232297
"summer",206,1.29356459644684
"summer",206,0.945565076932004
"summer",206,0.665557869654586
"summer",206,-0.0704387669492856
"summer",206,0.281561713535876
"summer",206,0.101554506258457
"summer",206,-0.242438046221544
"summer",206,-0.434436124280899
"summer",206,-0.126434202340254
"summer",206,0.517558350139747
"summer",206,0.393558590382327
"summer",206,-0.482435643795738
"summer",206,0.565557869654585
"autumn",206,0.153560992808133
"autumn",206,-0.886442610830576
"autumn",206,-0.0224452534989625
"autumn",206,-1.13444213034541
"autumn",233,1.13756315499136
"autumn",233,1.02956123305071
"autumn",233,1.56156291474878
"autumn",233,0.561568920813294
"autumn",233,-0.262442851073156
"winter",256,0.0575679598429715
"spring",256,-0.470438766949286
"spring",256,0.169564836689423
"spring",256,0.0775607525655527
"spring",256,-0.218438286464124
"spring",256,-0.106435403553157
"spring",256,0.641564115961682
"spring",256,0.633562194021037
"spring",256,0.681561713535875
"spring",226,-0.326434202340254
"spring",226,0.117564356204262
"spring",226,0.141564115961682
"spring",226,0.0495600318378113
"spring",226,-0.0544409291325115
"spring",226,-0.734442130345414
"spring",226,0.0295612330507141
"spring",226,0.19755955135265
"spring",226,0.201560512322972
"spring",226,-0.174439727919608
"spring",226,-0.574439727919608
"spring",226,1.17756075256555
"spring",226,0.893558590382327
"spring",226,0.313557389169424
"spring",226,0.47355979159523
"spring",226,-0.0784406888899308
"spring",226,-0.138437085251222
"spring",226,-0.366437805978963
"spring",226,0.0455590708674886
"spring",226,-0.306435403553157
"spring",226,-0.0784406888899308
"spring",226,0.749560031837811
"spring",226,-0.058441890102834
"spring",226,0.625560272080391
"spring",226,0.425560272080392
"spring",226,0.00556147329329455
"spring",226,-0.34244405228606
"spring",226,0.689563635476521
"spring",226,-0.410442370587995
"spring",226,0.00156051232297252
"spring",226,2.00956243426362
"spring",226,-0.106441409617673
"spring",226,-0.642444052286059
"spring",226,0.541558109897166
"spring",226,-0.194444532771221
"spring",226,-0.178440688889931
"spring",226,-0.522445253498963
"spring",226,-0.32644020840477
"spring",226,0.237563154991359
"spring",226,-0.210442370587995
"spring",226,-0.12644020840477
"spring",226,0.301560512322972
"spring",226,-0.866437805978963
"spring",226,-0.394438526706705
"spring",226,-0.154440929132512
"spring",226,-0.430441169375092
"spring",226,-0.206441409617673
"spring",226,-0.130441169375092
"spring",226,0.145559070867489
"spring",226,0.457555947713941
"spring",226,0.0615629147487786
"spring",226,-0.38643660476606
"spring",226,-0.0784406888899308
"spring",226,-0.106441409617673
"spring",226,0.59755955135265
"spring",226,-0.366443812043479
"spring",226,-0.382441649860253
"spring",226,-0.330441169375092
"spring",226,-0.358435884038318
"spring",226,-0.0824416498602535
"spring",226,0.565557869654585
"spring",226,-0.338443091315737
"spring",226,-0.554440929132511
"spring",226,-0.254440929132512
"spring",226,-0.918432280399609
"spring",226,-0.138443091315737
"spring",226,-0.662442851073156
"spring",226,-0.574445733984124
"spring",226,-0.674445733984124
"spring",226,-0.790443571800898
"spring",226,-0.0784406888899308
"spring",226,-0.22644020840477
"spring",226,-0.72644020840477
"spring",226,-0.72644020840477
"spring",226,-0.106441409617673
"spring",226,-0.470438766949286
"spring",226,0.29755955135265
"spring",226,-0.218438286464124
"spring",226,-0.614443331558318
"spring",226,-0.290443571800898
"spring",226,-0.850439968162189
"spring",226,-0.638437085251222
"spring",307,-0.270444773013801
"spring",307,0.18155570747136
"spring",307,-0.418438286464125
"spring",307,-0.638437085251222
"summer",307,-0.21844429252864
"summer",307,-0.466437805978963
"summer",307,-0.574439727919608
"summer",307,-0.80244044864735
"summer",307,-0.22644020840477
"summer",311,-0.0824356437957378
"summer",311,-0.242438046221544
"summer",311,-0.590437565736383
"summer",311,-1.04243804622154
"summer",311,-0.554440929132511
"summer",311,-0.810442370587995
"summer",311,-0.354440929132511
"summer",311,-0.70244044864735
"summer",311,-0.686442610830576
"summer",311,-0.390443571800898
"summer",311,-0.262442851073156
"autumn",311,-0.698439487677028
"autumn",311,-0.950439968162189
"autumn",311,-0.170438766949286
"autumn",311,-0.00244044864735018
"autumn",311,-0.926440208404769
"autumn",311,-0.590437565736383
"autumn",311,-0.638437085251222
"winter",265,-0.114443331558318
"winter",265,-0.114443331558318
"winter",224,-0.882441649860253
"winter",224,-0.166443812043479
"winter",224,-0.878440688889931
"winter",224,-0.0144373254938022
"winter",224,-0.00644140961767268
"winter",224,-0.30244044864735
"winter",224,-0.834436124280899
"winter",224,-0.914437325493802
"winter",224,-0.654440929132512
"winter",224,-0.0184382864641247
"winter",224,-0.362442851073157
"winter",224,0.529561233050714
"winter",224,-0.174439727919608
"winter",224,-0.40244044864735
"spring",224,-0.298439487677028
"spring",224,-0.166443812043479
"spring",224,0.00955642819910163
"spring",224,0.293564596446843
"spring",224,0.441564115961682
"spring",224,-0.562442851073157
"spring",224,-0.262442851073156
"spring",224,0.469558830624908
"spring",224,-0.382441649860253
"spring",224,0.337557148926844
"spring",224,-0.00244044864735018
"spring",199,0.0655578696545854
"spring",199,-0.454440929132511
"spring",199,0.193558590382328
"spring",199,0.0175583501397466
"spring",199,0.49755955135265
"spring",199,-0.958441890102834
"spring",199,0.345559070867488
"spring",199,-0.0384430913157372
"spring",199,0.313557389169424
"spring",199,0.317558350139746
"spring",199,-0.0504399681621888
"spring",199,-0.314437325493802
"spring",199,0.241558109897166
"spring",199,-0.298445493741543
"spring",199,0.301554506258457
"spring",199,-0.534442130345415
"spring",199,-0.590443571800898
"spring",199,-0.614443331558318
"spring",199,-0.674439727919608
"spring",199,0.393558590382327
"spring",199,-0.430441169375092
"spring",199,-0.230441169375092
"spring",199,-0.24244405228606
"spring",199,-0.470438766949286
"spring",199,0.0335561879565209
"spring",199,0.153560992808133
"spring",236,-0.570438766949286
"spring",236,-0.358441890102834
"spring",236,0.269558830624908
"spring",236,-0.114437325493802
"spring",236,-0.0824416498602535
"summer",236,0.189557629412005
"summer",236,-0.10244044864735
"summer",236,-0.0704447730138012
"summer",236,0.0495600318378113
"summer",236,0.0695588306249081
"summer",236,-0.0744397279196083
"summer",236,0.545559070867489
"summer",236,0.69755955135265
"summer",236,0.117558350139747
"summer",236,0.441558109897166
"summer",236,-0.22644020840477
"summer",236,-0.322439247434447
"summer",236,-0.50244044864735
"summer",236,-0.218438286464124
"summer",236,0.881561713535876
"summer",236,-0.150433962097673
"summer",236,-0.0704447730138012
"summer",236,-0.586442610830576
"summer",236,0.513557389169424
"summer",236,0.433562194021036
"summer",236,0.39755955135265
"summer",236,-0.20244044864735
"summer",236,0.349560031837811
"summer",236,-0.60244044864735
"summer",236,-0.458441890102834
"summer",236,-0.24244405228606
"summer",236,-0.666443812043479
"summer",236,0.333556187956521
"summer",236,0.641558109897166
"summer",236,-0.522439247434447
"summer",236,-0.0544409291325115
"summer",236,0.0855566684416822
"summer",236,-0.306441409617673
"summer",236,-0.0824416498602535
"summer",236,0.569558830624908
"summer",236,-0.358441890102834
"summer",236,-0.822445253498963
"summer",236,-0.0944445327712207
"summer",236,-0.822445253498963
"summer",251,0.889557629412005
"summer",251,0.841558109897166
"summer",251,0.493558590382327
"summer",251,0.133556187956521
"summer",251,0.505555467228779
"summer",240,0.181561713535875
"summer",240,0.0975595513526499
"summer",240,-0.24244405228606
"summer",240,-0.698445493741543
"summer",240,-0.794444532771221
"summer",240,-0.710442370587995
"summer",240,-0.494444532771221
"summer",240,0.11356339523394
"summer",240,0.409562434263617
"summer",240,-0.0624368450086411
"summer",240,-0.270438766949286
"summer",240,-0.190443571800898
"summer",240,-0.0944445327712207
"summer",240,0.213557389169424
"summer",240,-0.258441890102834
"summer",240,-0.0464390071918663
"summer",240,-0.810442370587995
"summer",240,-0.266443812043479
"summer",240,-0.190443571800898
"summer",240,-0.158441890102834
"summer",240,-0.0704447730138012
"autumn",240,0.0135573891694241
"summer",240,-0.494438526706705
"autumn",240,-0.354440929132511
"autumn",240,-0.170444773013801
"autumn",240,0.465557869654585
"autumn",240,0.0655578696545854
"autumn",240,2.46155690868426
"autumn",240,0.169558830624908
"autumn",240,0.769558830624908
"autumn",240,-0.286442610830576
"autumn",240,-0.638437085251222
"autumn",240,-0.318438286464125
"autumn",240,-0.346439007191867
"autumn",240,-0.10244044864735
"autumn",240,-1.41843828646412
"autumn",240,-0.40244044864735
"autumn",240,0.39755955135265
"autumn",240,-0.154440929132512
"autumn",240,-0.294444532771221
"autumn",304,-0.526446214469285
"autumn",304,0.137557148926844
"winter",272,-0.194444532771221
"winter",272,-0.182441649860254
"winter",272,-0.346445013256382
"winter",222,-0.242438046221544
"winter",222,0.269552824560393
"winter",222,-0.478446694954446
"winter",222,-0.530441169375092
"winter",222,-0.12644020840477
"winter",222,-0.210442370587995
"winter",222,-0.690443571800898
"winter",222,-0.590443571800898
"spring",222,-0.558441890102834
"spring",222,-0.330441169375092
"spring",222,-0.206441409617673
"spring",222,0.125560272080391
"spring",222,0.701560512322972
"spring",222,0.0175583501397466
"spring",222,0.337563154991359
"spring",222,-0.24244405228606
"spring",222,0.15755594771394
"spring",222,-0.422439247434447
"spring",222,-0.570438766949286
"spring",222,-0.254440929132512
"spring",222,-0.366443812043479
"spring",222,-0.266443812043479
"spring",222,-0.438443091315737
"spring",222,-0.334442130345415
"spring",222,-0.254440929132512
"spring",222,-0.45844789616735
"spring",222,-0.758447896167349
"spring",222,-0.230447175439607
"spring",222,-0.230441169375092
"spring",222,0.301560512322972
"spring",222,-0.334442130345415
"spring",222,-0.51844429252864
"spring",222,0.321559311110069
"spring",222,-0.426440208404769
"spring",243,0.853554986743618
"spring",243,0.0615629147487786
"spring",243,0.265557869654585
"spring",243,-0.0384430913157372
"spring",243,-0.34244405228606
"spring",243,0.0375571489268434
"spring",243,-0.254440929132512
